
Page||Recent Revisions||Total Revisions||Recent Reverts||Total Reverts||Recent Contention||Total Contention
消滅した政権一覧||67||67||0||0||0.0||0.0
苫小牧市||67||67||0||0||0.0||0.0
国鉄113系電車||67||67||0||0||0.0||0.0
法学||66||66||0||0||0.0||0.0
横浜駅||66||66||0||0||0.0||0.0
サッカー選手一覧||66||66||0||0||0.0||0.0
中国帝王一覧||66||66||0||0||0.0||0.0
朝鮮民主主義人民共和国||66||66||0||0||0.0||0.0
史的イエス||65||65||0||0||0.0||0.0
日本の地域別鉄道路線一覧||65||65||0||0||0.0||0.0
スポーツ||64||64||0||0||0.0||0.0
自転車||64||64||0||0||0.0||0.0
レニ・リーフェンシュタール||64||64||0||0||0.0||0.0
ポケットモンスター||64||64||0||0||0.0||0.0
サッダーム・フセイン||63||63||0||0||0.0||0.0
AV女優||63||63||0||0||0.0||0.0
天皇||63||63||0||0||0.0||0.0
コンピュータゲームのタイトル一覧||62||62||0||0||0.0||0.0
牛海綿状脳症||61||61||0||0||0.0||0.0
宗教一覧||61||61||0||0||0.0||0.0
織田信長||61||61||0||0||0.0||0.0
関東地方の鉄道路線||61||61||0||0||0.0||0.0
新宿駅||61||61||1||1||0.01639344262295082||0.01639344262295082
情報工学||60||60||0||0||0.0||0.0
2001年||60||60||0||0||0.0||0.0
パーソナルコンピュータ||60||60||0||0||0.0||0.0
国歌||60||60||0||0||0.0||0.0
JR東日本E217系電車||60||60||0||0||0.0||0.0
赤瀾会||60||60||0||0||0.0||0.0
インターネット||60||60||0||0||0.0||0.0
アメリカ合衆国||60||60||0||0||0.0||0.0
フランス革命||59||59||0||0||0.0||0.0
山陽自動車道||58||58||0||0||0.0||0.0
音楽||57||57||0||0||0.0||0.0
札幌市||57||57||0||0||0.0||0.0
東海道本線||56||56||0||0||0.0||0.0
国の一覧||55||55||0||0||0.0||0.0
イラク||55||55||0||0||0.0||0.0
鉄道||55||55||0||0||0.0||0.0
日本の鉄道事業者一覧||55||55||0||0||0.0||0.0
人名||55||55||0||0||0.0||0.0
ヘヴィサイドの階段関数||55||55||0||0||0.0||0.0
標準時||55||55||0||0||0.0||0.0
核兵器||55||55||0||0||0.0||0.0
地球温暖化||55||55||0||0||0.0||0.0
特撮||54||54||0||0||0.0||0.0
将棋||54||54||0||0||0.0||0.0
近畿地方の鉄道路線||54||54||0||0||0.0||0.0
御木本幸吉||54||54||0||0||0.0||0.0
常磐線||54||54||0||0||0.0||0.0
2ちゃんねる||54||54||0||0||0.0||0.0
中央本線||54||54||0||0||0.0||0.0
哲学||53||53||0||0||0.0||0.0
コンピュータゲーム||53||53||0||0||0.0||0.0
オペレーティングシステム||53||53||0||0||0.0||0.0
京王線||53||53||0||0||0.0||0.0
C言語||52||52||0||0||0.0||0.0
人間||52||52||0||0||0.0||0.0
ニュース系列||52||52||0||0||0.0||0.0
名数一覧||52||52||0||0||0.0||0.0
Mozilla Application Suite||51||51||0||0||0.0||0.0
日本文学||51||51||0||0||0.0||0.0
写真||51||51||0||0||0.0||0.0
コンピュータ||51||51||0||0||0.0||0.0
真珠湾攻撃||51||51||0||0||0.0||0.0
釈迦||51||51||0||0||0.0||0.0
音楽のジャンル一覧||50||50||0||0||0.0||0.0
京浜急行電鉄||50||50||0||0||0.0||0.0
カー・パリネロ法||50||50||0||0||0.0||0.0
日本料理||50||50||0||0||0.0||0.0
重症急性呼吸器症候群||50||50||0||0||0.0||0.0
東急東横線||50||50||0||0||0.0||0.0
都営地下鉄浅草線||50||50||0||0||0.0||0.0
皇帝||50||50||0||0||0.0||0.0
横浜市||50||50||0||0||0.0||0.0
1997年||50||50||0||0||0.0||0.0
テレビ番組||49||49||0||0||0.0||0.0
強姦||49||49||0||0||0.0||0.0
イギリス||49||49||0||0||0.0||0.0
こどもの文化||48||48||0||0||0.0||0.0
携帯電話||48||48||0||0||0.0||0.0
東急田園都市線||48||48||0||0||0.0||0.0
アニメ||47||47||0||0||0.0||0.0
2000年||47||47||0||0||0.0||0.0
テレビジョン放送局||47||47||0||0||0.0||0.0
ウルトラシリーズ||47||47||0||0||0.0||0.0
大学一覧||47||47||0||0||0.0||0.0
破産||47||47||0||0||0.0||0.0
コンビニエンスストア||47||47||0||0||0.0||0.0
和音||47||47||0||0||0.0||0.0
週刊少年ジャンプ||47||47||0||0||0.0||0.0
イタリア||46||46||0||0||0.0||0.0
新約聖書||46||46||0||0||0.0||0.0
新快速||46||46||0||0||0.0||0.0
避妊||46||46||0||0||0.0||0.0
コンピュータゲームの歴史||46||46||0||0||0.0||0.0
天文学||46||46||0||0||0.0||0.0
2002年||45||45||0||0||0.0||0.0
与謝野晶子||45||45||0||0||0.0||0.0
プロテスタント||44||44||0||0||0.0||0.0
ガイウス・ユリウス・カエサル||44||44||0||0||0.0||0.0
ウィキペディア日本語版||44||44||0||0||0.0||0.0
東京駅||44||44||0||0||0.0||0.0
首都圏新都市鉄道つくばエクスプレス||44||44||0||0||0.0||0.0
言語||43||43||0||0||0.0||0.0
医学||43||43||0||0||0.0||0.0
ウェブブラウザ||43||43||0||0||0.0||0.0
パラグアイ||43||43||0||0||0.0||0.0
推理作家一覧||43||43||0||0||0.0||0.0
東京メトロ東西線||43||43||0||0||0.0||0.0
日露戦争||43||43||0||0||0.0||0.0
西武池袋線||43||43||0||0||0.0||0.0
同一名称の市区町村一覧||43||43||1||1||0.023255813953488372||0.023255813953488372
大韓民国||43||43||0||0||0.0||0.0
日本のアナウンサー一覧||43||43||0||0||0.0||0.0
テロリズム||43||43||0||0||0.0||0.0
旭川市||42||42||0||0||0.0||0.0
英語||42||42||0||0||0.0||0.0
東京地下鉄||42||42||0||0||0.0||0.0
薔薇戦争||42||42||0||0||0.0||0.0
水素||42||42||0||0||0.0||0.0
量子力学||42||42||0||0||0.0||0.0
山手線||42||42||3||3||0.07142857142857142||0.07142857142857142
日本語||41||41||0||0||0.0||0.0
1999年||41||41||0||0||0.0||0.0
チェス||41||41||0||0||0.0||0.0
女優/log20110519||41||41||0||0||0.0||0.0
数学者の一覧||41||41||0||0||0.0||0.0
アメリカ同時多発テロ事件||41||41||0||0||0.0||0.0
京王8000系電車||41||41||0||0||0.0||0.0
列車種別||41||41||0||0||0.0||0.0
山陰本線||41||41||0||0||0.0||0.0
楽式||41||41||0||0||0.0||0.0
少女漫画||40||40||0||0||0.0||0.0
熱力学||40||40||0||0||0.0||0.0
京王電鉄||40||40||0||0||0.0||0.0
メキシコ||40||40||0||0||0.0||0.0
レッド・ツェッペリン||40||40||0||0||0.0||0.0
湘南電車||40||40||0||0||0.0||0.0
東武伊勢崎線||40||40||0||0||0.0||0.0
JR西日本223系電車||40||40||0||0||0.0||0.0
ウィキペディア||40||40||0||0||0.0||0.0
フジテレビジョン||40||40||0||0||0.0||0.0
生物||39||39||0||0||0.0||0.0
現在のイベント||39||39||0||0||0.0||0.0
戦争||39||39||0||0||0.0||0.0
百貨店||39||39||0||0||0.0||0.0
16世紀||39||39||0||0||0.0||0.0
イングランド国教会||39||39||0||0||0.0||0.0
山陽本線||39||39||0||0||0.0||0.0
語族の一覧||39||39||0||0||0.0||0.0
名古屋市||39||39||0||0||0.0||0.0
法用語一覧||39||39||0||0||0.0||0.0
路面電車||39||39||0||0||0.0||0.0
中華民国||39||39||0||0||0.0||0.0
京成電鉄||39||39||0||0||0.0||0.0
月||39||39||0||0||0.0||0.0
ゲームのタイトル一覧||38||38||0||0||0.0||0.0
テレビ||38||38||0||0||0.0||0.0
国の一覧 (大陸別)||38||38||0||0||0.0||0.0
トランプ||38||38||0||0||0.0||0.0
Ruby||38||38||0||0||0.0||0.0
地震||38||38||0||0||0.0||0.0
西洋美術史||38||38||0||0||0.0||0.0
ノーベル物理学賞||38||38||0||0||0.0||0.0
電力工学||38||38||0||0||0.0||0.0
イスラーム用語一覧||38||38||0||0||0.0||0.0
小田急小田原線||38||38||0||0||0.0||0.0
進化||38||38||0||0||0.0||0.0
DMOZ||38||38||0||0||0.0||0.0
歌川広重||38||38||0||0||0.0||0.0
あずまんが大王||38||38||0||0||0.0||0.0
本願寺道路||38||38||0||0||0.0||0.0
JR西日本221系電車||38||38||0||0||0.0||0.0
ブラジル||38||38||0||0||0.0||0.0
宮崎駿||38||38||0||0||0.0||0.0
手塚治虫||37||37||0||0||0.0||0.0
Java||37||37||0||0||0.0||0.0
オブジェクト指向||37||37||0||0||0.0||0.0
囲碁||37||37||0||0||0.0||0.0
1996年||37||37||0||0||0.0||0.0
競馬||37||37||0||0||0.0||0.0
1890年代||37||37||0||0||0.0||0.0
神||37||37||0||0||0.0||0.0
ゴータマ・シッダッタ||37||37||0||0||0.0||0.0
色||37||37||0||0||0.0||0.0
ウルトラマン||37||37||0||0||0.0||0.0
東武鉄道||37||37||0||0||0.0||0.0
日本のテレビ番組一覧||37||37||0||0||0.0||0.0
アメリカンフットボール||37||37||0||0||0.0||0.0
日本の鉄道駅一覧 な||37||37||0||0||0.0||0.0
都営地下鉄新宿線||37||37||0||0||0.0||0.0
神奈川県||37||37||0||0||0.0||0.0
京浜東北線||37||37||0||0||0.0||0.0
映画監督一覧||36||36||0||0||0.0||0.0
状態密度||36||36||0||0||0.0||0.0
趣味||36||36||0||0||0.0||0.0
哺乳類||36||36||0||0||0.0||0.0
オスマン帝国||36||36||0||0||0.0||0.0
イスラエル||36||36||0||0||0.0||0.0
君が代||36||36||0||0||0.0||0.0
長野市||36||36||0||0||0.0||0.0
急行列車||36||36||0||0||0.0||0.0
キリスト教年表||36||36||0||0||0.0||0.0
自衛隊||36||36||0||0||0.0||0.0
Linux||36||36||0||0||0.0||0.0
テレビ朝日||36||36||0||0||0.0||0.0
ドイツ||36||36||0||0||0.0||0.0
美術家||35||35||0||0||0.0||0.0
シャーロック・ホームズ||35||35||0||0||0.0||0.0
首都の一覧||35||35||0||0||0.0||0.0
徳川家康||35||35||0||0||0.0||0.0
バハーイー教||35||35||0||0||0.0||0.0
Emacs||35||35||0||0||0.0||0.0
中部地方の鉄道路線||35||35||0||0||0.0||0.0
名古屋駅||35||35||0||0||0.0||0.0
山陰自動車道||35||35||0||0||0.0||0.0
幸福の科学||35||35||0||0||0.0||0.0
JR西日本207系電車||35||35||0||0||0.0||0.0
近畿日本鉄道||35||35||1||1||0.02857142857142857||0.02857142857142857
平和主義||35||35||0||0||0.0||0.0
東海道新幹線||35||35||0||0||0.0||0.0
サッカー||35||35||0||0||0.0||0.0
プラモデル||34||34||0||0||0.0||0.0
テーブルトークRPG||34||34||0||0||0.0||0.0
水||34||34||0||0||0.0||0.0
ディープ・パープル||34||34||0||0||0.0||0.0
染色体||34||34||0||0||0.0||0.0
夜行列車||34||34||0||0||0.0||0.0
チェ・ゲバラ||34||34||0||0||0.0||0.0
岡山駅||34||34||0||0||0.0||0.0
音程||34||34||0||0||0.0||0.0
日本のイラストレーター一覧||34||34||0||0||0.0||0.0
日本の鉄道駅一覧 や-わ行||34||34||0||0||0.0||0.0
東京都立大学||34||34||0||0||0.0||0.0
イスラム教||34||34||0||0||0.0||0.0
シエラレオネ||34||34||0||0||0.0||0.0
フランス||34||34||0||0||0.0||0.0
武蔵野線||34||34||0||0||0.0||0.0
検索エンジン||33||33||0||0||0.0||0.0
架空の惑星一覧||33||33||0||0||0.0||0.0
教育学||33||33||0||0||0.0||0.0
ゾロアスター教||33||33||0||0||0.0||0.0
ヒンドゥー教||33||33||0||0||0.0||0.0
小説||33||33||0||0||0.0||0.0
大韓航空機撃墜事件||33||33||0||0||0.0||0.0
病気の別名の一覧||33||33||0||0||0.0||0.0
制御工学||33||33||0||0||0.0||0.0
取手市||33||33||0||0||0.0||0.0
鎌ケ谷市||33||33||0||0||0.0||0.0
戦車||33||33||0||0||0.0||0.0
現代の兵器||33||33||0||0||0.0||0.0
クイーン (バンド)||33||33||0||0||0.0||0.0
中将棋||33||33||0||0||0.0||0.0
Google||33||33||0||0||0.0||0.0
倭・倭人関連の中国文献||33||33||0||0||0.0||0.0
オーストリア||32||32||0||0||0.0||0.0
トルコ||32||32||0||0||0.0||0.0
女性アイドル||32||32||0||0||0.0||0.0
ローマ教皇||32||32||0||0||0.0||0.0
ノーベル平和賞||32||32||0||0||0.0||0.0
インド||32||32||0||0||0.0||0.0
料理||32||32||0||0||0.0||0.0
可変電圧可変周波数制御||32||32||0||0||0.0||0.0
日本の空港||32||32||0||0||0.0||0.0
標準模型||32||32||0||0||0.0||0.0
交通||32||32||0||0||0.0||0.0
道路||32||32||0||0||0.0||0.0
メソポタミア||32||32||0||0||0.0||0.0
電動機||32||32||0||0||0.0||0.0
金 (曖昧さ回避)||32||32||0||0||0.0||0.0
東京メトロ千代田線||32||32||0||0||0.0||0.0
和製英語||32||32||0||0||0.0||0.0
京急ウィング号||32||32||0||0||0.0||0.0
化合物一覧||32||32||0||0||0.0||0.0
ローマ皇帝一覧||32||32||0||0||0.0||0.0
生物の分類||32||32||0||0||0.0||0.0
仙台市||32||32||0||0||0.0||0.0
千葉県||32||32||0||0||0.0||0.0
ときめきメモリアル||32||32||0||0||0.0||0.0
南京事件||32||32||0||0||0.0||0.0
沖縄県||31||31||0||0||0.0||0.0
ジャズ||31||31||0||0||0.0||0.0
スペースシャトル||31||31||0||0||0.0||0.0
年表||31||31||0||0||0.0||0.0
経済学||31||31||0||0||0.0||0.0
コナミホールディングス||31||31||0||0||0.0||0.0
直木三十五賞||31||31||0||0||0.0||0.0
アニメ作品一覧||31||31||0||0||0.0||0.0
周期表||31||31||0||0||0.0||0.0
ビートたけし||31||31||0||0||0.0||0.0
上野駅||31||31||0||0||0.0||0.0
自然数||31||31||0||0||0.0||0.0
植物||31||31||0||0||0.0||0.0
ファイルフォーマット||31||31||0||0||0.0||0.0
特別急行列車||31||31||0||0||0.0||0.0
DTP||31||31||0||0||0.0||0.0
Squeak||31||31||0||0||0.0||0.0
九州の鉄道路線||31||31||0||0||0.0||0.0
狭山市||31||31||0||0||0.0||0.0
青函トンネル||31||31||0||0||0.0||0.0
中国自動車道||31||31||0||0||0.0||0.0
イギリス君主一覧||31||31||0||0||0.0||0.0
石器時代||31||31||0||0||0.0||0.0
世界各国関係記事の一覧||31||31||0||0||0.0||0.0
京阪電気鉄道||31||31||0||0||0.0||0.0
奈良県||31||31||0||0||0.0||0.0
金正日||31||31||0||0||0.0||0.0
カマキリ||31||31||0||0||0.0||0.0
1995年||31||31||0||0||0.0||0.0
宗教学||30||30||0||0||0.0||0.0
長野県||30||30||0||0||0.0||0.0
広島県||30||30||0||0||0.0||0.0
1984年||30||30||0||0||0.0||0.0
1989年||30||30||0||0||0.0||0.0
1964年東京オリンピック||30||30||0||0||0.0||0.0
日本国憲法||30||30||0||0||0.0||0.0
自動車||30||30||0||0||0.0||0.0
小田急電鉄||30||30||0||0||0.0||0.0
東日本旅客鉄道||30||30||0||0||0.0||0.0
仏教||30||30||0||0||0.0||0.0
ポルトガル||30||30||0||0||0.0||0.0
アダルトゲーム||30||30||0||0||0.0||0.0
京都市||30||30||0||0||0.0||0.0
津市||30||30||0||0||0.0||0.0
化学に関する記事の一覧||30||30||0||0||0.0||0.0
宮部みゆき||30||30||0||0||0.0||0.0
東名高速道路||30||30||0||0||0.0||0.0
安重根||30||30||0||0||0.0||0.0
鳥取市||30||30||0||0||0.0||0.0
性科学の話題一覧||30||30||0||0||0.0||0.0
ドラゴンボール||30||30||0||0||0.0||0.0
サイエンス・フィクション||30||30||0||0||0.0||0.0
シカゴ||29||29||0||0||0.0||0.0
少年漫画||29||29||0||0||0.0||0.0
Python||29||29||0||0||0.0||0.0
TeX||29||29||0||0||0.0||0.0
暗号||29||29||0||0||0.0||0.0
ポツダム宣言||29||29||0||0||0.0||0.0
宇多田ヒカル||29||29||0||0||0.0||0.0
群 (数学)||29||29||0||0||0.0||0.0
クラシック音楽の指揮者一覧||29||29||0||0||0.0||0.0
ラジオ||29||29||0||0||0.0||0.0
法律||29||29||0||0||0.0||0.0
フロッピーディスク||29||29||0||0||0.0||0.0
整数||29||29||0||0||0.0||0.0
テーマパーク||29||29||0||0||0.0||0.0
合金||29||29||0||0||0.0||0.0
東ローマ帝国||29||29||0||0||0.0||0.0
9||29||29||0||0||0.0||0.0
秦野市||29||29||0||0||0.0||0.0
航空母艦||29||29||0||0||0.0||0.0
芝山鉄道||29||29||0||0||0.0||0.0
ヒューストン||29||29||0||0||0.0||0.0
ナオミ・ウルフ||29||29||0||0||0.0||0.0
エルナン・コルテス||29||29||0||0||0.0||0.0
賛美歌||29||29||0||0||0.0||0.0
鉄道事故||29||29||0||0||0.0||0.0
大日本帝国海軍艦艇一覧||29||29||1||1||0.034482758620689655||0.034482758620689655
ヘリウム||29||29||0||0||0.0||0.0
キヤノン||29||29||0||0||0.0||0.0
ゲーム会社一覧||28||28||0||0||0.0||0.0
政治学||28||28||0||0||0.0||0.0
化学||28||28||0||0||0.0||0.0
UNIX||28||28||0||0||0.0||0.0
プログラミング (コンピュータ)||28||28||0||0||0.0||0.0
詩人一覧||28||28||0||0||0.0||0.0
国名コード||28||28||0||0||0.0||0.0
1860年代||28||28||0||0||0.0||0.0
漢字||28||28||0||0||0.0||0.0
木星||28||28||0||0||0.0||0.0
単位一覧||28||28||0||0||0.0||0.0
富野由悠季||28||28||0||0||0.0||0.0
干支||28||28||0||0||0.0||0.0
サンスクリット||28||28||0||0||0.0||0.0
中国地方の鉄道路線||28||28||0||0||0.0||0.0
カンヌ国際映画祭||28||28||0||0||0.0||0.0
映画のジャンル||28||28||0||0||0.0||0.0
中国の歴史||28||28||0||0||0.0||0.0
東京メトロ有楽町線||28||28||0||0||0.0||0.0
JR中央線停車駅||28||28||0||0||0.0||0.0
奉天会戦||28||28||0||0||0.0||0.0
マッドサイエンティスト||28||28||0||0||0.0||0.0
朝鮮の歴史||28||28||0||0||0.0||0.0
交響曲第9番 (ベートーヴェン)||28||28||0||0||0.0||0.0
JR東日本E501系電車||28||28||0||0||0.0||0.0
ギリシア文字||28||28||0||0||0.0||0.0
日本三大一覧||28||28||0||0||0.0||0.0
品川駅||28||28||0||0||0.0||0.0
ニューヨーク||28||28||0||0||0.0||0.0
茨城県||28||28||0||0||0.0||0.0
長崎市||28||28||0||0||0.0||0.0
弥生時代||28||28||0||0||0.0||0.0
岐阜県||27||27||0||0||0.0||0.0
日本の交通||27||27||0||0||0.0||0.0
日本の映画監督一覧||27||27||0||0||0.0||0.0
オープンソース||27||27||0||0||0.0||0.0
1994年||27||27||0||0||0.0||0.0
カメラ||27||27||0||0||0.0||0.0
新聞||27||27||0||0||0.0||0.0
1870年代||27||27||0||0||0.0||0.0
文化||27||27||0||0||0.0||0.0
ライトノベル||27||27||0||0||0.0||0.0
将棋のタイトルホルダー一覧||27||27||0||0||0.0||0.0
ボース粒子||27||27||0||0||0.0||0.0
死刑||27||27||0||0||0.0||0.0
朝鮮語||27||27||0||0||0.0||0.0
東北地方の鉄道路線||27||27||0||0||0.0||0.0
7||27||27||0||0||0.0||0.0
高速道路||27||27||0||0||0.0||0.0
HyperText Markup Language||27||27||0||0||0.0||0.0
ワイン||27||27||0||0||0.0||0.0
東急大井町線||27||27||0||0||0.0||0.0
京王相模原線||27||27||0||0||0.0||0.0
数学記号の表||27||27||0||0||0.0||0.0
京王9000系電車||27||27||0||0||0.0||0.0
AV用語||27||27||0||0||0.0||0.0
スコットランド||27||27||0||0||0.0||0.0
特別急行券||27||27||0||0||0.0||0.0
銃||27||27||0||0||0.0||0.0
リチャード3世 (イングランド王)||27||27||0||0||0.0||0.0
百済||27||27||0||0||0.0||0.0
スーパーニュース||27||27||0||0||0.0||0.0
禅||27||27||0||0||0.0||0.0
グリーン車||27||27||0||0||0.0||0.0
縄文時代||27||27||0||0||0.0||0.0
ジョージ・W・ブッシュ||27||27||0||0||0.0||0.0
会社別列車種別一覧||27||27||0||0||0.0||0.0
大日本帝国||27||27||0||0||0.0||0.0
徳仁||27||27||0||0||0.0||0.0
群馬県||27||27||0||0||0.0||0.0
ヨーロッパ||26||26||0||0||0.0||0.0
食文化||26||26||0||0||0.0||0.0
4コマ漫画||26||26||0||0||0.0||0.0
データベース||26||26||0||0||0.0||0.0
野球||26||26||0||0||0.0||0.0
俳優一覧||26||26||0||0||0.0||0.0
結晶||26||26||0||0||0.0||0.0
神道||26||26||0||0||0.0||0.0
ペルー||26||26||0||0||0.0||0.0
振幅変調||26||26||0||0||0.0||0.0
阪急電鉄||26||26||0||0||0.0||0.0
スルッとKANSAI||26||26||0||0||0.0||0.0
17世紀||26||26||0||0||0.0||0.0
日本の仏教||26||26||0||0||0.0||0.0
鎌倉市||26||26||0||0||0.0||0.0
左右||26||26||0||0||0.0||0.0
計量単位一覧||26||26||0||0||0.0||0.0
西武鉄道||26||26||0||0||0.0||0.0
紀勢本線||26||26||0||0||0.0||0.0
工学||26||26||0||0||0.0||0.0
鶴川駅||26||26||0||0||0.0||0.0
中央自動車道||26||26||0||0||0.0||0.0
スペーシア||26||26||0||0||0.0||0.0
聖体||26||26||0||0||0.0||0.0
超高層建築物||26||26||0||0||0.0||0.0
日本の郷土料理||26||26||0||0||0.0||0.0
アイヌ||26||26||0||0||0.0||0.0
アジア||26||26||0||0||0.0||0.0
阪神・淡路大震災||26||26||0||0||0.0||0.0
新宗教||26||26||0||0||0.0||0.0
ボクシング||26||26||0||0||0.0||0.0
1992年||26||26||0||0||0.0||0.0
アマチュア無線||26||26||0||0||0.0||0.0
ベトナム||26||26||0||0||0.0||0.0
ファミリーコンピュータ||26||26||0||0||0.0||0.0
ドラえもん||26||26||0||0||0.0||0.0
あさりよしとお||25||25||0||0||0.0||0.0
フリーソフトウェア||25||25||0||0||0.0||0.0
ダイヤモンド||25||25||0||0||0.0||0.0
Ada||25||25||0||0||0.0||0.0
円谷英二||25||25||0||0||0.0||0.0
インテル||25||25||0||0||0.0||0.0
男優||25||25||0||0||0.0||0.0
形態素解析||25||25||0||0||0.0||0.0
World Wide Web||25||25||0||0||0.0||0.0
ネットワーク||25||25||0||0||0.0||0.0
ワールドトレードセンター (ニューヨーク)||25||25||0||0||0.0||0.0
細胞||25||25||0||0||0.0||0.0
天皇の一覧||25||25||0||0||0.0||0.0
Suica||25||25||0||0||0.0||0.0
阪神電気鉄道||25||25||0||0||0.0||0.0
アイヌ語||25||25||0||0||0.0||0.0
自殺・自決・自害した日本の著名人物一覧||25||25||0||0||0.0||0.0
パスタ||25||25||0||0||0.0||0.0
クロアチア||25||25||0||0||0.0||0.0
アイルランド||25||25||0||0||0.0||0.0
アフリカ||25||25||0||0||0.0||0.0
憲法||25||25||0||0||0.0||0.0
インバータ||25||25||0||0||0.0||0.0
イギリス連邦||25||25||0||0||0.0||0.0
教育||25||25||0||0||0.0||0.0
方言||25||25||0||0||0.0||0.0
日本映画||25||25||0||0||0.0||0.0
小田急多摩線||25||25||0||0||0.0||0.0
フォント||25||25||0||0||0.0||0.0
3||25||25||0||0||0.0||0.0
満州国||25||25||0||0||0.0||0.0
高速自動車国道||25||25||0||0||0.0||0.0
カール・オルフ||25||25||0||0||0.0||0.0
大逆事件||25||25||0||0||0.0||0.0
名鉄名古屋本線||25||25||0||0||0.0||0.0
米子駅||25||25||0||0||0.0||0.0
広島駅||25||25||0||0||0.0||0.0
ボルツマン定数||25||25||0||0||0.0||0.0
日蓮||25||25||0||0||0.0||0.0
カオス理論||25||25||0||0||0.0||0.0
国道16号||25||25||0||0||0.0||0.0
生態学||25||25||0||0||0.0||0.0
日本のバイパス道路一覧||25||25||0||0||0.0||0.0
十二国記||25||25||0||0||0.0||0.0
昭和天皇||25||25||0||0||0.0||0.0
浜崎あゆみ||25||25||0||0||0.0||0.0
PlayStation 2||25||25||0||0||0.0||0.0
ムハンマド・イブン＝アブドゥッラーフ||25||25||0||0||0.0||0.0
性行為||25||25||0||0||0.0||0.0
源氏物語||25||25||0||0||0.0||0.0
イラク武装解除問題||25||25||0||0||0.0||0.0
奈良市||25||25||0||0||0.0||0.0
日本放送協会||25||25||0||0||0.0||0.0
ロシア||24||24||0||0||0.0||0.0
ゲーム||24||24||0||0||0.0||0.0
静岡県||24||24||0||0||0.0||0.0
和歌山県||24||24||0||0||0.0||0.0
1988年||24||24||0||0||0.0||0.0
1973年||24||24||0||0||0.0||0.0
永井豪||24||24||0||0||0.0||0.0
DVD||24||24||0||0||0.0||0.0
プログラム||24||24||0||0||0.0||0.0
20世紀||24||24||0||0||0.0||0.0
ボードゲーム||24||24||0||0||0.0||0.0
10月1日||24||24||0||0||0.0||0.0
ニュートン力学||24||24||0||0||0.0||0.0
川||24||24||0||0||0.0||0.0
アーケードゲーム||24||24||0||0||0.0||0.0
国際連合||24||24||0||0||0.0||0.0
太陽系||24||24||0||0||0.0||0.0
ディラック方程式||24||24||0||0||0.0||0.0
フェルミ粒子||24||24||0||0||0.0||0.0
アルベルト・アインシュタイン||24||24||0||0||0.0||0.0
日本の地理||24||24||0||0||0.0||0.0
笹塚駅||24||24||0||0||0.0||0.0
ファンタジー||24||24||0||0||0.0||0.0
川端康成||24||24||0||0||0.0||0.0
トウガラシ||24||24||0||0||0.0||0.0
仏の一覧||24||24||0||0||0.0||0.0
素数||24||24||0||0||0.0||0.0
藤沢市||24||24||0||0||0.0||0.0
