
Page||Recent Revisions||Total Revisions||Recent Reverts||Total Reverts||Recent Contention||Total Contention
クレヨンしんちゃん||3023||3023||16||16||0.005292755540853457||0.005292755540853457
破面||3010||3010||12||12||0.003986710963455149||0.003986710963455149
BLEACHの登場人物||2984||2984||13||13||0.00435656836461126||0.00435656836461126
広島県出身の人物一覧||2925||2925||2||2||6.837606837606838E-4||6.837606837606838E-4
DEATH NOTEの登場人物||2908||2908||6||6||0.0020632737276478678||0.0020632737276478678
DEATH NOTE||2905||2905||32||32||0.011015490533562823||0.011015490533562823
ナインティナインのオールナイトニッポン||2883||2883||15||15||0.005202913631633715||0.005202913631633715
モーニング娘。||2875||2875||29||29||0.01008695652173913||0.01008695652173913
機動戦士ガンダム00||2860||2860||49||49||0.017132867132867134||0.017132867132867134
ゲームセンターCX/history20160321||2838||2838||14||14||0.004933051444679351||0.004933051444679351
テニスの王子様の登場人物/log20120614||2832||2832||5||5||0.0017655367231638418||0.0017655367231638418
アメリカ横断ウルトラクイズ||2827||2827||3||3||0.0010611956137247967||0.0010611956137247967
ジャニーズJr.||2824||2824||19||19||0.006728045325779037||0.006728045325779037
B'z||2792||2792||54||54||0.019340974212034383||0.019340974212034383
Yes!プリキュア5||2787||2787||38||38||0.013634732687477575||0.013634732687477575
魔人探偵脳噛ネウロ||2786||2786||8||8||0.002871500358937545||0.002871500358937545
読売ジャイアンツ||2780||2780||15||15||0.00539568345323741||0.00539568345323741
青森放送/history20180113||2772||2772||0||0||0.0||0.0
水戸黄門 (パナソニック ドラマシアター)||2766||2766||4||4||0.0014461315979754157||0.0014461315979754157
NARUTO -ナルト-||2744||2744||20||20||0.007288629737609329||0.007288629737609329
新世紀エヴァンゲリオン||2743||2743||37||37||0.013488880787458987||0.013488880787458987
ドラえもん||2737||2737||54||54||0.019729630982827914||0.019729630982827914
UHFアニメ||2736||2736||8||8||0.0029239766081871343||0.0029239766081871343
東京放送ホールディングス||2713||2713||22||22||0.008109104312569112||0.008109104312569112
NARUTO -ナルト-の登場人物/log20120612||2702||2702||37||37||0.013693560325684678||0.013693560325684678
毎日放送||2699||2699||8||8||0.0029640607632456465||0.0029640607632456465
らき☆すた||2669||2669||25||25||0.009366804046459348||0.009366804046459348
クイズ世界はSHOW by ショーバイ!!||2656||2656||4||4||0.0015060240963855422||0.0015060240963855422
愛知県出身の人物一覧||2655||2655||10||10||0.003766478342749529||0.003766478342749529
2006年||2649||2649||37||37||0.013967534918837296||0.013967534918837296
そこまで言って委員会NP||2629||2629||7||7||0.0026626093571700264||0.0026626093571700264
獣拳戦隊ゲキレンジャー||2612||2612||22||22||0.008422664624808576||0.008422664624808576
ローゼンメイデン/history 20130917||2598||2598||33||33||0.012702078521939953||0.012702078521939953
トヨタ自動車||2594||2594||46||46||0.017733230531996914||0.017733230531996914
情報ライブ ミヤネ屋||2587||2587||18||18||0.006957866254348666||0.006957866254348666
太鼓の達人||2584||2584||41||41||0.01586687306501548||0.01586687306501548
ドラゴンボール||2584||2584||40||40||0.015479876160990712||0.015479876160990712
ちちんぷいぷい (テレビ番組)/history20180113||2545||2545||5||5||0.0019646365422396855||0.0019646365422396855
小沢一郎||2542||2542||41||41||0.016129032258064516||0.016129032258064516
水曜どうでしょう||2535||2535||4||4||0.0015779092702169625||0.0015779092702169625
轟轟戦隊ボウケンジャー||2528||2528||18||18||0.007120253164556962||0.007120253164556962
こちら葛飾区亀有公園前派出所||2525||2525||17||17||0.006732673267326733||0.006732673267326733
AKB48/log20110116||2524||2524||58||58||0.022979397781299524||0.022979397781299524
SASUKE/history20180113||2516||2516||15||15||0.005961844197138315||0.005961844197138315
阪神タイガース||2513||2513||24||24||0.00955033824114604||0.00955033824114604
石原慎太郎||2507||2507||45||45||0.017949740725967292||0.017949740725967292
テレビ東京||2505||2505||8||8||0.0031936127744510976||0.0031936127744510976
ハヤテのごとく!の登場人物||2500||2500||74||74||0.0296||0.0296
仮面ライダーカブト||2494||2494||17||17||0.00681635926222935||0.00681635926222935
静岡市||2490||2490||14||14||0.005622489959839358||0.005622489959839358
仙台市||2486||2486||19||19||0.007642799678197908||0.007642799678197908
金色のガッシュ!!の登場人物||2485||2485||8||8||0.0032193158953722333||0.0032193158953722333
めちゃ×2イケてるッ!||2463||2463||11||11||0.004466098254161592||0.004466098254161592
中部日本放送||2434||2434||5||5||0.002054231717337716||0.002054231717337716
東京大学の人物一覧||2420||2420||4||4||0.001652892561983471||0.001652892561983471
しゅごキャラ!||2414||2414||14||14||0.00579950289975145||0.00579950289975145
3年B組金八先生)/history20180113||2411||2411||27||27||0.011198672749896308||0.011198672749896308
銀魂 (アニメ)||2408||2408||4||4||0.0016611295681063123||0.0016611295681063123
キン肉マンの登場人物||2405||2405||6||6||0.002494802494802495||0.002494802494802495
日本の漫画家一覧||2402||2402||3||3||0.0012489592006661116||0.0012489592006661116
明石家さんま||2388||2388||18||18||0.007537688442211055||0.007537688442211055
古畑任三郎||2388||2388||12||12||0.005025125628140704||0.005025125628140704
フジテレビジョン||2384||2384||5||5||0.0020973154362416107||0.0020973154362416107
2005年||2381||2381||13||13||0.005459890802183957||0.005459890802183957
24時間テレビ 「愛は地球を救う」/history20160321||2375||2375||37||37||0.015578947368421053||0.015578947368421053
国鉄485系電車||2363||2363||16||16||0.006771053745239103||0.006771053745239103
大喜利 (笑点)||2361||2361||28||28||0.011859381617958492||0.011859381617958492
EXILE/log 20120611||2349||2349||20||20||0.008514261387824606||0.008514261387824606
家庭教師ヒットマンREBORN!の登場人物||2348||2348||33||33||0.014054514480408859||0.014054514480408859
錦戸亮||2347||2347||25||25||0.010651896037494673||0.010651896037494673
スーパー戦隊シリーズ/history20160321||2325||2325||9||9||0.003870967741935484||0.003870967741935484
FNS27時間テレビ||2314||2314||3||3||0.0012964563526361278||0.0012964563526361278
テレビ神奈川||2304||2304||10||10||0.004340277777777778||0.004340277777777778
アイシールド21||2292||2292||12||12||0.005235602094240838||0.005235602094240838
アニメ版ポケットモンスターの登場人物/history20160321||2290||2290||17||17||0.007423580786026201||0.007423580786026201
福山潤||2259||2259||14||14||0.00619743249225321||0.00619743249225321
クイズダービー||2254||2254||7||7||0.003105590062111801||0.003105590062111801
ジャニーズ事務所||2254||2254||21||21||0.009316770186335404||0.009316770186335404
京都放送||2249||2249||3||3||0.0013339261894175188||0.0013339261894175188
名探偵コナンの登場人物/history20180113||2249||2249||34||34||0.01511783014673188||0.01511783014673188
週刊少年ジャンプ||2247||2247||21||21||0.009345794392523364||0.009345794392523364
国鉄103系電車||2235||2235||12||12||0.005369127516778523||0.005369127516778523
パネルクイズ アタック25||2235||2235||42||42||0.01879194630872483||0.01879194630872483
デジモン一覧||2229||2229||5||5||0.0022431583669807087||0.0022431583669807087
バンプレストオリジナルのキャラクター一覧||2228||2228||2||2||8.976660682226212E-4||8.976660682226212E-4
北海道放送||2217||2217||3||3||0.0013531799729364006||0.0013531799729364006
相棒/history20150820||2215||2215||44||44||0.019864559819413093||0.019864559819413093
オールスター感謝祭/history20190417||2212||2212||9||9||0.00406871609403255||0.00406871609403255
ドラえもん (1979年のテレビアニメ)||2209||2209||14||14||0.006337709370755998||0.006337709370755998
日本航空123便墜落事故||2209||2209||11||11||0.004979628791308284||0.004979628791308284
さよなら絶望先生||2195||2195||22||22||0.010022779043280182||0.010022779043280182
灼眼のシャナ||2194||2194||18||18||0.008204193254329991||0.008204193254329991
2007年||2194||2194||29||29||0.013217866909753875||0.013217866909753875
SMAP||2189||2189||25||25||0.011420740063956145||0.011420740063956145
みんなが出るテレビ||2187||2187||5||5||0.002286236854138089||0.002286236854138089
涼宮ハルヒの憂鬱 (アニメ)||2187||2187||75||75||0.03429355281207133||0.03429355281207133
日本放送協会||2176||2176||13||13||0.0059742647058823525||0.0059742647058823525
ケロロ軍曹 (アニメ)||2171||2171||13||13||0.005988023952095809||0.005988023952095809
浦和レッドダイヤモンズ||2169||2169||14||14||0.006454587367450438||0.006454587367450438
日本プロサッカーリーグ||2159||2159||38||38||0.01760074108383511||0.01760074108383511
世界一の一覧||2149||2149||15||15||0.006979990693345742||0.006979990693345742
大韓民国||2145||2145||46||46||0.021445221445221447||0.021445221445221447
D.Gray-manの登場人物||2144||2144||23||23||0.010727611940298507||0.010727611940298507
イナズマイレブン||2128||2128||16||16||0.007518796992481203||0.007518796992481203
遊☆戯☆王デュエルモンスターズGXの登場人物||2112||2112||5||5||0.0023674242424242425||0.0023674242424242425
テニスの王子様||2103||2103||35||35||0.016642891107941038||0.016642891107941038
日本テレビ放送網||2096||2096||5||5||0.002385496183206107||0.002385496183206107
麻生太郎||2096||2096||57||57||0.02719465648854962||0.02719465648854962
ヤッターマン||2085||2085||7||7||0.003357314148681055||0.003357314148681055
福岡県出身の人物一覧||2083||2083||14||14||0.00672107537205953||0.00672107537205953
大野智||2080||2080||57||57||0.027403846153846154||0.027403846153846154
志田未来||2078||2078||28||28||0.013474494706448507||0.013474494706448507
トリビアの泉 〜素晴らしきムダ知識〜||2077||2077||8||8||0.0038517091959557053||0.0038517091959557053
KAT-TUN||2076||2076||35||35||0.016859344894026976||0.016859344894026976
鉄道事故||2074||2074||16||16||0.007714561234329798||0.007714561234329798
鋼の錬金術師の登場人物一覧/history 20120609||2074||2074||12||12||0.0057859209257473485||0.0057859209257473485
Au (携帯電話)||2074||2074||30||30||0.01446480231436837||0.01446480231436837
朝日放送グループホールディングス||2059||2059||10||10||0.0048567265662943174||0.0048567265662943174
SLAM DUNKの登場人物||2054||2054||11||11||0.005355404089581304||0.005355404089581304
奥州市||2051||2051||0||0||0.0||0.0
日本共産党||2043||2043||24||24||0.011747430249632892||0.011747430249632892
北海道日本ハムファイターズ||2037||2037||14||14||0.006872852233676976||0.006872852233676976
M-1グランプリ||2036||2036||11||11||0.0054027504911591355||0.0054027504911591355
東京駅||2035||2035||27||27||0.013267813267813268||0.013267813267813268
日産自動車||2032||2032||13||13||0.0063976377952755905||0.0063976377952755905
ハヤテのごとく!||2026||2026||22||22||0.01085883514313919||0.01085883514313919
オールナイトニッポン||2025||2025||5||5||0.0024691358024691358||0.0024691358024691358
福山市||2023||2023||2||2||9.886307464162135E-4||9.886307464162135E-4
堀江由衣||2020||2020||34||34||0.016831683168316833||0.016831683168316833
GTO (漫画)||2002||2002||4||4||0.001998001998001998||0.001998001998001998
中部国際空港||1996||1996||23||23||0.011523046092184368||0.011523046092184368
アンパンマンの登場人物一覧/log20120613||1994||1994||9||9||0.004513540621865597||0.004513540621865597
新宿駅||1989||1989||20||20||0.010055304172951232||0.010055304172951232
ラジかるッ||1987||1987||2||2||0.0010065425264217413||0.0010065425264217413
さよなら絶望先生の登場人物||1986||1986||13||13||0.006545820745216516||0.006545820745216516
鈴村健一||1984||1984||18||18||0.009072580645161291||0.009072580645161291
二宮和也||1980||1980||60||60||0.030303030303030304||0.030303030303030304
スーパーベースボール (テレビ朝日系列)||1977||1977||0||0||0.0||0.0
Wii/history 20130210||1973||1973||16||16||0.008109477952356817||0.008109477952356817
ガンダムシリーズの登場機動兵器一覧||1965||1965||3||3||0.0015267175572519084||0.0015267175572519084
ポルノグラフィティ||1964||1964||27||27||0.01374745417515275||0.01374745417515275
ゲゲゲの鬼太郎 (アニメ)||1963||1963||1||1||5.094243504839531E-4||5.094243504839531E-4
探偵!ナイトスクープ||1943||1943||4||4||0.002058672156459084||0.002058672156459084
BUMP OF CHICKEN||1943||1943||36||36||0.018528049408131755||0.018528049408131755
全国高等学校クイズ選手権||1942||1942||13||13||0.006694129763130793||0.006694129763130793
東京大学||1935||1935||25||25||0.012919896640826873||0.012919896640826873
石田彰||1932||1932||8||8||0.004140786749482402||0.004140786749482402
コロンビア大学||1931||1931||1||1||5.178663904712584E-4||5.178663904712584E-4
都市伝説一覧||1931||1931||10||10||0.005178663904712584||0.005178663904712584
松井秀喜||1930||1930||40||40||0.02072538860103627||0.02072538860103627
ひぐらしのなく頃に||1914||1914||23||23||0.012016718913270637||0.012016718913270637
SoftBank (携帯電話)||1910||1910||12||12||0.0062827225130890054||0.0062827225130890054
武装錬金||1903||1903||2||2||0.0010509721492380452||0.0010509721492380452
逆転裁判||1903||1903||22||22||0.011560693641618497||0.011560693641618497
クイズタイムショック||1902||1902||9||9||0.00473186119873817||0.00473186119873817
CLANNAD (ゲーム)||1901||1901||45||45||0.02367175170962651||0.02367175170962651
浅田真央||1901||1901||41||41||0.021567596002104155||0.021567596002104155
マイケル・ジャクソン||1899||1899||20||20||0.010531858873091101||0.010531858873091101
SAMURAI BASEBALL||1898||1898||1||1||5.268703898840885E-4||5.268703898840885E-4
千葉ロッテマリーンズ||1894||1894||30||30||0.01583949313621964||0.01583949313621964
新潟市||1890||1890||14||14||0.007407407407407408||0.007407407407407408
王貞治||1876||1876||10||10||0.005330490405117271||0.005330490405117271
都市伝説||1875||1875||11||11||0.005866666666666667||0.005866666666666667
浜松市||1872||1872||12||12||0.00641025641025641||0.00641025641025641
NHK紅白歌合戦||1864||1864||16||16||0.008583690987124463||0.008583690987124463
ハロー!プロジェクト||1858||1858||13||13||0.006996770721205597||0.006996770721205597
マジカル頭脳パワー!!||1857||1857||12||12||0.006462035541195477||0.006462035541195477
ボボボーボ・ボーボボ||1854||1854||8||8||0.004314994606256742||0.004314994606256742
野村克也||1850||1850||38||38||0.02054054054054054||0.02054054054054054
SCHOOL OF LOCK!||1849||1849||4||4||0.002163331530557058||0.002163331530557058
北斗の拳||1848||1848||4||4||0.0021645021645021645||0.0021645021645021645
ポケットモンスター (アニメ)||1843||1843||14||14||0.007596310363537711||0.007596310363537711
やしきたかじん||1843||1843||12||12||0.0065111231687466084||0.0065111231687466084
天元突破グレンラガン||1843||1843||11||11||0.005968529571351058||0.005968529571351058
マクロスF||1843||1843||28||28||0.015192620727075421||0.015192620727075421
ウエンツ瑛士||1831||1831||9||9||0.004915346805024577||0.004915346805024577
声優||1829||1829||9||9||0.004920721705850191||0.004920721705850191
東急田園都市線||1829||1829||25||25||0.01366867140513942||0.01366867140513942
能登麻美子||1826||1826||16||16||0.008762322015334063||0.008762322015334063
山下智久||1824||1824||45||45||0.024671052631578948||0.024671052631578948
20世紀少年||1818||1818||24||24||0.013201320132013201||0.013201320132013201
暁 (NARUTO)||1817||1817||36||36||0.01981287837094111||0.01981287837094111
Axis powers ヘタリア||1817||1817||15||15||0.00825536598789213||0.00825536598789213
くりぃむしちゅーのオールナイトニッポン||1812||1812||11||11||0.006070640176600441||0.006070640176600441
はねるのトびら||1807||1807||6||6||0.003320420586607637||0.003320420586607637
School Days||1806||1806||24||24||0.013289036544850499||0.013289036544850499
アニメ作品一覧||1805||1805||1||1||5.54016620498615E-4||5.54016620498615E-4
慶應義塾大学/history20130405||1804||1804||26||26||0.014412416851441241||0.014412416851441241
子安武人||1802||1802||3||3||0.001664816870144284||0.001664816870144284
FNNスーパータイム||1800||1800||3||3||0.0016666666666666668||0.0016666666666666668
櫻井孝宏||1794||1794||14||14||0.007803790412486065||0.007803790412486065
広島テレビ放送||1790||1790||4||4||0.0022346368715083797||0.0022346368715083797
仮面ライダーシリーズ||1786||1786||30||30||0.0167973124300112||0.0167973124300112
2ちゃんねる||1786||1786||11||11||0.006159014557670772||0.006159014557670772
ハヤテのごとく! (アニメ)||1785||1785||36||36||0.020168067226890758||0.020168067226890758
2ちゃんねるの歴史||1766||1766||12||12||0.006795016987542469||0.006795016987542469
GLAY||1765||1765||26||26||0.014730878186968839||0.014730878186968839
MOTHER3||1764||1764||5||5||0.002834467120181406||0.002834467120181406
世界平和統一家庭連合||1764||1764||20||20||0.011337868480725623||0.011337868480725623
爆笑オンエアバトル||1763||1763||7||7||0.003970504821327283||0.003970504821327283
北海道出身の人物一覧||1763||1763||1||1||5.672149744753262E-4||5.672149744753262E-4
アップダウンクイズ||1761||1761||6||6||0.0034071550255536627||0.0034071550255536627
ニッポン放送||1740||1740||1||1||5.747126436781609E-4||5.747126436781609E-4
マスコットキャラクター一覧||1740||1740||6||6||0.0034482758620689655||0.0034482758620689655
シャーリー・テンプル||1733||1733||0||0||0.0||0.0
侍戦隊シンケンジャー||1732||1732||36||36||0.020785219399538105||0.020785219399538105
慶應義塾大学の人物一覧||1731||1731||5||5||0.0028885037550548816||0.0028885037550548816
小泉純一郎||1724||1724||24||24||0.013921113689095127||0.013921113689095127
ザ・キング・オブ・ファイターズ||1723||1723||4||4||0.0023215322112594312||0.0023215322112594312
宇多田ヒカル||1721||1721||15||15||0.008715862870424172||0.008715862870424172
新幹線||1715||1715||14||14||0.00816326530612245||0.00816326530612245
東京都出身の人物一覧||1711||1711||4||4||0.0023378141437755697||0.0023378141437755697
福岡ソフトバンクホークス||1701||1701||8||8||0.004703115814226925||0.004703115814226925
国鉄113系電車||1698||1698||15||15||0.0088339222614841||0.0088339222614841
小池徹平||1698||1698||9||9||0.00530035335689046||0.00530035335689046
日本航空||1693||1693||11||11||0.006497341996455995||0.006497341996455995
東京都立日比谷高等学校||1692||1692||4||4||0.002364066193853428||0.002364066193853428
清原和博||1692||1692||9||9||0.005319148936170213||0.005319148936170213
風林火山 (NHK大河ドラマ)||1691||1691||4||4||0.002365464222353637||0.002365464222353637
大阪府出身の人物一覧||1689||1689||1||1||5.920663114268798E-4||5.920663114268798E-4
釘宮理恵||1687||1687||21||21||0.012448132780082987||0.012448132780082987
徳川家康||1685||1685||36||36||0.021364985163204748||0.021364985163204748
タモリ||1674||1674||16||16||0.009557945041816009||0.009557945041816009
ポケットモンスター||1672||1672||29||29||0.017344497607655503||0.017344497607655503
魔法戦隊マジレンジャー||1671||1671||10||10||0.005984440454817474||0.005984440454817474
日本一の一覧||1670||1670||4||4||0.0023952095808383233||0.0023952095808383233
IBC岩手放送||1667||1667||7||7||0.004199160167966407||0.004199160167966407
リンカーン (テレビ番組)||1667||1667||9||9||0.005398920215956809||0.005398920215956809
アメリカ合衆国||1661||1661||23||23||0.013847080072245636||0.013847080072245636
魔人探偵脳噛ネウロの登場人物||1658||1658||6||6||0.0036188178528347406||0.0036188178528347406
岡田有希子||1655||1655||20||20||0.012084592145015106||0.012084592145015106
スーパーロボット大戦シリーズ||1655||1655||9||9||0.005438066465256798||0.005438066465256798
ムヒョとロージーの魔法律相談事務所||1654||1654||5||5||0.003022974607013301||0.003022974607013301
PlayStation Portable||1653||1653||18||18||0.010889292196007259||0.010889292196007259
絶対可憐チルドレン||1653||1653||14||14||0.008469449485783424||0.008469449485783424
関西国際空港||1653||1653||8||8||0.004839685420447671||0.004839685420447671
踊る大捜査線||1652||1652||1||1||6.053268765133172E-4||6.053268765133172E-4
アイシールド21の登場人物||1649||1649||9||9||0.005457853244390539||0.005457853244390539
F-15 (戦闘機)||1645||1645||16||16||0.009726443768996961||0.009726443768996961
NTTドコモ||1644||1644||13||13||0.007907542579075427||0.007907542579075427
嫌韓||1643||1643||39||39||0.023737066342057214||0.023737066342057214
MAJORの登場人物||1639||1639||17||17||0.010372178157413058||0.010372178157413058
平野綾||1635||1635||86||86||0.052599388379204894||0.052599388379204894
サンテレビジョン||1631||1631||4||4||0.002452483139178418||0.002452483139178418
学園アリス||1631||1631||3||3||0.0018393623543838135||0.0018393623543838135
男性差別||1630||1630||45||45||0.027607361963190184||0.027607361963190184
FOMA||1629||1629||1||1||6.138735420503376E-4||6.138735420503376E-4
きらりん☆レボリューション||1629||1629||14||14||0.008594229588704727||0.008594229588704727
本田技研工業||1627||1627||6||6||0.0036877688998156115||0.0036877688998156115
TBSテレビ||1627||1627||38||38||0.023355869698832205||0.023355869698832205
ポケットモンスターSPECIALの登場人物||1626||1626||7||7||0.004305043050430504||0.004305043050430504
朝ズバッ!||1625||1625||10||10||0.006153846153846154||0.006153846153846154
ウルトラマン||1622||1622||12||12||0.007398273736128237||0.007398273736128237
地上デジタルテレビ放送||1622||1622||9||9||0.005548705302096177||0.005548705302096177
MAJOR||1620||1620||11||11||0.006790123456790123||0.006790123456790123
東京ヤクルトスワローズ||1620||1620||14||14||0.008641975308641974||0.008641975308641974
テイルズ オブ シンフォニア||1620||1620||5||5||0.0030864197530864196||0.0030864197530864196
訃報 2009年||1613||1613||6||6||0.0037197768133911966||0.0037197768133911966
HUNTER×HUNTER||1611||1611||15||15||0.00931098696461825||0.00931098696461825
Fun!BASEBALL!!||1611||1611||2||2||0.0012414649286157666||0.0012414649286157666
植田佳奈||1611||1611||32||32||0.019863438857852266||0.019863438857852266
日本テレビ制作局制作番組の分野別一覧||1610||1610||2||2||0.0012422360248447205||0.0012422360248447205
日本語||1609||1609||22||22||0.013673088875077687||0.013673088875077687
メインページ||1609||1609||5||5||0.003107520198881293||0.003107520198881293
脳内エステ IQサプリ||1607||1607||13||13||0.008089607965152458||0.008089607965152458
テイルズ オブ シリーズの術技形態||1606||1606||0||0||0.0||0.0
ダウンタウンのガキの使いやあらへんで!||1604||1604||9||9||0.005610972568578554||0.005610972568578554
魔法先生ネギま!の登場人物||1604||1604||20||20||0.012468827930174564||0.012468827930174564
めざましテレビ/history20190417||1603||1603||4||4||0.002495321272613849||0.002495321272613849
嵐 (グループ)||1602||1602||36||36||0.02247191011235955||0.02247191011235955
Saku saku||1601||1601||5||5||0.003123048094940662||0.003123048094940662
サザンオールスターズ||1594||1594||15||15||0.009410288582183186||0.009410288582183186
東海道新幹線||1594||1594||23||23||0.014429109159347553||0.014429109159347553
日本プロ野球||1592||1592||22||22||0.013819095477386936||0.013819095477386936
ゲゲゲの鬼太郎の登場キャラクター/history20190113||1592||1592||8||8||0.005025125628140704||0.005025125628140704
実況パワフルプロ野球||1591||1591||10||10||0.006285355122564425||0.006285355122564425
東北楽天ゴールデンイーグルス||1589||1589||13||13||0.008181246066708621||0.008181246066708621
一関学院高等学校||1583||1583||5||5||0.003158559696778269||0.003158559696778269
保志総一朗||1577||1577||12||12||0.007609384908053266||0.007609384908053266
秋田放送||1571||1571||1||1||6.365372374283895E-4||6.365372374283895E-4
ビートルズ||1569||1569||18||18||0.011472275334608031||0.011472275334608031
おたく||1567||1567||47||47||0.029993618379068283||0.029993618379068283
千葉県||1567||1567||20||20||0.012763241863433313||0.012763241863433313
西日本旅客鉄道||1565||1565||20||20||0.012779552715654952||0.012779552715654952
草なぎ剛||1565||1565||31||31||0.019808306709265176||0.019808306709265176
織田信長||1562||1562||21||21||0.013444302176696543||0.013444302176696543
渋谷駅||1558||1558||8||8||0.005134788189987163||0.005134788189987163
機動戦士ガンダムSEEDの登場人物||1555||1555||11||11||0.00707395498392283||0.00707395498392283
クイズ$ミリオネア||1554||1554||8||8||0.005148005148005148||0.005148005148005148
夜のヒットスタジオ||1550||1550||1||1||6.451612903225806E-4||6.451612903225806E-4
森川智之||1550||1550||11||11||0.0070967741935483875||0.0070967741935483875
2009年新型インフルエンザの世界的流行||1546||1546||35||35||0.022639068564036222||0.022639068564036222
関ジャニ∞||1545||1545||12||12||0.007766990291262136||0.007766990291262136
野球道 (フジテレビ系列)||1544||1544||1||1||6.476683937823834E-4||6.476683937823834E-4
全日本空輸||1543||1543||5||5||0.0032404406999351912||0.0032404406999351912
るろうに剣心 -明治剣客浪漫譚-の登場人物一覧||1539||1539||18||18||0.011695906432748537||0.011695906432748537
横浜DeNAベイスターズ||1535||1535||16||16||0.010423452768729642||0.010423452768729642
行列のできる法律相談所||1535||1535||26||26||0.016938110749185668||0.016938110749185668
エア・ギア||1532||1532||3||3||0.0019582245430809398||0.0019582245430809398
諏訪部順一||1531||1531||4||4||0.002612671456564337||0.002612671456564337
徳光和夫||1531||1531||13||13||0.008491182233834096||0.008491182233834096
くりぃむナントカ||1529||1529||7||7||0.004578155657292348||0.004578155657292348
手塚治虫||1526||1526||10||10||0.00655307994757536||0.00655307994757536
阪神・淡路大震災||1526||1526||14||14||0.009174311926605505||0.009174311926605505
萌え||1525||1525||26||26||0.017049180327868854||0.017049180327868854
コードギアスシリーズの登場人物||1523||1523||8||8||0.005252790544977019||0.005252790544977019
頭文字D||1521||1521||11||11||0.007232084155161078||0.007232084155161078
ディープインパクト (競走馬)||1521||1521||11||11||0.007232084155161078||0.007232084155161078
海賊 (ONE PIECE)/history20180113||1519||1519||22||22||0.014483212639894667||0.014483212639894667
林原めぐみ||1519||1519||21||21||0.013824884792626729||0.013824884792626729
東海道本線||1518||1518||7||7||0.00461133069828722||0.00461133069828722
ザ・キング・オブ・ファイターズの登場人物||1517||1517||6||6||0.003955174686882004||0.003955174686882004
関口宏の東京フレンドパークII||1516||1516||11||11||0.007255936675461741||0.007255936675461741
緑川光||1511||1511||6||6||0.003970880211780278||0.003970880211780278
L'Arc〜en〜Ciel||1508||1508||8||8||0.005305039787798408||0.005305039787798408
自由民主党 (日本)||1508||1508||24||24||0.015915119363395226||0.015915119363395226
モンスターハンター||1508||1508||23||23||0.015251989389920425||0.015251989389920425
アンパンマン||1508||1508||12||12||0.007957559681697613||0.007957559681697613
東京箱根間往復大学駅伝競走||1507||1507||7||7||0.0046449900464499||0.0046449900464499
大泉洋||1506||1506||11||11||0.0073041168658698535||0.0073041168658698535
千葉テレビ放送||1505||1505||1||1||6.64451827242525E-4||6.64451827242525E-4
札幌市||1504||1504||42||42||0.027925531914893616||0.027925531914893616
野比のび太||1502||1502||27||27||0.017976031957390146||0.017976031957390146
ARIA (漫画)||1502||1502||19||19||0.012649800266311585||0.012649800266311585
ラグナロクオンライン||1502||1502||2||2||0.0013315579227696406||0.0013315579227696406
