
Page||Recent Revisions||Total Revisions||Recent Reverts||Total Reverts||Recent Contention||Total Contention
IBC岩手放送||2836||2836||29||29||0.010225669957686883||0.010225669957686883
ゲームセンターCX 有野の挑戦||2834||2834||51||51||0.01799576570218772||0.01799576570218772
サトシ (アニメポケットモンスター)||2832||2832||45||45||0.015889830508474576||0.015889830508474576
草なぎ剛||2830||2830||112||112||0.039575971731448764||0.039575971731448764
平野綾||2829||2829||169||169||0.05973842347119123||0.05973842347119123
ダンボール戦機||2829||2829||45||45||0.015906680805938492||0.015906680805938492
アニメシャワー||2822||2822||16||16||0.005669737774627924||0.005669737774627924
声優||2816||2816||39||39||0.013849431818181818||0.013849431818181818
大塚明夫||2816||2816||30||30||0.01065340909090909||0.01065340909090909
井上麻里奈||2816||2816||113||113||0.04012784090909091||0.04012784090909091
読売ジャイアンツの選手一覧||2815||2815||113||113||0.04014209591474245||0.04014209591474245
仮面ライダーSPIRITS||2810||2810||33||33||0.011743772241992882||0.011743772241992882
機動戦士ガンダムAGE||2810||2810||101||101||0.03594306049822064||0.03594306049822064
福山市||2809||2809||11||11||0.003915984336062656||0.003915984336062656
清原和博||2808||2808||89||89||0.0316951566951567||0.0316951566951567
下野紘||2807||2807||134||134||0.04773779836123976||0.04773779836123976
関智一||2804||2804||59||59||0.021041369472182596||0.021041369472182596
エホバの証人||2804||2804||112||112||0.039942938659058486||0.039942938659058486
千葉テレビ放送||2801||2801||22||22||0.00785433773652267||0.00785433773652267
浪曲||2800||2800||6||6||0.002142857142857143||0.002142857142857143
浅田真央||2800||2800||82||82||0.029285714285714286||0.029285714285714286
緑川光||2798||2798||53||53||0.018942101501072194||0.018942101501072194
橋下徹||2795||2795||95||95||0.03398926654740608||0.03398926654740608
GTO (漫画)||2794||2794||26||26||0.009305654974946313||0.009305654974946313
Au (携帯電話)||2790||2790||53||53||0.01899641577060932||0.01899641577060932
中居正広||2788||2788||143||143||0.051291248206599714||0.051291248206599714
モンキー・D・ルフィ||2785||2785||225||225||0.0807899461400359||0.0807899461400359
浜松市||2785||2785||45||45||0.01615798922800718||0.01615798922800718
西日本旅客鉄道||2784||2784||51||51||0.018318965517241378||0.018318965517241378
国鉄115系電車||2782||2782||55||55||0.019769949676491733||0.019769949676491733
GLAY||2773||2773||75||75||0.02704652001442481||0.02704652001442481
山下達郎||2760||2760||31||31||0.011231884057971014||0.011231884057971014
日本の高校野球||2759||2759||62||62||0.02247191011235955||0.02247191011235955
名探偵コナン||2753||2753||86||86||0.03123864874682165||0.03123864874682165
特命戦隊ゴーバスターズ||2747||2747||80||80||0.029122679286494358||0.029122679286494358
ICOCA||2743||2743||47||47||0.017134524243528983||0.017134524243528983
花澤香菜||2742||2742||158||158||0.05762217359591539||0.05762217359591539
横浜駅||2741||2741||46||46||0.01678219627873039||0.01678219627873039
ニッポン放送||2738||2738||28||28||0.010226442658875092||0.010226442658875092
東北地方太平洋沖地震||2738||2738||90||90||0.03287070854638422||0.03287070854638422
FNS27時間テレビ||2737||2737||33||33||0.01205699671172817||0.01205699671172817
ソードアート・オンライン||2734||2734||134||134||0.04901243599122165||0.04901243599122165
渋谷駅||2733||2733||61||61||0.022319795096963045||0.022319795096963045
やしきたかじん||2731||2731||61||61||0.022336140607835956||0.022336140607835956
中国放送||2728||2728||36||36||0.013196480938416423||0.013196480938416423
暁 (NARUTO)||2725||2725||90||90||0.03302752293577982||0.03302752293577982
朝日放送グループホールディングス||2724||2724||35||35||0.012848751835535976||0.012848751835535976
東京箱根間往復大学駅伝競走||2719||2719||18||18||0.0066200809121000365||0.0066200809121000365
ハートキャッチプリキュア!||2718||2718||105||105||0.03863134657836645||0.03863134657836645
レアル・マドリード||2716||2716||43||43||0.015832106038291605||0.015832106038291605
キラキラ☆プリキュアアラモード||2716||2716||90||90||0.03313696612665685||0.03313696612665685
林原めぐみ||2711||2711||49||49||0.018074511250461084||0.018074511250461084
八王子市||2710||2710||28||28||0.010332103321033211||0.010332103321033211
2005年||2707||2707||35||35||0.012929442186922793||0.012929442186922793
野村克也||2706||2706||80||80||0.029563932002956393||0.029563932002956393
とんねるずのみなさんのおかげでした||2706||2706||28||28||0.010347376201034738||0.010347376201034738
20世紀少年||2698||2698||51||51||0.018902891030392884||0.018902891030392884
アドルフ・ヒトラー||2698||2698||77||77||0.02853965900667161||0.02853965900667161
ポケットモンスターSPECIALの登場人物||2697||2697||15||15||0.0055617352614015575||0.0055617352614015575
昭和天皇||2695||2695||122||122||0.04526901669758813||0.04526901669758813
HUNTER×HUNTER||2691||2691||83||83||0.030843552582683016||0.030843552582683016
悪魔の実||2690||2690||326||326||0.12118959107806691||0.12118959107806691
朝鮮民主主義人民共和国||2690||2690||185||185||0.0687732342007435||0.0687732342007435
めだかボックス||2686||2686||97||97||0.03611317944899479||0.03611317944899479
仮面ライダー||2684||2684||101||101||0.037630402384500744||0.037630402384500744
日本大学||2684||2684||118||118||0.043964232488822655||0.043964232488822655
しゅごキャラ!||2675||2675||20||20||0.007476635514018692||0.007476635514018692
戦国BASARAの登場人物||2675||2675||51||51||0.019065420560747663||0.019065420560747663
東日本大震災||2669||2669||103||103||0.03859123267141251||0.03859123267141251
在日韓国・朝鮮人||2661||2661||221||221||0.08305148440435926||0.08305148440435926
阪神・淡路大震災||2660||2660||60||60||0.022556390977443608||0.022556390977443608
NARUTO -ナルト- 疾風伝||2655||2655||58||58||0.021845574387947268||0.021845574387947268
小泉純一郎||2653||2653||92||92||0.034677723332076894||0.034677723332076894
玄田哲章||2652||2652||58||58||0.021870286576168928||0.021870286576168928
日本テレビ制作局制作番組の分野別一覧||2645||2645||6||6||0.002268431001890359||0.002268431001890359
テレビ東京番組一覧||2642||2642||12||12||0.004542013626040878||0.004542013626040878
埼玉県出身の人物一覧||2642||2642||27||27||0.010219530658591975||0.010219530658591975
東海テレビ放送||2638||2638||19||19||0.007202426080363912||0.007202426080363912
都市伝説一覧||2638||2638||47||47||0.01781652767247915||0.01781652767247915
ゆず (音楽グループ)||2637||2637||45||45||0.017064846416382253||0.017064846416382253
中川翔子||2637||2637||121||121||0.045885475919605616||0.045885475919605616
FAIRY TAIL||2636||2636||77||77||0.02921092564491654||0.02921092564491654
ダウンタウン (お笑いコンビ)||2632||2632||38||38||0.014437689969604863||0.014437689969604863
岡山放送||2632||2632||13||13||0.004939209726443769||0.004939209726443769
日本のラジオパーソナリティ一覧||2630||2630||8||8||0.003041825095057034||0.003041825095057034
朝ズバッ!||2630||2630||38||38||0.014448669201520912||0.014448669201520912
パナソニック||2627||2627||66||66||0.025123715264560333||0.025123715264560333
大江戸捜査網||2626||2626||8||8||0.0030464584920030465||0.0030464584920030465
東京国際空港||2626||2626||47||47||0.0178979436405179||0.0178979436405179
妖怪ウォッチの登場キャラクター||2622||2622||44||44||0.016781083142639208||0.016781083142639208
スイートプリキュア♪||2620||2620||117||117||0.04465648854961832||0.04465648854961832
阿澄佳奈||2617||2617||120||120||0.04585403133358808||0.04585403133358808
戦国BASARA||2612||2612||30||30||0.011485451761102604||0.011485451761102604
嫌韓||2607||2607||116||116||0.04449558879938627||0.04449558879938627
東京スカイツリー||2607||2607||133||133||0.05101649405446874||0.05101649405446874
涼宮ハルヒの憂鬱 (アニメ)||2606||2606||95||95||0.036454336147352266||0.036454336147352266
帰ってきたウルトラマン||2603||2603||76||76||0.029197080291970802||0.029197080291970802
任天堂||2601||2601||136||136||0.05228758169934641||0.05228758169934641
灼眼のシャナ||2598||2598||36||36||0.013856812933025405||0.013856812933025405
福岡県立修猷館高等学校の人物一覧||2595||2595||5||5||0.0019267822736030828||0.0019267822736030828
UVERworld||2594||2594||80||80||0.03084040092521203||0.03084040092521203
劇場版 仮面ライダーディケイド オールライダー対大ショッカー||2594||2594||116||116||0.04471858134155744||0.04471858134155744
さいたま市||2591||2591||68||68||0.026244693168660748||0.026244693168660748
機動戦士ガンダム00シリーズの登場兵器||2587||2587||94||94||0.0363355237727097||0.0363355237727097
家庭教師ヒットマンREBORN!の登場人物||2586||2586||34||34||0.013147718484145398||0.013147718484145398
宇多田ヒカル||2584||2584||50||50||0.01934984520123839||0.01934984520123839
野比のび太||2584||2584||125||125||0.04837461300309598||0.04837461300309598
若本規夫||2584||2584||34||34||0.013157894736842105||0.013157894736842105
サイヤ人||2583||2583||87||87||0.03368176538908246||0.03368176538908246
SoftBank (携帯電話)||2582||2582||23||23||0.008907823392718823||0.008907823392718823
在日特権を許さない市民の会||2581||2581||225||225||0.08717551336691205||0.08717551336691205
2011年のテレビ (日本)||2581||2581||14||14||0.005424254165052305||0.005424254165052305
兵庫県出身の人物一覧||2579||2579||16||16||0.006203955021326095||0.006203955021326095
ACジャパン||2578||2578||56||56||0.021722265321955005||0.021722265321955005
王下七武海||2577||2577||315||315||0.12223515715948778||0.12223515715948778
テレビ朝日||2573||2573||55||55||0.02137582588418189||0.02137582588418189
秘密のケンミンSHOW||2572||2572||109||109||0.042379471228615864||0.042379471228615864
神戸市||2571||2571||33||33||0.012835472578763127||0.012835472578763127
仮面ライダークウガ||2567||2567||111||111||0.043241137514608494||0.043241137514608494
ザ・キング・オブ・ファイターズ||2567||2567||11||11||0.004285157771717959||0.004285157771717959
地獄先生ぬ〜べ〜の登場人物||2565||2565||14||14||0.005458089668615985||0.005458089668615985
Go!プリンセスプリキュア||2563||2563||125||125||0.048770971517752636||0.048770971517752636
大乱闘スマッシュブラザーズシリーズ||2562||2562||87||87||0.03395784543325527||0.03395784543325527
東急田園都市線||2562||2562||64||64||0.02498048399687744||0.02498048399687744
Mr.Children||2559||2559||57||57||0.022274325908558032||0.022274325908558032
関口宏の東京フレンドパークII||2557||2557||41||41||0.016034415330465387||0.016034415330465387
サンテレビジョン||2556||2556||14||14||0.005477308294209703||0.005477308294209703
日笠陽子||2556||2556||92||92||0.03599374021909233||0.03599374021909233
ダイヤのA||2553||2553||26||26||0.010184097140618879||0.010184097140618879
松田聖子||2551||2551||86||86||0.03371226969815758||0.03371226969815758
神奈川県出身の人物一覧||2550||2550||25||25||0.00980392156862745||0.00980392156862745
名古屋市||2544||2544||68||68||0.026729559748427674||0.026729559748427674
井上喜久子||2542||2542||49||49||0.01927616050354052||0.01927616050354052
HKT48||2542||2542||171||171||0.06726986624704957||0.06726986624704957
福島第一原子力発電所事故||2538||2538||81||81||0.031914893617021274||0.031914893617021274
青森テレビ||2535||2535||19||19||0.007495069033530572||0.007495069033530572
るろうに剣心 -明治剣客浪漫譚-の登場人物一覧||2533||2533||42||42||0.016581129095933674||0.016581129095933674
ボウリング革命 P★League||2529||2529||21||21||0.00830367734282325||0.00830367734282325
マリオ (ゲームキャラクター)||2529||2529||83||83||0.0328192961644919||0.0328192961644919
島田紳助||2527||2527||141||141||0.05579738820736051||0.05579738820736051
BSテレビ東京||2526||2526||86||86||0.034045922406967535||0.034045922406967535
ビートルズ||2526||2526||69||69||0.027315914489311165||0.027315914489311165
渡辺麻友||2525||2525||287||287||0.11366336633663367||0.11366336633663367
保志総一朗||2524||2524||25||25||0.009904912836767036||0.009904912836767036
ONE PIECEの用語一覧||2518||2518||190||190||0.07545671167593328||0.07545671167593328
志田未来||2515||2515||46||46||0.018290258449304174||0.018290258449304174
三木眞一郎||2513||2513||27||27||0.010744130521289296||0.010744130521289296
コロンビア大学||2510||2510||13||13||0.0051792828685258965||0.0051792828685258965
アンパンマン||2510||2510||109||109||0.04342629482071713||0.04342629482071713
アメリカ合衆国||2508||2508||88||88||0.03508771929824561||0.03508771929824561
新幹線変形ロボ シンカリオン||2508||2508||37||37||0.014752791068580542||0.014752791068580542
2007年||2507||2507||60||60||0.023932987634623055||0.023932987634623055
デジモン一覧||2507||2507||7||7||0.002792181890706023||0.002792181890706023
日本一の一覧||2506||2506||40||40||0.01596169193934557||0.01596169193934557
太陽にほえろ!||2505||2505||28||28||0.011177644710578843||0.011177644710578843
埼玉西武ライオンズ||2503||2503||56||56||0.022373152217339192||0.022373152217339192
FNNスーパータイム||2503||2503||31||31||0.012385137834598482||0.012385137834598482
杉原千畝||2500||2500||71||71||0.0284||0.0284
ヤッターマン||2499||2499||29||29||0.011604641856742696||0.011604641856742696
日本大学の人物一覧||2498||2498||21||21||0.008406725380304243||0.008406725380304243
イナズマイレブン||2497||2497||47||47||0.01882258710452543||0.01882258710452543
日本語||2495||2495||118||118||0.047294589178356716||0.047294589178356716
史上最強の弟子ケンイチの登場人物||2495||2495||41||41||0.016432865731462926||0.016432865731462926
ビートたけし||2493||2493||89||89||0.03569995988768552||0.03569995988768552
岸尾だいすけ||2492||2492||36||36||0.014446227929373997||0.014446227929373997
KAT-TUN||2491||2491||52||52||0.020875150541951024||0.020875150541951024
ひるおび!||2491||2491||49||49||0.019670814933761542||0.019670814933761542
外交官||2487||2487||10||10||0.004020908725371934||0.004020908725371934
Suica||2486||2486||70||70||0.02815768302493966||0.02815768302493966
ザ・ベストテン||2486||2486||43||43||0.01729686242960579||0.01729686242960579
ポケットモンスター||2485||2485||92||92||0.03702213279678068||0.03702213279678068
2ちゃんねる||2485||2485||80||80||0.03219315895372234||0.03219315895372234
札幌市||2485||2485||115||115||0.04627766599597585||0.04627766599597585
ウルトラマンティガ||2483||2483||83||83||0.03342730567861458||0.03342730567861458
小林ゆう||2482||2482||70||70||0.028203062046736505||0.028203062046736505
豊臣秀吉||2482||2482||132||132||0.0531829170024174||0.0531829170024174
瀬戸内海放送||2481||2481||19||19||0.007658202337767029||0.007658202337767029
ロンドンハーツ||2481||2481||44||44||0.0177347843611447||0.0177347843611447
梶裕貴||2481||2481||70||70||0.028214429665457477||0.028214429665457477
テレビ愛知||2480||2480||24||24||0.00967741935483871||0.00967741935483871
名古屋テレビ放送||2475||2475||24||24||0.009696969696969697||0.009696969696969697
IS 〈インフィニット・ストラトス〉||2475||2475||73||73||0.029494949494949494||0.029494949494949494
スーパー戦隊シリーズ登場戦士一覧||2474||2474||38||38||0.015359741309620048||0.015359741309620048
置鮎龍太郎||2473||2473||37||37||0.014961585119288313||0.014961585119288313
西武鉄道||2472||2472||42||42||0.01699029126213592||0.01699029126213592
遊☆戯☆王5D's||2470||2470||37||37||0.014979757085020242||0.014979757085020242
ウルトラマンタロウ||2469||2469||72||72||0.02916160388821385||0.02916160388821385
広島テレビ放送||2469||2469||11||11||0.0044552450384771165||0.0044552450384771165
アイシールド21||2469||2469||22||22||0.008910490076954233||0.008910490076954233
星野仙一||2462||2462||102||102||0.041429731925264016||0.041429731925264016
本田圭佑||2462||2462||189||189||0.07676685621445979||0.07676685621445979
ディープインパクト (競走馬)||2456||2456||42||42||0.01710097719869707||0.01710097719869707
ふたりはプリキュア||2456||2456||83||83||0.033794788273615636||0.033794788273615636
FCバルセロナ||2454||2454||24||24||0.009779951100244499||0.009779951100244499
小西克幸||2453||2453||84||84||0.034243783122706886||0.034243783122706886
鉄拳の登場人物||2451||2451||55||55||0.022439820481436147||0.022439820481436147
NTTドコモ||2449||2449||44||44||0.01796651694569212||0.01796651694569212
江戸川コナン||2449||2449||65||65||0.026541445487954268||0.026541445487954268
仮面ライダー×仮面ライダー W&ディケイド MOVIE大戦2010||2448||2448||67||67||0.027369281045751634||0.027369281045751634
上地雄輔||2448||2448||69||69||0.028186274509803922||0.028186274509803922
いきものがかり||2445||2445||113||113||0.04621676891615542||0.04621676891615542
東海大学||2442||2442||38||38||0.015561015561015561||0.015561015561015561
D.Gray-manの登場人物||2441||2441||31||31||0.012699713232281851||0.012699713232281851
蛭子能収||2439||2439||22||22||0.009020090200902008||0.009020090200902008
タモリ倶楽部||2439||2439||19||19||0.007790077900779008||0.007790077900779008
あまちゃん||2431||2431||47||47||0.019333607568901685||0.019333607568901685
朴ロ美||2430||2430||60||60||0.024691358024691357||0.024691358024691357
男性差別||2427||2427||144||144||0.059332509270704575||0.059332509270704575
藤原啓治||2423||2423||63||63||0.0260008254230293||0.0260008254230293
ER緊急救命室||2421||2421||4||4||0.0016522098306484924||0.0016522098306484924
テレビ北海道||2421||2421||36||36||0.01486988847583643||0.01486988847583643
デュエル・マスターズ (漫画)||2419||2419||39||39||0.016122364613476645||0.016122364613476645
近鉄特急||2416||2416||60||60||0.024834437086092714||0.024834437086092714
台湾||2415||2415||93||93||0.03850931677018633||0.03850931677018633
中央線快速||2410||2410||54||54||0.022406639004149378||0.022406639004149378
スーパーロボット大戦シリーズ||2408||2408||27||27||0.011212624584717609||0.011212624584717609
小田急小田原線||2407||2407||35||35||0.014540922309929373||0.014540922309929373
幽☆遊☆白書の登場人物一覧||2405||2405||16||16||0.006652806652806653||0.006652806652806653
戦国無双シリーズ||2405||2405||8||8||0.0033264033264033266||0.0033264033264033266
秘密結社鷹の爪||2404||2404||10||10||0.004159733777038269||0.004159733777038269
ニコニコ動画||2404||2404||94||94||0.039101497504159734||0.039101497504159734
ゲート 自衛隊 彼の地にて、斯く戦えり||2402||2402||62||62||0.025811823480432972||0.025811823480432972
関西テレビ放送||2401||2401||49||49||0.02040816326530612||0.02040816326530612
信越放送||2399||2399||43||43||0.01792413505627345||0.01792413505627345
日立 世界・ふしぎ発見!||2399||2399||41||41||0.01709045435598166||0.01709045435598166
北海道コンサドーレ札幌||2397||2397||52||52||0.02169378389653734||0.02169378389653734
HUGっと!プリキュア||2396||2396||94||94||0.03923205342237062||0.03923205342237062
東武伊勢崎線||2394||2394||43||43||0.01796157059314954||0.01796157059314954
マスコットキャラクター一覧||2394||2394||9||9||0.0037593984962406013||0.0037593984962406013
ウルトラマンティガの登場怪獣||2392||2392||37||37||0.015468227424749164||0.015468227424749164
池袋駅||2391||2391||47||47||0.019657047260560435||0.019657047260560435
南京事件論争||2390||2390||89||89||0.037238493723849374||0.037238493723849374
テニスの王子様||2390||2390||50||50||0.02092050209205021||0.02092050209205021
プロレスラー一覧||2388||2388||4||4||0.0016750418760469012||0.0016750418760469012
中京テレビ放送||2388||2388||26||26||0.010887772194304857||0.010887772194304857
東海道本線||2387||2387||42||42||0.017595307917888565||0.017595307917888565
東急東横線||2386||2386||65||65||0.027242246437552388||0.027242246437552388
千葉県||2386||2386||62||62||0.025984911986588432||0.025984911986588432
NARUTO -ナルト-の術||2384||2384||33||33||0.013842281879194632||0.013842281879194632
東京メトロポリタンテレビジョン||2382||2382||39||39||0.0163727959697733||0.0163727959697733
それいけ!アンパンマン||2381||2381||128||128||0.05375892482150357||0.05375892482150357
斉木楠雄のΨ難||2381||2381||42||42||0.01763964720705586||0.01763964720705586
飛田展男||2379||2379||54||54||0.02269861286254729||0.02269861286254729
日本のプロ野球選手一覧||2378||2378||12||12||0.005046257359125316||0.005046257359125316
JR東日本E231系電車||2378||2378||90||90||0.03784693019343986||0.03784693019343986
着信御礼!ケータイ大喜利||2377||2377||14||14||0.005889777029869584||0.005889777029869584
ハヤテのごとく!||2376||2376||34||34||0.01430976430976431||0.01430976430976431
安室奈美恵||2376||2376||17||17||0.007154882154882155||0.007154882154882155
東芝||2375||2375||35||35||0.014736842105263158||0.014736842105263158
山口勝平||2374||2374||95||95||0.040016849199663015||0.040016849199663015
鳥海浩輔||2374||2374||35||35||0.014743049705139006||0.014743049705139006
おそ松くん||2374||2374||96||96||0.040438079191238416||0.040438079191238416
CLANNAD (ゲーム)||2372||2372||72||72||0.03035413153456998||0.03035413153456998
福岡市||2371||2371||55||55||0.023196963306621677||0.023196963306621677
魔法つかいプリキュア!||2370||2370||155||155||0.06540084388185655||0.06540084388185655
柿原徹也||2369||2369||47||47||0.019839594765723934||0.019839594765723934
宮城県古川高等学校||2368||2368||27||27||0.011402027027027027||0.011402027027027027
鳥人戦隊ジェットマン||2367||2367||56||56||0.023658639628221376||0.023658639628221376
おたく||2366||2366||136||136||0.057480980557903634||0.057480980557903634
茅原実里||2363||2363||60||60||0.025391451544646636||0.025391451544646636
秋元康||2361||2361||132||132||0.05590851334180432||0.05590851334180432
九州王朝説||2360||2360||38||38||0.016101694915254237||0.016101694915254237
指原莉乃||2359||2359||199||199||0.08435777871979652||0.08435777871979652
バカリズム||2358||2358||81||81||0.03435114503816794||0.03435114503816794
東海ラジオ放送||2357||2357||5||5||0.0021213406873143827||0.0021213406873143827
ハイスクールD×D||2357||2357||22||22||0.009333899024183284||0.009333899024183284
京阪本線||2355||2355||32||32||0.013588110403397028||0.013588110403397028
ポケットモンスターSPECIAL||2354||2354||61||61||0.025913338997451147||0.025913338997451147
鳩山由紀夫||2353||2353||223||223||0.09477263068423289||0.09477263068423289
国鉄113系電車||2350||2350||40||40||0.01702127659574468||0.01702127659574468
大阪府||2350||2350||78||78||0.033191489361702124||0.033191489361702124
京阪電気鉄道||2349||2349||39||39||0.016602809706257982||0.016602809706257982
モンスターストライク||2349||2349||109||109||0.0464027245636441||0.0464027245636441
岡田有希子||2347||2347||76||76||0.03238176395398381||0.03238176395398381
テレビせとうち||2346||2346||57||57||0.024296675191815855||0.024296675191815855
JR西日本223系電車||2344||2344||76||76||0.032423208191126277||0.032423208191126277
トヨタ・カローラ||2344||2344||32||32||0.013651877133105802||0.013651877133105802
ひぐらしのなく頃に||2343||2343||34||34||0.014511310285958173||0.014511310285958173
マクロスF||2342||2342||36||36||0.015371477369769428||0.015371477369769428
北斗の拳||2338||2338||31||31||0.013259195893926433||0.013259195893926433
ガンダムビルドファイターズ||2336||2336||36||36||0.015410958904109588||0.015410958904109588
〈物語〉シリーズ||2335||2335||74||74||0.03169164882226981||0.03169164882226981
クイズマジックアカデミー||2333||2333||14||14||0.006000857265323617||0.006000857265323617
JR東日本E233系電車||2333||2333||132||132||0.05657951135876554||0.05657951135876554
ベトナム戦争||2332||2332||34||34||0.014579759862778732||0.014579759862778732
北日本放送||2329||2329||26||26||0.0111635895234006||0.0111635895234006
小清水亜美||2329||2329||116||116||0.0498067840274796||0.0498067840274796
大宮駅 (埼玉県)||2328||2328||59||59||0.02534364261168385||0.02534364261168385
さよなら絶望先生||2328||2328||26||26||0.011168384879725086||0.011168384879725086
MBSベースボールパーク||2322||2322||19||19||0.00818260120585702||0.00818260120585702
全国高校野球選手権大会中継||2320||2320||9||9||0.003879310344827586||0.003879310344827586
スーパー戦隊シリーズ登場敵対勢力一覧||2319||2319||79||79||0.03406640793445451||0.03406640793445451
ユニバーサル・スタジオ・ジャパン||2318||2318||36||36||0.015530629853321829||0.015530629853321829
日本お笑い史||2317||2317||20||20||0.008631851532153647||0.008631851532153647
伊藤静||2316||2316||67||67||0.028929188255613126||0.028929188255613126
アメリカ横断ウルトラクイズの各大会の詳細||2314||2314||11||11||0.004753673292999135||0.004753673292999135
金田一少年の事件簿の犯罪者||2314||2314||33||33||0.014261019878997408||0.014261019878997408
NHKニュースおはよう日本||2312||2312||36||36||0.015570934256055362||0.015570934256055362
ゴッドタン||2311||2311||47||47||0.02033751622674167||0.02033751622674167
初音ミク||2311||2311||153||153||0.06620510601471224||0.06620510601471224
三島由紀夫||2310||2310||41||41||0.01774891774891775||0.01774891774891775
深夜アニメ||2307||2307||11||11||0.004768097095795405||0.004768097095795405
山口放送||2305||2305||21||21||0.00911062906724512||0.00911062906724512
NHK放送センター||2303||2303||36||36||0.015631784628745114||0.015631784628745114
大原大次郎||2301||2301||31||31||0.013472403302911778||0.013472403302911778
たまごっち!||2301||2301||63||63||0.027379400260756193||0.027379400260756193
スカパー! チャンネル一覧||2300||2300||174||174||0.07565217391304348||0.07565217391304348
鋼の錬金術師の登場人物一覧/history 20120609||2299||2299||20||20||0.008699434536755112||0.008699434536755112
銀魂||2299||2299||96||96||0.041757285776424534||0.041757285776424534
東北新幹線||2298||2298||50||50||0.02175805047867711||0.02175805047867711
遊☆戯☆王デュエルモンスターズGXの登場人物||2297||2297||16||16||0.006965607313887679||0.006965607313887679
バカとテストと召喚獣||2297||2297||33||33||0.014366565084893338||0.014366565084893338
イナズマイレブンGO||2296||2296||37||37||0.016114982578397212||0.016114982578397212
文化放送ライオンズナイター||2295||2295||40||40||0.017429193899782137||0.017429193899782137
慶應義塾大学/history20130405||2294||2294||68||68||0.02964254577157803||0.02964254577157803
小諸藩牧野氏の家臣団||2292||2292||1||1||4.363001745200698E-4||4.363001745200698E-4
仮面ライダーアギト||2291||2291||66||66||0.028808380619816675||0.028808380619816675
明治大学の人物一覧||2291||2291||54||54||0.02357049323439546||0.02357049323439546
アップダウンクイズ||2289||2289||13||13||0.005679335954565312||0.005679335954565312
盛岡市||2289||2289||25||25||0.010921799912625601||0.010921799912625601
烈車戦隊トッキュウジャー||2288||2288||72||72||0.03146853146853147||0.03146853146853147
福井放送||2284||2284||16||16||0.0070052539404553416||0.0070052539404553416
動物戦隊ジュウオウジャー||2283||2283||158||158||0.0692071835304424||0.0692071835304424
Minecraft||2281||2281||144||144||0.06313020604997809||0.06313020604997809
賭博黙示録カイジ||2279||2279||20||20||0.008775778850372971||0.008775778850372971
機動戦士ガンダムUC||2277||2277||60||60||0.026350461133069828||0.026350461133069828
L'Arc〜en〜Ciel||2276||2276||66||66||0.02899824253075571||0.02899824253075571
ボクシング現王者一覧||2275||2275||54||54||0.023736263736263738||0.023736263736263738
鉄道事故||2274||2274||21||21||0.009234828496042216||0.009234828496042216
川澄綾子||2272||2272||30||30||0.013204225352112676||0.013204225352112676
一関学院高等学校||2272||2272||10||10||0.0044014084507042256||0.0044014084507042256
FNSの日||2272||2272||86||86||0.037852112676056336||0.037852112676056336
リンカーンの企画・コーナー||2271||2271||9||9||0.003963011889035667||0.003963011889035667
ロケみつ||2267||2267||42||42||0.018526687251874726||0.018526687251874726
ネット右翼||2267||2267||310||310||0.13674459638288486||0.13674459638288486
パナソニックショップ||2263||2263||34||34||0.015024304021210782||0.015024304021210782
坂本真綾||2263||2263||46||46||0.020326999558108707||0.020326999558108707
名古屋鉄道||2262||2262||27||27||0.011936339522546418||0.011936339522546418
ウルトラマンガイア||2260||2260||63||63||0.027876106194690265||0.027876106194690265
フジテレビ月曜9時枠の連続ドラマ||2258||2258||52||52||0.023029229406554472||0.023029229406554472
大阪市||2258||2258||74||74||0.03277236492471213||0.03277236492471213
2012年のテレビ (日本)||2256||2256||13||13||0.00576241134751773||0.00576241134751773
ドリフ大爆笑||2255||2255||7||7||0.0031042128603104213||0.0031042128603104213
木村拓哉||2254||2254||146||146||0.064773735581189||0.064773735581189
岐阜放送||2253||2253||13||13||0.005770084332001775||0.005770084332001775
本田技研工業||2253||2253||29||29||0.01287172658677319||0.01287172658677319
北陸新幹線||2250||2250||69||69||0.030666666666666665||0.030666666666666665
アニメ版ポケットモンスターの登場人物||2249||2249||39||39||0.017341040462427744||0.017341040462427744
中華人民共和国||2248||2248||105||105||0.046708185053380785||0.046708185053380785
みんなが出るテレビ||2248||2248||5||5||0.002224199288256228||0.002224199288256228
南京事件||2248||2248||339||339||0.15080071174377224||0.15080071174377224
上皇明仁||2247||2247||185||185||0.08233199821984868||0.08233199821984868
WWE||2245||2245||15||15||0.0066815144766146995||0.0066815144766146995
国鉄205系電車||2244||2244||96||96||0.0427807486631016||0.0427807486631016
大泉洋||2240||2240||47||47||0.020982142857142855||0.020982142857142855
魔法先生ネギま!の登場人物||2239||2239||25||25||0.011165698972755694||0.011165698972755694
日本プロ野球||2238||2238||34||34||0.01519213583556747||0.01519213583556747
桑島法子||2236||2236||86||86||0.038461538461538464||0.038461538461538464
千葉県出身の人物一覧||2234||2234||22||22||0.009847806624888093||0.009847806624888093
IPhone||2234||2234||93||93||0.04162936436884512||0.04162936436884512
朝日新聞||2232||2232||173||173||0.0775089605734767||0.0775089605734767
フレッシュプリキュア!||2229||2229||82||82||0.036787797218483624||0.036787797218483624
ローソン||2224||2224||18||18||0.008093525179856115||0.008093525179856115
とんねるず||2220||2220||45||45||0.02027027027027027||0.02027027027027027
アイドルマスター シンデレラガールズ||2220||2220||88||88||0.03963963963963964||0.03963963963963964
