
Page||Recent Revisions||Total Revisions||Recent Reverts||Total Reverts||Recent Contention||Total Contention
獣拳戦隊ゲキレンジャー||2585||2585||22||22||0.00851063829787234||0.00851063829787234
BLEACHの登場人物||2585||2585||6||6||0.0023210831721470018||0.0023210831721470018
2006年||2579||2579||29||29||0.011244668476153548||0.011244668476153548
らき☆すた||2566||2566||22||22||0.00857365549493375||0.00857365549493375
B'z||2565||2565||40||40||0.015594541910331383||0.015594541910331383
ドラえもん||2539||2539||27||27||0.01063410791650256||0.01063410791650256
ローゼンメイデン/history 20130917||2533||2533||28||28||0.011054086063955783||0.011054086063955783
テニスの王子様の登場人物/log20120614||2531||2531||3||3||0.001185302252074279||0.001185302252074279
ジャニーズJr.||2520||2520||11||11||0.004365079365079365||0.004365079365079365
ナインティナインのオールナイトニッポン||2491||2491||6||6||0.0024086712163789645||0.0024086712163789645
Yes!プリキュア5||2481||2481||22||22||0.00886739218057235||0.00886739218057235
轟轟戦隊ボウケンジャー||2469||2469||12||12||0.004860267314702308||0.004860267314702308
ゲームセンターCX/history20160321||2467||2467||10||10||0.004053506282934738||0.004053506282934738
UHFアニメ||2465||2465||7||7||0.002839756592292089||0.002839756592292089
クイズ世界はSHOW by ショーバイ!!||2465||2465||3||3||0.0012170385395537525||0.0012170385395537525
東京放送ホールディングス||2418||2418||17||17||0.007030603804797354||0.007030603804797354
金色のガッシュ!!の登場人物||2406||2406||4||4||0.0016625103906899418||0.0016625103906899418
家庭教師ヒットマンREBORN!/log20100415||2397||2397||22||22||0.00917813934084272||0.00917813934084272
キン肉マンの登場人物||2396||2396||6||6||0.0025041736227045075||0.0025041736227045075
トヨタ自動車||2383||2383||24||24||0.010071338648762064||0.010071338648762064
毎日放送||2375||2375||4||4||0.0016842105263157896||0.0016842105263157896
そこまで言って委員会NP||2374||2374||6||6||0.002527379949452401||0.002527379949452401
NARUTO -ナルト-の登場人物/log20120612||2361||2361||21||21||0.008894536213468869||0.008894536213468869
めちゃ×2イケてるッ!||2341||2341||6||6||0.0025630072618539087||0.0025630072618539087
仙台市||2335||2335||14||14||0.0059957173447537475||0.0059957173447537475
愛知県出身の人物一覧||2319||2319||9||9||0.0038809831824062097||0.0038809831824062097
青森放送/history20180113||2314||2314||0||0||0.0||0.0
新世紀エヴァンゲリオン||2294||2294||13||13||0.005666957279860506||0.005666957279860506
2005年||2290||2290||6||6||0.0026200873362445414||0.0026200873362445414
阪神タイガース||2267||2267||12||12||0.00529333921482135||0.00529333921482135
石原慎太郎||2261||2261||37||37||0.016364440513047324||0.016364440513047324
水曜どうでしょう||2259||2259||2||2||8.853474988933156E-4||8.853474988933156E-4
仮面ライダーカブト||2257||2257||11||11||0.004873726185201595||0.004873726185201595
3年B組金八先生)/history20180113||2250||2250||20||20||0.008888888888888889||0.008888888888888889
FNS27時間テレビ||2234||2234||2||2||8.952551477170994E-4||8.952551477170994E-4
テレビ東京||2234||2234||4||4||0.0017905102954341987||0.0017905102954341987
アイシールド21||2224||2224||7||7||0.003147482014388489||0.003147482014388489
ドラゴンボール||2209||2209||23||23||0.01041195110909914||0.01041195110909914
フジテレビジョン||2206||2206||2||2||9.066183136899365E-4||9.066183136899365E-4
東京大学の人物一覧||2180||2180||2||2||9.174311926605505E-4||9.174311926605505E-4
錦戸亮||2173||2173||11||11||0.0050621260929590425||0.0050621260929590425
日本の漫画家一覧||2165||2165||0||0||0.0||0.0
中部日本放送||2155||2155||2||2||9.280742459396752E-4||9.280742459396752E-4
国鉄485系電車||2148||2148||6||6||0.002793296089385475||0.002793296089385475
ハヤテのごとく!の登場人物||2145||2145||14||14||0.006526806526806527||0.006526806526806527
国鉄103系電車||2129||2129||10||10||0.004697040864255519||0.004697040864255519
2007年||2126||2126||20||20||0.00940733772342427||0.00940733772342427
北海道放送||2101||2101||3||3||0.0014278914802475012||0.0014278914802475012
ちちんぷいぷい (テレビ番組)/history20180113||2088||2088||3||3||0.0014367816091954023||0.0014367816091954023
古畑任三郎||2085||2085||8||8||0.0038369304556354917||0.0038369304556354917
ドラえもん (1979年のテレビアニメ)||2081||2081||14||14||0.006727534839019702||0.006727534839019702
情報ライブ ミヤネ屋||2067||2067||8||8||0.0038703434929850023||0.0038703434929850023
遊☆戯☆王デュエルモンスターズGXの登場人物||2064||2064||5||5||0.0024224806201550387||0.0024224806201550387
鉄道事故||2050||2050||15||15||0.007317073170731708||0.007317073170731708
明石家さんま||2048||2048||13||13||0.00634765625||0.00634765625
バンプレストオリジナルのキャラクター一覧||2040||2040||2||2||9.80392156862745E-4||9.80392156862745E-4
D.Gray-manの登場人物||2035||2035||19||19||0.009336609336609337||0.009336609336609337
KAT-TUN||2024||2024||35||35||0.017292490118577076||0.017292490118577076
ジャニーズ事務所||2015||2015||16||16||0.00794044665012407||0.00794044665012407
灼眼のシャナ||2005||2005||15||15||0.007481296758104738||0.007481296758104738
週刊少年ジャンプ||2004||2004||11||11||0.0054890219560878245||0.0054890219560878245
こちら葛飾区亀有公園前派出所||1984||1984||5||5||0.0025201612903225806||0.0025201612903225806
スーパー戦隊シリーズ/history20160321||1983||1983||8||8||0.004034291477559254||0.004034291477559254
デジモン一覧||1980||1980||5||5||0.0025252525252525255||0.0025252525252525255
大韓民国||1974||1974||37||37||0.018743667679837893||0.018743667679837893
日本放送協会||1974||1974||6||6||0.00303951367781155||0.00303951367781155
浦和レッドダイヤモンズ||1971||1971||7||7||0.0035514967021816335||0.0035514967021816335
静岡市||1971||1971||5||5||0.0025367833587011668||0.0025367833587011668
名探偵コナンの登場人物/history20180113||1966||1966||18||18||0.009155645981688708||0.009155645981688708
トリビアの泉 〜素晴らしきムダ知識〜||1964||1964||7||7||0.003564154786150713||0.003564154786150713
小沢一郎||1961||1961||14||14||0.0071392146863844975||0.0071392146863844975
みんなが出るテレビ||1951||1951||4||4||0.0020502306509482316||0.0020502306509482316
BUMP OF CHICKEN||1942||1942||36||36||0.018537590113285273||0.018537590113285273
テレビ神奈川||1939||1939||8||8||0.0041258380608561115||0.0041258380608561115
鋼の錬金術師の登場人物一覧/history 20120609||1937||1937||5||5||0.002581311306143521||0.002581311306143521
京都放送||1933||1933||1||1||5.173305742369374E-4||5.173305742369374E-4
ケロロ軍曹 (アニメ)||1932||1932||9||9||0.004658385093167702||0.004658385093167702
さよなら絶望先生||1918||1918||14||14||0.0072992700729927005||0.0072992700729927005
朝日放送グループホールディングス||1903||1903||7||7||0.0036784025223331584||0.0036784025223331584
太鼓の達人||1896||1896||15||15||0.007911392405063292||0.007911392405063292
日本テレビ放送網||1890||1890||2||2||0.0010582010582010583||0.0010582010582010583
クイズダービー||1884||1884||4||4||0.0021231422505307855||0.0021231422505307855
志田未来||1882||1882||18||18||0.009564293304994687||0.009564293304994687
オールスター感謝祭/history20190417||1878||1878||5||5||0.0026624068157614484||0.0026624068157614484
SMAP||1878||1878||11||11||0.005857294994675187||0.005857294994675187
福山潤||1877||1877||3||3||0.0015982951518380393||0.0015982951518380393
武装錬金||1873||1873||2||2||0.0010678056593699946||0.0010678056593699946
テニスの王子様||1873||1873||10||10||0.005339028296849973||0.005339028296849973
機動戦士ガンダム00||1861||1861||23||23||0.012358946802794197||0.012358946802794197
しゅごキャラ!||1860||1860||7||7||0.003763440860215054||0.003763440860215054
福山市||1859||1859||1||1||5.379236148466917E-4||5.379236148466917E-4
日本航空123便墜落事故||1853||1853||4||4||0.0021586616297895305||0.0021586616297895305
オールナイトニッポン||1852||1852||4||4||0.0021598272138228943||0.0021598272138228943
ハヤテのごとく!||1847||1847||14||14||0.007579859231185706||0.007579859231185706
日産自動車||1845||1845||9||9||0.004878048780487805||0.004878048780487805
都市伝説||1837||1837||11||11||0.005988023952095809||0.005988023952095809
世界一の一覧||1832||1832||7||7||0.003820960698689956||0.003820960698689956
麻生太郎||1831||1831||34||34||0.018569087930092845||0.018569087930092845
東京大学||1830||1830||17||17||0.009289617486338797||0.009289617486338797
GTO (漫画)||1827||1827||2||2||0.0010946907498631637||0.0010946907498631637
銀魂 (アニメ)||1821||1821||1||1||5.491488193300384E-4||5.491488193300384E-4
堀江由衣||1819||1819||21||21||0.01154480483782298||0.01154480483782298
新宿駅||1817||1817||13||13||0.007154650522839846||0.007154650522839846
ガンダムシリーズの登場機動兵器一覧||1814||1814||2||2||0.0011025358324145535||0.0011025358324145535
アニメ版ポケットモンスターの登場人物/history20160321||1812||1812||10||10||0.005518763796909493||0.005518763796909493
東京駅||1806||1806||11||11||0.006090808416389812||0.006090808416389812
ボボボーボ・ボーボボ||1805||1805||7||7||0.003878116343490305||0.003878116343490305
SLAM DUNKの登場人物||1794||1794||5||5||0.002787068004459309||0.002787068004459309
24時間テレビ 「愛は地球を救う」/history20160321||1793||1793||16||16||0.008923591745677636||0.008923591745677636
アニメ作品一覧||1792||1792||1||1||5.580357142857143E-4||5.580357142857143E-4
日本共産党||1792||1792||10||10||0.005580357142857143||0.005580357142857143
中部国際空港||1783||1783||10||10||0.005608524957936063||0.005608524957936063
北斗の拳||1762||1762||3||3||0.00170261066969353||0.00170261066969353
パネルクイズ アタック25||1759||1759||3||3||0.0017055144968732233||0.0017055144968732233
ラジかるッ||1756||1756||0||0||0.0||0.0
天元突破グレンラガン||1756||1756||11||11||0.006264236902050114||0.006264236902050114
Wii/history 20130210||1750||1750||13||13||0.0074285714285714285||0.0074285714285714285
くりぃむしちゅーのオールナイトニッポン||1742||1742||11||11||0.006314580941446613||0.006314580941446613
はねるのトびら||1738||1738||4||4||0.0023014959723820483||0.0023014959723820483
北海道日本ハムファイターズ||1737||1737||4||4||0.002302820955670697||0.002302820955670697
Au (携帯電話)||1736||1736||11||11||0.006336405529953917||0.006336405529953917
浜松市||1736||1736||6||6||0.0034562211981566822||0.0034562211981566822
新潟市||1735||1735||10||10||0.005763688760806916||0.005763688760806916
ポルノグラフィティ||1735||1735||14||14||0.008069164265129682||0.008069164265129682
ウエンツ瑛士||1733||1733||1||1||5.770340450086555E-4||5.770340450086555E-4
ひぐらしのなく頃に||1726||1726||16||16||0.009269988412514484||0.009269988412514484
さよなら絶望先生の登場人物||1712||1712||7||7||0.0040887850467289715||0.0040887850467289715
ヤッターマン||1705||1705||3||3||0.0017595307917888563||0.0017595307917888563
2ちゃんねる||1705||1705||9||9||0.005278592375366569||0.005278592375366569
相棒/history20150820||1702||1702||13||13||0.00763807285546416||0.00763807285546416
浅田真央||1700||1700||26||26||0.015294117647058824||0.015294117647058824
SoftBank (携帯電話)||1692||1692||8||8||0.004728132387706856||0.004728132387706856
スーパーベースボール (テレビ朝日系列)||1687||1687||0||0||0.0||0.0
千葉ロッテマリーンズ||1685||1685||12||12||0.007121661721068249||0.007121661721068249
ゲゲゲの鬼太郎 (アニメ)||1680||1680||0||0||0.0||0.0
福岡県出身の人物一覧||1680||1680||2||2||0.0011904761904761906||0.0011904761904761906
家庭教師ヒットマンREBORN!の登場人物||1678||1678||8||8||0.004767580452920143||0.004767580452920143
奥州市||1675||1675||0||0||0.0||0.0
逆転裁判||1671||1671||13||13||0.007779772591262717||0.007779772591262717
東京都立日比谷高等学校||1667||1667||2||2||0.0011997600479904018||0.0011997600479904018
鈴村健一||1663||1663||10||10||0.006013229104028864||0.006013229104028864
やしきたかじん||1663||1663||9||9||0.005411906193625977||0.005411906193625977
2ちゃんねるの歴史||1656||1656||8||8||0.004830917874396135||0.004830917874396135
アンパンマンの登場人物一覧/log20120613||1655||1655||0||0||0.0||0.0
School Days||1653||1653||16||16||0.009679370840895343||0.009679370840895343
広島テレビ放送||1652||1652||0||0||0.0||0.0
石田彰||1650||1650||2||2||0.0012121212121212121||0.0012121212121212121
声優||1649||1649||6||6||0.0036385688295936932||0.0036385688295936932
大野智||1648||1648||4||4||0.0024271844660194173||0.0024271844660194173
東急田園都市線||1645||1645||6||6||0.00364741641337386||0.00364741641337386
SCHOOL OF LOCK!||1642||1642||4||4||0.00243605359317905||0.00243605359317905
日本プロサッカーリーグ||1640||1640||4||4||0.0024390243902439024||0.0024390243902439024
小池徹平||1640||1640||8||8||0.004878048780487805||0.004878048780487805
MOTHER3||1637||1637||4||4||0.002443494196701283||0.002443494196701283
小泉純一郎||1635||1635||23||23||0.014067278287461774||0.014067278287461774
都市伝説一覧||1634||1634||5||5||0.0030599755201958386||0.0030599755201958386
風林火山 (NHK大河ドラマ)||1631||1631||4||4||0.002452483139178418||0.002452483139178418
FNNスーパータイム||1630||1630||1||1||6.134969325153375E-4||6.134969325153375E-4
EXILE/log 20120611||1622||1622||8||8||0.004932182490752158||0.004932182490752158
ムヒョとロージーの魔法律相談事務所||1622||1622||4||4||0.002466091245376079||0.002466091245376079
NHK紅白歌合戦||1621||1621||8||8||0.004935225169648365||0.004935225169648365
コロンビア大学||1618||1618||0||0||0.0||0.0
ニッポン放送||1616||1616||1||1||6.188118811881188E-4||6.188118811881188E-4
ポケットモンスター (アニメ)||1614||1614||12||12||0.007434944237918215||0.007434944237918215
魔法戦隊マジレンジャー||1604||1604||5||5||0.003117206982543641||0.003117206982543641
メインページ||1603||1603||4||4||0.002495321272613849||0.002495321272613849
北海道出身の人物一覧||1601||1601||0||0||0.0||0.0
岡田有希子||1600||1600||15||15||0.009375||0.009375
アップダウンクイズ||1593||1593||4||4||0.0025109855618330196||0.0025109855618330196
ハロー!プロジェクト||1588||1588||9||9||0.005667506297229219||0.005667506297229219
王貞治||1587||1587||5||5||0.00315059861373661||0.00315059861373661
踊る大捜査線||1581||1581||0||0||0.0||0.0
ポケットモンスター||1576||1576||24||24||0.015228426395939087||0.015228426395939087
SASUKE/history20180113||1572||1572||2||2||0.001272264631043257||0.001272264631043257
リンカーン (テレビ番組)||1566||1566||5||5||0.0031928480204342275||0.0031928480204342275
PlayStation Portable||1565||1565||17||17||0.010862619808306708||0.010862619808306708
ザ・キング・オブ・ファイターズ||1564||1564||2||2||0.0012787723785166241||0.0012787723785166241
慶應義塾大学の人物一覧||1564||1564||1||1||6.393861892583121E-4||6.393861892583121E-4
M-1グランプリ||1563||1563||5||5||0.003198976327575176||0.003198976327575176
スーパーロボット大戦シリーズ||1561||1561||3||3||0.0019218449711723255||0.0019218449711723255
シャーリー・テンプル||1553||1553||0||0||0.0||0.0
マスコットキャラクター一覧||1549||1549||5||5||0.0032278889606197547||0.0032278889606197547
子安武人||1545||1545||1||1||6.472491909385113E-4||6.472491909385113E-4
探偵!ナイトスクープ||1544||1544||2||2||0.0012953367875647669||0.0012953367875647669
能登麻美子||1542||1542||7||7||0.004539559014267186||0.004539559014267186
クイズタイムショック||1542||1542||4||4||0.0025940337224383916||0.0025940337224383916
暁 (NARUTO)||1538||1538||6||6||0.0039011703511053317||0.0039011703511053317
二宮和也||1534||1534||9||9||0.005867014341590613||0.005867014341590613
山下智久||1534||1534||28||28||0.018252933507170794||0.018252933507170794
新幹線||1533||1533||7||7||0.0045662100456621||0.0045662100456621
日本一の一覧||1533||1533||4||4||0.002609262883235486||0.002609262883235486
福岡ソフトバンクホークス||1532||1532||7||7||0.0045691906005221935||0.0045691906005221935
SAMURAI BASEBALL||1530||1530||1||1||6.5359477124183E-4||6.5359477124183E-4
MAJOR||1523||1523||6||6||0.003939592908732764||0.003939592908732764
男性差別||1523||1523||37||37||0.024294156270518712||0.024294156270518712
涼宮ハルヒの憂鬱 (アニメ)||1520||1520||28||28||0.018421052631578946||0.018421052631578946
東京都出身の人物一覧||1517||1517||2||2||0.0013183915622940012||0.0013183915622940012
野村克也||1511||1511||3||3||0.001985440105890139||0.001985440105890139
GLAY||1509||1509||21||21||0.013916500994035786||0.013916500994035786
サザンオールスターズ||1508||1508||9||9||0.005968169761273209||0.005968169761273209
HUNTER×HUNTER||1507||1507||8||8||0.0053085600530856005||0.0053085600530856005
大阪府出身の人物一覧||1507||1507||1||1||6.635700066357001E-4||6.635700066357001E-4
ハヤテのごとく! (アニメ)||1502||1502||8||8||0.005326231691078562||0.005326231691078562
国鉄113系電車||1494||1494||7||7||0.004685408299866131||0.004685408299866131
関ジャニ∞||1493||1493||12||12||0.008037508372404554||0.008037508372404554
爆笑オンエアバトル||1485||1485||1||1||6.734006734006734E-4||6.734006734006734E-4
CLANNAD (ゲーム)||1484||1484||10||10||0.006738544474393531||0.006738544474393531
萌え||1484||1484||23||23||0.01549865229110512||0.01549865229110512
慶應義塾大学/history20130405||1481||1481||18||18||0.012153950033760972||0.012153950033760972
脳内エステ IQサプリ||1473||1473||7||7||0.0047522063815342835||0.0047522063815342835
日本語||1469||1469||11||11||0.007488087134104833||0.007488087134104833
ダウンタウンのガキの使いやあらへんで!||1468||1468||5||5||0.0034059945504087193||0.0034059945504087193
夜のヒットスタジオ||1467||1467||0||0||0.0||0.0
地上デジタルテレビ放送||1465||1465||4||4||0.0027303754266211604||0.0027303754266211604
ARIA (漫画)||1462||1462||14||14||0.009575923392612859||0.009575923392612859
全国高等学校クイズ選手権||1458||1458||0||0||0.0||0.0
魔人探偵脳噛ネウロの登場人物||1458||1458||0||0||0.0||0.0
ラグナロクオンライン||1458||1458||1||1||6.858710562414266E-4||6.858710562414266E-4
アメリカ合衆国||1458||1458||11||11||0.0075445816186556925||0.0075445816186556925
櫻井孝宏||1457||1457||4||4||0.002745367192862045||0.002745367192862045
清原和博||1457||1457||4||4||0.002745367192862045||0.002745367192862045
テイルズ オブ シリーズの術技形態||1455||1455||0||0||0.0||0.0
エア・ギア||1449||1449||3||3||0.002070393374741201||0.002070393374741201
ニート||1446||1446||4||4||0.0027662517289073307||0.0027662517289073307
ディープインパクト (競走馬)||1444||1444||9||9||0.006232686980609419||0.006232686980609419
MAR (漫画)||1440||1440||4||4||0.002777777777777778||0.002777777777777778
テイルズ オブ シンフォニア||1438||1438||5||5||0.0034770514603616135||0.0034770514603616135
アイシールド21の登場人物||1436||1436||4||4||0.002785515320334262||0.002785515320334262
日本航空||1435||1435||2||2||0.0013937282229965157||0.0013937282229965157
コードギアスシリーズの登場人物||1434||1434||7||7||0.0048814504881450485||0.0048814504881450485
くりぃむナントカ||1433||1433||6||6||0.00418702023726448||0.00418702023726448
魔法先生ネギま!の登場人物||1432||1432||14||14||0.009776536312849162||0.009776536312849162
AKB48/log20110116||1432||1432||20||20||0.013966480446927373||0.013966480446927373
クイズ$ミリオネア||1431||1431||5||5||0.0034940600978336828||0.0034940600978336828
F-15 (戦闘機)||1431||1431||7||7||0.004891684136967156||0.004891684136967156
朝ズバッ!||1428||1428||6||6||0.004201680672268907||0.004201680672268907
るろうに剣心 -明治剣客浪漫譚-||1426||1426||7||7||0.004908835904628331||0.004908835904628331
ザ・キング・オブ・ファイターズの登場人物||1426||1426||2||2||0.001402524544179523||0.001402524544179523
戊辰戦争||1423||1423||1||1||7.027406886858749E-4||7.027406886858749E-4
松井秀喜||1421||1421||17||17||0.011963406052076003||0.011963406052076003
井上聡||1421||1421||11||11||0.007741027445460943||0.007741027445460943
大塚愛||1420||1420||44||44||0.030985915492957747||0.030985915492957747
全日本空輸||1420||1420||4||4||0.0028169014084507044||0.0028169014084507044
宇多田ヒカル||1416||1416||6||6||0.00423728813559322||0.00423728813559322
西日本旅客鉄道||1413||1413||13||13||0.009200283085633405||0.009200283085633405
FOMA||1412||1412||1||1||7.08215297450425E-4||7.08215297450425E-4
IBC岩手放送||1412||1412||1||1||7.08215297450425E-4||7.08215297450425E-4
実況パワフルプロ野球||1412||1412||6||6||0.00424929178470255||0.00424929178470255
きらりん☆レボリューション||1407||1407||10||10||0.007107320540156361||0.007107320540156361
るろうに剣心 -明治剣客浪漫譚-の登場人物一覧||1407||1407||16||16||0.011371712864250177||0.011371712864250177
世界平和統一家庭連合||1407||1407||8||8||0.005685856432125089||0.005685856432125089
あぶない刑事||1406||1406||3||3||0.0021337126600284497||0.0021337126600284497
関西国際空港||1404||1404||0||0||0.0||0.0
東京ヤクルトスワローズ||1398||1398||8||8||0.005722460658082976||0.005722460658082976
機動戦士ガンダムSEEDの登場人物||1398||1398||6||6||0.004291845493562232||0.004291845493562232
日本プロ野球||1395||1395||8||8||0.005734767025089606||0.005734767025089606
織田信長||1392||1392||16||16||0.011494252873563218||0.011494252873563218
サンテレビジョン||1388||1388||1||1||7.204610951008645E-4||7.204610951008645E-4
徳光和夫||1388||1388||7||7||0.005043227665706052||0.005043227665706052
テイルズ オブ デスティニー||1388||1388||2||2||0.001440922190201729||0.001440922190201729
おたく||1387||1387||34||34||0.024513338139870222||0.024513338139870222
マイケル・ジャクソン||1386||1386||5||5||0.0036075036075036075||0.0036075036075036075
おおきく振りかぶって||1384||1384||8||8||0.005780346820809248||0.005780346820809248
NTTドコモ||1383||1383||2||2||0.0014461315979754157||0.0014461315979754157
日本テレビ制作局制作番組の分野別一覧||1383||1383||0||0||0.0||0.0
学園アリス||1383||1383||1||1||7.230657989877079E-4||7.230657989877079E-4
千葉県||1383||1383||12||12||0.008676789587852495||0.008676789587852495
一関学院高等学校||1382||1382||5||5||0.00361794500723589||0.00361794500723589
バンプレストオリジナル||1380||1380||1||1||7.246376811594203E-4||7.246376811594203E-4
筋肉番付シリーズ||1379||1379||1||1||7.251631617113851E-4||7.251631617113851E-4
アンパンマン||1377||1377||7||7||0.005083514887436456||0.005083514887436456
渋谷駅||1376||1376||4||4||0.0029069767441860465||0.0029069767441860465
電脳コイル||1374||1374||5||5||0.00363901018922853||0.00363901018922853
大泉洋||1373||1373||6||6||0.004369992716678805||0.004369992716678805
大喜利 (笑点)||1373||1373||10||10||0.007283321194464676||0.007283321194464676
マクロスF||1372||1372||4||4||0.0029154518950437317||0.0029154518950437317
Saku saku||1371||1371||1||1||7.293946024799417E-4||7.293946024799417E-4
釘宮理恵||1371||1371||13||13||0.009482129832239242||0.009482129832239242
保志総一朗||1370||1370||7||7||0.0051094890510948905||0.0051094890510948905
常磐線||1369||1369||3||3||0.002191380569758948||0.002191380569758948
徳川家康||1359||1359||13||13||0.009565857247976454||0.009565857247976454
嫌韓||1359||1359||32||32||0.0235467255334805||0.0235467255334805
本田技研工業||1358||1358||3||3||0.0022091310751104565||0.0022091310751104565
手塚治虫||1349||1349||5||5||0.0037064492216456633||0.0037064492216456633
昭和天皇||1349||1349||11||11||0.00815418828762046||0.00815418828762046
遊☆戯☆王デュエルモンスターズGX||1345||1345||10||10||0.007434944237918215||0.007434944237918215
神戸市||1344||1344||8||8||0.005952380952380952||0.005952380952380952
L'Arc〜en〜Ciel||1344||1344||6||6||0.004464285714285714||0.004464285714285714
頭文字D||1342||1342||3||3||0.0022354694485842027||0.0022354694485842027
死刑存廃問題||1341||1341||13||13||0.009694258016405667||0.009694258016405667
松浦亜弥||1341||1341||7||7||0.005219985085756898||0.005219985085756898
お笑いタレント||1339||1339||7||7||0.005227781926811053||0.005227781926811053
ポケットモンスターSPECIALの登場人物||1339||1339||5||5||0.0037341299477221808||0.0037341299477221808
嵐 (グループ)||1339||1339||8||8||0.00597460791635549||0.00597460791635549
ふたりはプリキュア||1339||1339||21||21||0.01568334578043316||0.01568334578043316
視聴率争い||1338||1338||3||3||0.002242152466367713||0.002242152466367713
名古屋鉄道||1336||1336||8||8||0.005988023952095809||0.005988023952095809
野比のび太||1335||1335||9||9||0.006741573033707865||0.006741573033707865
ASIAN KUNG-FU GENERATION||1335||1335||6||6||0.0044943820224719105||0.0044943820224719105
安田章大||1335||1335||1||1||7.49063670411985E-4||7.49063670411985E-4
横浜駅||1334||1334||4||4||0.0029985007496251873||0.0029985007496251873
めざましテレビ/history20190417||1332||1332||3||3||0.0022522522522522522||0.0022522522522522522
ORANGE RANGE||1332||1332||39||39||0.02927927927927928||0.02927927927927928
東急東横線||1331||1331||8||8||0.006010518407212622||0.006010518407212622
水曜どうでしょうの企画||1331||1331||0||0||0.0||0.0
桃太郎電鉄シリーズ||1323||1323||2||2||0.0015117157974300832||0.0015117157974300832
絶対可憐チルドレン||1320||1320||4||4||0.0030303030303030303||0.0030303030303030303
新庄剛志||1320||1320||2||2||0.0015151515151515152||0.0015151515151515152
テレビ朝日||1317||1317||5||5||0.0037965072133637054||0.0037965072133637054
安倍晋三||1316||1316||20||20||0.015197568389057751||0.015197568389057751
ローゼンメイデンの登場人物一覧||1315||1315||16||16||0.012167300380228136||0.012167300380228136
国鉄201系電車||1314||1314||23||23||0.01750380517503805||0.01750380517503805
秋田放送||1313||1313||1||1||7.616146230007616E-4||7.616146230007616E-4
テレビ大阪||1312||1312||1||1||7.621951219512195E-4||7.621951219512195E-4
東海テレビ放送||1310||1310||1||1||7.633587786259542E-4||7.633587786259542E-4
岡村隆史||1310||1310||7||7||0.0053435114503816794||0.0053435114503816794
ルパン三世||1309||1309||4||4||0.0030557677616501145||0.0030557677616501145
クロノス (テレビ番組)||1309||1309||3||3||0.002291825821237586||0.002291825821237586
