
Page||Recent Revisions||Total Revisions||Recent Reverts||Total Reverts||Recent Contention||Total Contention
銀魂の登場人物一覧||3452||3452||49||49||0.014194669756662804||0.014194669756662804
広島県出身の人物一覧||3450||3450||4||4||0.0011594202898550724||0.0011594202898550724
ケロロ軍曹の登場人物一覧/log20090210||3436||3436||5||5||0.0014551804423748546||0.0014551804423748546
オールスター感謝祭/history20190417||3416||3416||56||56||0.01639344262295082||0.01639344262295082
奥州市||3416||3416||8||8||0.00234192037470726||0.00234192037470726
破面||3403||3403||19||19||0.005583308845136644||0.005583308845136644
ジャニーズJr.||3381||3381||55||55||0.01626737651582372||0.01626737651582372
仮面ライダーシリーズ||3379||3379||66||66||0.01953240603728914||0.01953240603728914
フジテレビジョン||3377||3377||36||36||0.010660349422564407||0.010660349422564407
新世紀エヴァンゲリオン||3369||3369||62||62||0.01840308696942713||0.01840308696942713
名探偵コナンの登場人物/history20180113||3341||3341||60||60||0.017958695001496557||0.017958695001496557
テレビ東京||3328||3328||26||26||0.0078125||0.0078125
天装戦隊ゴセイジャー||3327||3327||72||72||0.02164111812443643||0.02164111812443643
大喜利 (笑点)||3311||3311||93||93||0.028088190878888555||0.028088190878888555
ドラえもん||3303||3303||127||127||0.0384498940357251||0.0384498940357251
そこまで言って委員会NP||3296||3296||28||28||0.00849514563106796||0.00849514563106796
クレヨンしんちゃん||3287||3287||26||26||0.007909948281107393||0.007909948281107393
パネルクイズ アタック25||3282||3282||63||63||0.019195612431444242||0.019195612431444242
アメリカ横断ウルトラクイズ||3277||3277||11||11||0.0033567287152883735||0.0033567287152883735
国鉄485系電車||3267||3267||35||35||0.010713192531374349||0.010713192531374349
愛知県出身の人物一覧||3256||3256||25||25||0.007678132678132678||0.007678132678132678
海賊 (ONE PIECE)/history20180113||3252||3252||189||189||0.058118081180811805||0.058118081180811805
ズームイン!!SUPER/log20091228||3247||3247||8||8||0.0024638127502309825||0.0024638127502309825
中部日本放送||3245||3245||13||13||0.004006163328197226||0.004006163328197226
ケロロ軍曹||3241||3241||18||18||0.005553841406973156||0.005553841406973156
UHFアニメ||3223||3223||11||11||0.0034129692832764505||0.0034129692832764505
モンスターハンターのモンスター一覧||3216||3216||36||36||0.011194029850746268||0.011194029850746268
水戸黄門 (パナソニック ドラマシアター)||3213||3213||12||12||0.003734827264239029||0.003734827264239029
クイズ!ヘキサゴンII||3208||3208||131||131||0.0408354114713217||0.0408354114713217
AKB48/history20160321||3207||3207||317||317||0.09884627377611475||0.09884627377611475
SMAP||3206||3206||63||63||0.019650655021834062||0.019650655021834062
早稲田大学の人物一覧||3200||3200||10||10||0.003125||0.003125
北海道日本ハムファイターズ||3192||3192||48||48||0.015037593984962405||0.015037593984962405
日本航空123便墜落事故||3191||3191||33||33||0.010341585709808837||0.010341585709808837
B'z||3186||3186||90||90||0.02824858757062147||0.02824858757062147
ドラゴンボール||3186||3186||94||94||0.029504080351537978||0.029504080351537978
NHK紅白歌合戦||3171||3171||108||108||0.03405865657521287||0.03405865657521287
DEATH NOTEの登場人物||3164||3164||12||12||0.0037926675094816687||0.0037926675094816687
明石家さんま||3133||3133||47||47||0.015001595914458985||0.015001595914458985
福山潤||3121||3121||40||40||0.01281640499839795||0.01281640499839795
めちゃ×2イケてるッ!||3115||3115||53||53||0.017014446227929372||0.017014446227929372
日本体育大学||3110||3110||5||5||0.001607717041800643||0.001607717041800643
ONE PIECEの登場人物一覧||3108||3108||222||222||0.07142857142857142||0.07142857142857142
NARUTO -ナルト-||3075||3075||32||32||0.01040650406504065||0.01040650406504065
水曜どうでしょう||3064||3064||17||17||0.005548302872062663||0.005548302872062663
仙台市||3061||3061||37||37||0.012087553087226397||0.012087553087226397
毎日放送||3056||3056||24||24||0.007853403141361256||0.007853403141361256
DEATH NOTE||3046||3046||36||36||0.011818778726198293||0.011818778726198293
こちら葛飾区亀有公園前派出所||3043||3043||40||40||0.013144922773578704||0.013144922773578704
日本の漫画家一覧||3038||3038||3||3||9.874917709019092E-4||9.874917709019092E-4
めざましテレビ/history20190417||3038||3038||33||33||0.010862409479921||0.010862409479921
二宮和也||3038||3038||115||115||0.03785385121790652||0.03785385121790652
Axis powers ヘタリア||3031||3031||36||36||0.011877268228307489||0.011877268228307489
とある魔術の禁書目録||3027||3027||135||135||0.044598612487611496||0.044598612487611496
トヨタ自動車||3022||3022||87||87||0.028788881535407016||0.028788881535407016
クイズダービー||3013||3013||44||44||0.014603385330235646||0.014603385330235646
VS嵐||3004||3004||38||38||0.012649800266311585||0.012649800266311585
鈴村健一||3002||3002||43||43||0.014323784143904063||0.014323784143904063
麻生太郎||3001||3001||94||94||0.031322892369210265||0.031322892369210265
福岡ソフトバンクホークス||2999||2999||43||43||0.014338112704234745||0.014338112704234745
東京大学の人物一覧||2972||2972||17||17||0.005720053835800807||0.005720053835800807
静岡市||2966||2966||20||20||0.006743088334457181||0.006743088334457181
仮面ライダーカブト||2950||2950||37||37||0.012542372881355932||0.012542372881355932
SAMURAI BASEBALL||2949||2949||14||14||0.004747371990505256||0.004747371990505256
獣拳戦隊ゲキレンジャー||2910||2910||37||37||0.012714776632302405||0.012714776632302405
日本プロサッカーリーグ||2909||2909||60||60||0.020625644551392232||0.020625644551392232
ケロロ軍曹 (アニメ)||2907||2907||24||24||0.008255933952528379||0.008255933952528379
平成||2905||2905||53||53||0.018244406196213425||0.018244406196213425
東京放送ホールディングス||2888||2888||30||30||0.01038781163434903||0.01038781163434903
クイズ世界はSHOW by ショーバイ!!||2875||2875||16||16||0.005565217391304348||0.005565217391304348
大韓民国||2875||2875||78||78||0.027130434782608695||0.027130434782608695
魔人探偵脳噛ネウロ||2875||2875||8||8||0.002782608695652174||0.002782608695652174
ハヤテのごとく!の登場人物||2873||2873||96||96||0.033414549251653325||0.033414549251653325
金色のガッシュ!!の登場人物||2872||2872||12||12||0.004178272980501393||0.004178272980501393
関西国際空港||2865||2865||25||25||0.008726003490401396||0.008726003490401396
らき☆すた||2864||2864||29||29||0.010125698324022346||0.010125698324022346
千葉ロッテマリーンズ||2852||2852||61||61||0.021388499298737727||0.021388499298737727
ハロー!プロジェクト||2850||2850||43||43||0.015087719298245613||0.015087719298245613
仮面ライダーシリーズ登場怪人一覧||2846||2846||128||128||0.044975404075895994||0.044975404075895994
ローゼンメイデン/history 20130917||2843||2843||43||43||0.015124868097080548||0.015124868097080548
国鉄103系電車||2841||2841||29||29||0.010207673354452657||0.010207673354452657
侍戦隊シンケンジャー||2841||2841||54||54||0.01900739176346357||0.01900739176346357
水樹奈々||2839||2839||126||126||0.044381824586121874||0.044381824586121874
浦和レッドダイヤモンズ||2826||2826||40||40||0.014154281670205236||0.014154281670205236
福岡県出身の人物一覧||2823||2823||28||28||0.00991852639036486||0.00991852639036486
世界一の一覧||2817||2817||33||33||0.011714589989350373||0.011714589989350373
轟轟戦隊ボウケンジャー||2817||2817||28||28||0.009939652112176074||0.009939652112176074
櫻井孝宏||2817||2817||57||57||0.02023429179978701||0.02023429179978701
とある魔術の禁書目録の登場人物||2815||2815||148||148||0.05257548845470693||0.05257548845470693
日本共産党||2806||2806||53||53||0.018888096935138987||0.018888096935138987
日本放送協会||2800||2800||76||76||0.027142857142857142||0.027142857142857142
週刊少年ジャンプ||2792||2792||40||40||0.014326647564469915||0.014326647564469915
古畑任三郎||2791||2791||21||21||0.007524184879971337||0.007524184879971337
M-1グランプリ||2780||2780||18||18||0.006474820143884892||0.006474820143884892
WWEに所属する人物一覧||2777||2777||5||5||0.0018005041411595247||0.0018005041411595247
日本テレビ放送網||2762||2762||12||12||0.004344677769732078||0.004344677769732078
ジャニーズ事務所||2755||2755||41||41||0.014882032667876587||0.014882032667876587
石田彰||2753||2753||22||22||0.007991282237559027||0.007991282237559027
慶應義塾大学の人物一覧||2746||2746||48||48||0.01747997086671522||0.01747997086671522
錦戸亮||2736||2736||43||43||0.015716374269005847||0.015716374269005847
2006年||2730||2730||38||38||0.01391941391941392||0.01391941391941392
横浜DeNAベイスターズ||2729||2729||51||51||0.01868816416269696||0.01868816416269696
オールナイトニッポン||2723||2723||21||21||0.007712082262210797||0.007712082262210797
宇宙戦艦ヤマト2199||2723||2723||17||17||0.006243114212265883||0.006243114212265883
全国高等学校クイズ選手権||2722||2722||62||62||0.022777369581190303||0.022777369581190303
ウルトラマン||2706||2706||49||49||0.01810790835181079||0.01810790835181079
逆転裁判||2706||2706||37||37||0.013673318551367332||0.013673318551367332
スーパーベースボール (テレビ朝日系列)||2703||2703||4||4||0.0014798372179060304||0.0014798372179060304
獣電戦隊キョウリュウジャー||2699||2699||73||73||0.027047054464616523||0.027047054464616523
バンプレストオリジナルのキャラクター一覧||2696||2696||5||5||0.00185459940652819||0.00185459940652819
鹿島アントラーズ||2695||2695||42||42||0.015584415584415584||0.015584415584415584
パワーパフガールズ||2690||2690||41||41||0.015241635687732341||0.015241635687732341
成田国際空港||2681||2681||36||36||0.013427825438269302||0.013427825438269302
海軍 (ONE PIECE)||2676||2676||213||213||0.0795964125560538||0.0795964125560538
ドラえもん (1979年のテレビアニメ)||2675||2675||22||22||0.00822429906542056||0.00822429906542056
THE IDOLM@STERの登場人物||2674||2674||111||111||0.04151084517576664||0.04151084517576664
世界平和統一家庭連合||2666||2666||65||65||0.024381095273818456||0.024381095273818456
中部国際空港||2657||2657||37||37||0.013925479864508844||0.013925479864508844
探偵!ナイトスクープ||2641||2641||10||10||0.003786444528587656||0.003786444528587656
相棒の登場人物/history20190113||2637||2637||66||66||0.02502844141069397||0.02502844141069397
Au (携帯電話)||2635||2635||48||48||0.018216318785578747||0.018216318785578747
ポルノグラフィティ||2624||2624||41||41||0.015625||0.015625
王貞治||2620||2620||32||32||0.012213740458015267||0.012213740458015267
黒子のバスケ||2620||2620||48||48||0.0183206106870229||0.0183206106870229
桃太郎電鉄シリーズ||2619||2619||9||9||0.003436426116838488||0.003436426116838488
しゅごキャラ!||2616||2616||18||18||0.006880733944954129||0.006880733944954129
仮面ライダーウィザード||2607||2607||76||76||0.02915228231683928||0.02915228231683928
モヤモヤさまぁ〜ず2||2606||2606||26||26||0.009976976208749041||0.009976976208749041
京都放送||2605||2605||9||9||0.00345489443378119||0.00345489443378119
めだかボックス||2605||2605||88||88||0.03378119001919386||0.03378119001919386
松井秀喜||2591||2591||83||83||0.032033963720571206||0.032033963720571206
TBSテレビ||2587||2587||63||63||0.02435253189022033||0.02435253189022033
Fun!BASEBALL!!||2583||2583||4||4||0.001548586914440573||0.001548586914440573
マイケル・ジャクソン||2557||2557||56||56||0.021900664841611264||0.021900664841611264
2005年||2553||2553||21||21||0.008225616921269096||0.008225616921269096
SLAM DUNKの登場人物||2551||2551||20||20||0.007840062720501764||0.007840062720501764
行列のできる法律相談所||2546||2546||99||99||0.038884524744697564||0.038884524744697564
東北楽天ゴールデンイーグルス||2546||2546||53||53||0.020816967792615867||0.020816967792615867
東京駅||2546||2546||56||56||0.02199528672427337||0.02199528672427337
ポケットモンスター (アニメ)||2534||2534||24||24||0.009471191791633781||0.009471191791633781
北海道放送||2526||2526||3||3||0.0011876484560570072||0.0011876484560570072
堀江由衣||2524||2524||45||45||0.017828843106180665||0.017828843106180665
灼眼のシャナ||2518||2518||28||28||0.011119936457505957||0.011119936457505957
日産自動車||2518||2518||28||28||0.011119936457505957||0.011119936457505957
機動戦士ガンダムAGE||2518||2518||60||60||0.023828435266084195||0.023828435266084195
菅直人||2517||2517||128||128||0.05085419149781486||0.05085419149781486
大野智||2516||2516||77||77||0.030604133545310015||0.030604133545310015
浅田真央||2516||2516||78||78||0.031001589825119236||0.031001589825119236
新潟市||2507||2507||22||22||0.008775428799361787||0.008775428799361787
都市伝説一覧||2506||2506||38||38||0.015163607342378291||0.015163607342378291
家庭教師ヒットマンREBORN!の登場人物||2504||2504||34||34||0.013578274760383386||0.013578274760383386
法政大学の人物一覧||2503||2503||9||9||0.003595685177786656||0.003595685177786656
デジモン一覧||2501||2501||7||7||0.0027988804478208716||0.0027988804478208716
嵐 (グループ)||2493||2493||91||91||0.03650220617729643||0.03650220617729643
FNS27時間テレビ||2489||2489||6||6||0.0024106066693451184||0.0024106066693451184
GTO (漫画)||2474||2474||11||11||0.00444624090541633||0.00444624090541633
キン肉マンの登場人物||2472||2472||6||6||0.0024271844660194173||0.0024271844660194173
ONE PIECE (アニメ)||2472||2472||65||65||0.026294498381877023||0.026294498381877023
朝ズバッ!||2472||2472||31||31||0.012540453074433657||0.012540453074433657
東京ヤクルトスワローズ||2471||2471||49||49||0.019830028328611898||0.019830028328611898
SCHOOL OF LOCK!||2471||2471||17||17||0.006879805746661271||0.006879805746661271
暁 (NARUTO)||2471||2471||77||77||0.031161473087818695||0.031161473087818695
ダウンタウンのガキの使いやあらへんで!||2469||2469||22||22||0.008910490076954233||0.008910490076954233
SKE48||2468||2468||137||137||0.05551053484602917||0.05551053484602917
トリビアの泉 〜素晴らしきムダ知識〜||2465||2465||16||16||0.006490872210953347||0.006490872210953347
2011年のテレビ (日本)||2455||2455||12||12||0.004887983706720978||0.004887983706720978
劇場版 仮面ライダーディケイド オールライダー対大ショッカー||2451||2451||113||113||0.046103631170950635||0.046103631170950635
FNNスーパーニュース||2450||2450||17||17||0.0069387755102040816||0.0069387755102040816
ZIP!/history20181110||2448||2448||45||45||0.01838235294117647||0.01838235294117647
ガンダムシリーズの登場機動兵器一覧||2445||2445||12||12||0.0049079754601227||0.0049079754601227
能登麻美子||2443||2443||32||32||0.013098649201801064||0.013098649201801064
Run for money 逃走中||2443||2443||40||40||0.01637331150225133||0.01637331150225133
帝京大学||2439||2439||35||35||0.014350143501435014||0.014350143501435014
FAIRY TAILの登場人物||2436||2436||97||97||0.03981937602627258||0.03981937602627258
日本航空||2434||2434||47||47||0.019309778142974528||0.019309778142974528
織田信長||2430||2430||52||52||0.02139917695473251||0.02139917695473251
北海道出身の人物一覧||2430||2430||20||20||0.00823045267489712||0.00823045267489712
涼宮ハルヒの憂鬱 (アニメ)||2430||2430||85||85||0.03497942386831276||0.03497942386831276
タモリ||2430||2430||59||59||0.0242798353909465||0.0242798353909465
平野綾||2425||2425||153||153||0.06309278350515464||0.06309278350515464
福山市||2420||2420||7||7||0.002892561983471074||0.002892561983471074
新宿駅||2420||2420||39||39||0.016115702479338842||0.016115702479338842
魔法少女まどか☆マギカ||2419||2419||155||155||0.06407606448945845||0.06407606448945845
新幹線||2412||2412||42||42||0.017412935323383085||0.017412935323383085
朝日放送グループホールディングス||2412||2412||31||31||0.01285240464344942||0.01285240464344942
東京大学||2409||2409||60||60||0.024906600249066||0.024906600249066
ダンボール戦機||2405||2405||37||37||0.015384615384615385||0.015384615384615385
自由民主党 (日本)||2404||2404||53||53||0.02204658901830283||0.02204658901830283
子安武人||2403||2403||20||20||0.008322929671244279||0.008322929671244279
SoftBank (携帯電話)||2401||2401||22||22||0.009162848812994586||0.009162848812994586
東北地方太平洋沖地震||2399||2399||69||69||0.028761984160066693||0.028761984160066693
杉田智和||2397||2397||51||51||0.02127659574468085||0.02127659574468085
アイシールド21||2392||2392||21||21||0.008779264214046822||0.008779264214046822
森川智之||2390||2390||22||22||0.009205020920502092||0.009205020920502092
声優||2387||2387||26||26||0.010892333472978634||0.010892333472978634
沢城みゆき||2386||2386||67||67||0.028080469404861693||0.028080469404861693
イナズマイレブン||2382||2382||31||31||0.013014273719563391||0.013014273719563391
龍が如くシリーズの登場人物||2380||2380||23||23||0.009663865546218488||0.009663865546218488
ゲゲゲの鬼太郎 (アニメ)||2373||2373||8||8||0.00337126000842815||0.00337126000842815
2007年||2371||2371||45||45||0.018979333614508646||0.018979333614508646
前田敦子||2371||2371||265||265||0.11176718684099536||0.11176718684099536
特命戦隊ゴーバスターズ||2367||2367||54||54||0.022813688212927757||0.022813688212927757
志田未来||2366||2366||45||45||0.019019442096365174||0.019019442096365174
BUMP OF CHICKEN||2363||2363||62||62||0.026237833262801522||0.026237833262801522
遊☆戯☆王5D's||2353||2353||34||34||0.014449638759031025||0.014449638759031025
機動戦士ガンダム00シリーズの登場兵器||2352||2352||89||89||0.03784013605442177||0.03784013605442177
秋田放送||2350||2350||3||3||0.001276595744680851||0.001276595744680851
D.Gray-manの登場人物||2347||2347||28||28||0.011930123561994035||0.011930123561994035
浪川大輔||2345||2345||34||34||0.014498933901918977||0.014498933901918977
クイズタイムショック||2341||2341||12||12||0.0051260145237078175||0.0051260145237078175
サザエさんの登場人物||2338||2338||75||75||0.0320786997433704||0.0320786997433704
グルメチキンレース・ゴチになります!||2336||2336||23||23||0.009845890410958904||0.009845890410958904
釘宮理恵||2332||2332||51||51||0.021869639794168096||0.021869639794168096
マジカル頭脳パワー!!||2326||2326||19||19||0.00816852966466036||0.00816852966466036
中日ドラゴンズ||2321||2321||45||45||0.01938819474364498||0.01938819474364498
仮面ライダーディケイド||2316||2316||84||84||0.03626943005181347||0.03626943005181347
植田佳奈||2313||2313||64||64||0.027669693039342844||0.027669693039342844
オリックス・バファローズ||2309||2309||32||32||0.013858813339107838||0.013858813339107838
さよなら絶望先生||2308||2308||23||23||0.00996533795493934||0.00996533795493934
テニスの王子様||2308||2308||46||46||0.01993067590987868||0.01993067590987868
吉本総合芸能学院||2306||2306||11||11||0.004770164787510842||0.004770164787510842
鋼の錬金術師の登場人物一覧/history 20120609||2299||2299||20||20||0.008699434536755112||0.008699434536755112
山下達郎||2295||2295||24||24||0.01045751633986928||0.01045751633986928
KAT-TUN||2295||2295||46||46||0.020043572984749455||0.020043572984749455
慶應義塾大学/history20130405||2294||2294||68||68||0.02964254577157803||0.02964254577157803
野村克也||2293||2293||59||59||0.02573048408198866||0.02573048408198866
ONE PIECE||2292||2292||292||292||0.1273996509598604||0.1273996509598604
山下智久||2292||2292||67||67||0.029232111692844676||0.029232111692844676
草なぎ剛||2292||2292||61||61||0.026614310645724257||0.026614310645724257
Hey! Say! JUMP||2289||2289||91||91||0.039755351681957186||0.039755351681957186
大阪府出身の人物一覧||2288||2288||4||4||0.0017482517482517483||0.0017482517482517483
サザエさん (テレビアニメ)||2288||2288||52||52||0.022727272727272728||0.022727272727272728
徳川家康||2287||2287||83||83||0.036292085701792744||0.036292085701792744
神谷浩史||2285||2285||23||23||0.010065645514223195||0.010065645514223195
小野大輔||2279||2279||19||19||0.008336989907854322||0.008336989907854322
日本一の一覧||2277||2277||26||26||0.011418533157663592||0.011418533157663592
仮面ライダー×仮面ライダー W&ディケイド MOVIE大戦2010||2277||2277||44||44||0.01932367149758454||0.01932367149758454
千葉テレビ放送||2275||2275||6||6||0.0026373626373626374||0.0026373626373626374
ハヤテのごとく!||2273||2273||31||31||0.013638363396392433||0.013638363396392433
コロンビア大学||2271||2271||8||8||0.0035226772346983706||0.0035226772346983706
日本のラジオパーソナリティ一覧||2271||2271||5||5||0.002201673271686482||0.002201673271686482
サトシ (アニメポケットモンスター)||2268||2268||25||25||0.011022927689594356||0.011022927689594356
浜松市||2260||2260||18||18||0.007964601769911504||0.007964601769911504
嫌韓||2258||2258||86||86||0.03808680248007086||0.03808680248007086
小泉純一郎||2252||2252||49||49||0.021758436944937832||0.021758436944937832
Perfume||2252||2252||76||76||0.03374777975133215||0.03374777975133215
IBC岩手放送||2251||2251||17||17||0.007552199022656597||0.007552199022656597
とんねるずのみなさんのおかげでした||2251||2251||11||11||0.004886717014660151||0.004886717014660151
サンテレビジョン||2250||2250||9||9||0.004||0.004
ヤッターマン||2249||2249||12||12||0.005335704757670075||0.005335704757670075
在日韓国・朝鮮人||2245||2245||175||175||0.0779510022271715||0.0779510022271715
イチロー||2244||2244||100||100||0.044563279857397504||0.044563279857397504
史上最強の弟子ケンイチの登場人物||2240||2240||31||31||0.013839285714285714||0.013839285714285714
ポケットモンスターSPECIALの登場人物||2238||2238||13||13||0.00580875781948168||0.00580875781948168
ダウンタウン (お笑いコンビ)||2237||2237||26||26||0.0116227089852481||0.0116227089852481
みんなが出るテレビ||2236||2236||5||5||0.0022361359570661895||0.0022361359570661895
スーパーロボット大戦シリーズ||2236||2236||16||16||0.007155635062611807||0.007155635062611807
遊☆戯☆王デュエルモンスターズGXの登場人物||2236||2236||13||13||0.005813953488372093||0.005813953488372093
安倍晋三||2229||2229||78||78||0.034993270524899055||0.034993270524899055
国鉄115系電車||2227||2227||36||36||0.016165244723843737||0.016165244723843737
スッキリ (テレビ番組)||2227||2227||23||23||0.010327795240233499||0.010327795240233499
やしきたかじん||2226||2226||27||27||0.012129380053908356||0.012129380053908356
広島東洋カープ||2225||2225||56||56||0.025168539325842697||0.025168539325842697
阪神・淡路大震災||2225||2225||36||36||0.016179775280898877||0.016179775280898877
戦国BASARA||2224||2224||28||28||0.012589928057553957||0.012589928057553957
HUNTER×HUNTER||2223||2223||56||56||0.025191183085919926||0.025191183085919926
ダウンタウンのガキの使いやあらへんで!!の企画||2223||2223||13||13||0.005847953216374269||0.005847953216374269
マクロスF||2221||2221||31||31||0.013957676722197209||0.013957676722197209
手塚治虫||2214||2214||27||27||0.012195121951219513||0.012195121951219513
戦国BASARAの登場人物||2212||2212||45||45||0.02034358047016275||0.02034358047016275
GLAY||2210||2210||48||48||0.02171945701357466||0.02171945701357466
CLANNAD (ゲーム)||2207||2207||59||59||0.026733121884911646||0.026733121884911646
おかあさんといっしょ||2206||2206||30||30||0.013599274705349048||0.013599274705349048
東海道新幹線||2206||2206||34||34||0.015412511332728921||0.015412511332728921
野球道 (フジテレビ系列)||2205||2205||2||2||9.070294784580499E-4||9.070294784580499E-4
鉄道事故||2202||2202||19||19||0.00862851952770209||0.00862851952770209
橋下徹||2201||2201||63||63||0.02862335302135393||0.02862335302135393
東京都出身の人物一覧||2200||2200||6||6||0.0027272727272727275||0.0027272727272727275
宮野真守||2200||2200||19||19||0.008636363636363636||0.008636363636363636
福島第一原子力発電所事故||2199||2199||62||62||0.02819463392451114||0.02819463392451114
スマイルプリキュア!||2199||2199||97||97||0.04411095952705776||0.04411095952705776
諏訪部順一||2198||2198||18||18||0.00818926296633303||0.00818926296633303
こちら葛飾区亀有公園前派出所の登場人物||2197||2197||40||40||0.018206645425580335||0.018206645425580335
東急田園都市線||2192||2192||54||54||0.024635036496350366||0.024635036496350366
Wii/history 20130210||2184||2184||18||18||0.008241758241758242||0.008241758241758242
あまちゃん||2183||2183||40||40||0.01832340815391663||0.01832340815391663
男性差別||2181||2181||100||100||0.04585052728106373||0.04585052728106373
いきものがかり||2168||2168||105||105||0.04843173431734318||0.04843173431734318
森一夫||2167||2167||12||12||0.0055376095985233045||0.0055376095985233045
ひぐらしのなく頃に||2160||2160||30||30||0.013888888888888888||0.013888888888888888
日本の高校野球||2157||2157||53||53||0.024571163653222067||0.024571163653222067
MAJORの登場人物||2155||2155||21||21||0.00974477958236659||0.00974477958236659
