
Page||Recent Revisions||Total Revisions||Recent Reverts||Total Reverts||Recent Contention||Total Contention
ちちんぷいぷい (テレビ番組)/history20180113||3290||3290||11||11||0.0033434650455927053||0.0033434650455927053
ジャニーズJr.||3290||3290||50||50||0.015197568389057751||0.015197568389057751
太鼓の達人||3268||3268||50||50||0.015299877600979192||0.015299877600979192
天装戦隊ゴセイジャー||3266||3266||71||71||0.021739130434782608||0.021739130434782608
ズームイン!!SUPER/log20091228||3247||3247||8||8||0.0024638127502309825||0.0024638127502309825
クレヨンしんちゃん||3224||3224||24||24||0.007444168734491315||0.007444168734491315
ケロロ軍曹||3221||3221||16||16||0.0049674014281279105||0.0049674014281279105
大喜利 (笑点)||3202||3202||83||83||0.025921299188007497||0.025921299188007497
銀魂の登場人物一覧||3202||3202||43||43||0.013429106808244847||0.013429106808244847
新世紀エヴァンゲリオン||3199||3199||51||51||0.01594248202563301||0.01594248202563301
UHFアニメ||3187||3187||11||11||0.0034515218073423283||0.0034515218073423283
テレビ東京||3187||3187||22||22||0.006903043614684657||0.006903043614684657
ドラえもん||3187||3187||124||124||0.038908064010040794||0.038908064010040794
クイズ!ヘキサゴンII||3176||3176||129||129||0.04061712846347607||0.04061712846347607
仮面ライダーシリーズ||3175||3175||58||58||0.01826771653543307||0.01826771653543307
水戸黄門 (パナソニック ドラマシアター)||3173||3173||10||10||0.003151591553734636||0.003151591553734636
愛知県出身の人物一覧||3155||3155||23||23||0.007290015847860539||0.007290015847860539
国鉄485系電車||3143||3143||33||33||0.010499522748965956||0.010499522748965956
そこまで言って委員会NP||3140||3140||16||16||0.005095541401273885||0.005095541401273885
奥州市||3135||3135||8||8||0.002551834130781499||0.002551834130781499
名探偵コナンの登場人物/history20180113||3112||3112||56||56||0.017994858611825194||0.017994858611825194
アメリカ横断ウルトラクイズ||3110||3110||7||7||0.0022508038585209||0.0022508038585209
DEATH NOTEの登場人物||3106||3106||10||10||0.003219575016097875||0.003219575016097875
オールスター感謝祭/history20190417||3099||3099||32||32||0.010325911584382058||0.010325911584382058
日本航空123便墜落事故||3094||3094||28||28||0.00904977375565611||0.00904977375565611
フジテレビジョン||3069||3069||19||19||0.0061909416748126425||0.0061909416748126425
パネルクイズ アタック25||3066||3066||60||60||0.019569471624266144||0.019569471624266144
B'z||3064||3064||69||69||0.02251958224543081||0.02251958224543081
中部日本放送||3061||3061||10||10||0.003266906239790918||0.003266906239790918
北海道日本ハムファイターズ||3050||3050||43||43||0.014098360655737704||0.014098360655737704
ドラゴンボール||3038||3038||76||76||0.025016458196181698||0.025016458196181698
SMAP||3031||3031||50||50||0.01649620587264929||0.01649620587264929
DEATH NOTE||3028||3028||36||36||0.011889035667107||0.011889035667107
NARUTO -ナルト-||3005||3005||29||29||0.009650582362728786||0.009650582362728786
明石家さんま||2983||2983||42||42||0.014079785450888367||0.014079785450888367
こちら葛飾区亀有公園前派出所||2982||2982||38||38||0.012743125419181758||0.012743125419181758
早稲田大学の人物一覧||2974||2974||10||10||0.0033624747814391394||0.0033624747814391394
毎日放送||2967||2967||23||23||0.007751937984496124||0.007751937984496124
めちゃ×2イケてるッ!||2965||2965||40||40||0.013490725126475547||0.013490725126475547
仙台市||2951||2951||34||34||0.011521518129447645||0.011521518129447645
海賊 (ONE PIECE)/history20180113||2950||2950||156||156||0.05288135593220339||0.05288135593220339
水曜どうでしょう||2948||2948||15||15||0.00508819538670285||0.00508819538670285
クイズダービー||2937||2937||44||44||0.0149812734082397||0.0149812734082397
福山潤||2933||2933||32||32||0.010910330719399931||0.010910330719399931
トヨタ自動車||2925||2925||80||80||0.02735042735042735||0.02735042735042735
二宮和也||2917||2917||103||103||0.03531025025711347||0.03531025025711347
静岡市||2895||2895||20||20||0.0069084628670120895||0.0069084628670120895
仮面ライダーカブト||2884||2884||37||37||0.012829403606102635||0.012829403606102635
獣拳戦隊ゲキレンジャー||2876||2876||34||34||0.011821974965229486||0.011821974965229486
NHK紅白歌合戦||2869||2869||95||95||0.033112582781456956||0.033112582781456956
東京大学の人物一覧||2865||2865||15||15||0.005235602094240838||0.005235602094240838
東京放送ホールディングス||2853||2853||30||30||0.010515247108307046||0.010515247108307046
日本の漫画家一覧||2847||2847||3||3||0.001053740779768177||0.001053740779768177
鈴村健一||2846||2846||38||38||0.013352073085031623||0.013352073085031623
クイズ世界はSHOW by ショーバイ!!||2843||2843||16||16||0.005627857896588111||0.005627857896588111
魔人探偵脳噛ネウロ||2838||2838||8||8||0.0028188865398167725||0.0028188865398167725
ケロロ軍曹 (アニメ)||2836||2836||21||21||0.007404795486600846||0.007404795486600846
SAMURAI BASEBALL||2834||2834||14||14||0.004940014114326041||0.004940014114326041
らき☆すた||2832||2832||29||29||0.010240112994350282||0.010240112994350282
ONE PIECEの登場人物一覧||2829||2829||198||198||0.06998939554612937||0.06998939554612937
Axis powers ヘタリア||2824||2824||27||27||0.009560906515580737||0.009560906515580737
モンスターハンターのモンスター一覧||2819||2819||33||33||0.011706278822277403||0.011706278822277403
麻生太郎||2817||2817||77||77||0.027334043308484202||0.027334043308484202
ハヤテのごとく!の登場人物||2797||2797||95||95||0.033964962459778335||0.033964962459778335
国鉄103系電車||2785||2785||29||29||0.010412926391382405||0.010412926391382405
轟轟戦隊ボウケンジャー||2785||2785||26||26||0.00933572710951526||0.00933572710951526
とある魔術の禁書目録||2779||2779||111||111||0.03994242533285355||0.03994242533285355
侍戦隊シンケンジャー||2774||2774||51||51||0.018385003604902667||0.018385003604902667
大韓民国||2769||2769||71||71||0.02564102564102564||0.02564102564102564
ハロー!プロジェクト||2765||2765||42||42||0.015189873417721518||0.015189873417721518
めざましテレビ/history20190417||2763||2763||26||26||0.009410061527325372||0.009410061527325372
平成||2756||2756||44||44||0.015965166908563134||0.015965166908563134
福岡ソフトバンクホークス||2756||2756||31||31||0.011248185776487663||0.011248185776487663
M-1グランプリ||2750||2750||18||18||0.006545454545454545||0.006545454545454545
千葉ロッテマリーンズ||2740||2740||58||58||0.021167883211678833||0.021167883211678833
日本プロサッカーリーグ||2725||2725||52||52||0.01908256880733945||0.01908256880733945
金色のガッシュ!!の登場人物||2717||2717||10||10||0.00368052999631947||0.00368052999631947
2006年||2712||2712||37||37||0.01364306784660767||0.01364306784660767
世界一の一覧||2711||2711||27||27||0.009959424566580598||0.009959424566580598
古畑任三郎||2701||2701||16||16||0.005923731951129212||0.005923731951129212
錦戸亮||2696||2696||43||43||0.015949554896142432||0.015949554896142432
ローゼンメイデン/history 20130917||2690||2690||40||40||0.01486988847583643||0.01486988847583643
ジャニーズ事務所||2688||2688||38||38||0.014136904761904762||0.014136904761904762
浦和レッドダイヤモンズ||2672||2672||35||35||0.01309880239520958||0.01309880239520958
日本放送協会||2665||2665||60||60||0.0225140712945591||0.0225140712945591
週刊少年ジャンプ||2664||2664||36||36||0.013513513513513514||0.013513513513513514
日本テレビ放送網||2650||2650||9||9||0.0033962264150943396||0.0033962264150943396
VS嵐||2639||2639||30||30||0.011367942402425162||0.011367942402425162
慶應義塾大学の人物一覧||2639||2639||45||45||0.017051913603637742||0.017051913603637742
日本体育大学||2630||2630||4||4||0.001520912547528517||0.001520912547528517
とある魔術の禁書目録の登場人物||2629||2629||126||126||0.04792696842906048||0.04792696842906048
バンプレストオリジナルのキャラクター一覧||2628||2628||5||5||0.001902587519025875||0.001902587519025875
櫻井孝宏||2610||2610||52||52||0.01992337164750958||0.01992337164750958
日本共産党||2603||2603||42||42||0.016135228582404917||0.016135228582404917
水樹奈々||2597||2597||107||107||0.04120138621486331||0.04120138621486331
全国高等学校クイズ選手権||2589||2589||57||57||0.0220162224797219||0.0220162224797219
福岡県出身の人物一覧||2587||2587||22||22||0.008504058755315036||0.008504058755315036
スーパーベースボール (テレビ朝日系列)||2584||2584||4||4||0.0015479876160990713||0.0015479876160990713
しゅごキャラ!||2582||2582||17||17||0.006584043377226956||0.006584043377226956
石田彰||2577||2577||17||17||0.006596818005432673||0.006596818005432673
THE IDOLM@STERの登場人物||2569||2569||106||106||0.041261191124951344||0.041261191124951344
仮面ライダーシリーズ登場怪人一覧||2560||2560||128||128||0.05||0.05
横浜DeNAベイスターズ||2558||2558||36||36||0.014073494917904612||0.014073494917904612
京都放送||2556||2556||7||7||0.0027386541471048514||0.0027386541471048514
桃太郎電鉄シリーズ||2540||2540||8||8||0.0031496062992125984||0.0031496062992125984
世界平和統一家庭連合||2535||2535||55||55||0.021696252465483234||0.021696252465483234
関西国際空港||2529||2529||21||21||0.00830367734282325||0.00830367734282325
Au (携帯電話)||2526||2526||48||48||0.019002375296912115||0.019002375296912115
ドラえもん (1979年のテレビアニメ)||2524||2524||20||20||0.00792393026941363||0.00792393026941363
ウルトラマン||2523||2523||44||44||0.01743955608402695||0.01743955608402695
WWEに所属する人物一覧||2511||2511||4||4||0.0015929908403026682||0.0015929908403026682
探偵!ナイトスクープ||2507||2507||9||9||0.0035899481451934583||0.0035899481451934583
ポルノグラフィティ||2507||2507||41||41||0.016354208216992423||0.016354208216992423
灼眼のシャナ||2503||2503||28||28||0.011186576108669596||0.011186576108669596
デジモン一覧||2498||2498||7||7||0.0028022417934347476||0.0028022417934347476
オールナイトニッポン||2497||2497||13||13||0.005206247496996396||0.005206247496996396
鹿島アントラーズ||2490||2490||40||40||0.01606425702811245||0.01606425702811245
2005年||2490||2490||19||19||0.007630522088353414||0.007630522088353414
王貞治||2482||2482||27||27||0.010878323932312651||0.010878323932312651
家庭教師ヒットマンREBORN!の登場人物||2481||2481||34||34||0.013704151551793631||0.013704151551793631
マイケル・ジャクソン||2480||2480||49||49||0.01975806451612903||0.01975806451612903
逆転裁判||2479||2479||34||34||0.01371520774505849||0.01371520774505849
SLAM DUNKの登場人物||2475||2475||20||20||0.00808080808080808||0.00808080808080808
北海道放送||2469||2469||3||3||0.001215066828675577||0.001215066828675577
中部国際空港||2468||2468||30||30||0.012155591572123177||0.012155591572123177
海軍 (ONE PIECE)||2456||2456||191||191||0.07776872964169382||0.07776872964169382
FNS27時間テレビ||2453||2453||6||6||0.0024459845087647777||0.0024459845087647777
行列のできる法律相談所||2439||2439||97||97||0.03977039770397704||0.03977039770397704
東京駅||2439||2439||47||47||0.01927019270192702||0.01927019270192702
Fun!BASEBALL!!||2434||2434||4||4||0.0016433853738701725||0.0016433853738701725
トリビアの泉 〜素晴らしきムダ知識〜||2428||2428||15||15||0.006177924217462933||0.006177924217462933
成田国際空港||2420||2420||34||34||0.014049586776859505||0.014049586776859505
浅田真央||2418||2418||72||72||0.02977667493796526||0.02977667493796526
2011年のテレビ (日本)||2417||2417||12||12||0.004964832436905255||0.004964832436905255
松井秀喜||2414||2414||67||67||0.02775476387738194||0.02775476387738194
涼宮ハルヒの憂鬱 (アニメ)||2412||2412||85||85||0.035240464344941956||0.035240464344941956
キン肉マンの登場人物||2412||2412||6||6||0.0024875621890547263||0.0024875621890547263
日産自動車||2403||2403||19||19||0.007906783187682065||0.007906783187682065
堀江由衣||2401||2401||42||42||0.01749271137026239||0.01749271137026239
ポケットモンスター (アニメ)||2395||2395||23||23||0.009603340292275574||0.009603340292275574
GTO (漫画)||2388||2388||9||9||0.0037688442211055275||0.0037688442211055275
TBSテレビ||2386||2386||57||57||0.02388935456831517||0.02388935456831517
劇場版 仮面ライダーディケイド オールライダー対大ショッカー||2383||2383||111||111||0.04657994125052455||0.04657994125052455
SCHOOL OF LOCK!||2382||2382||13||13||0.0054575986565911||0.0054575986565911
アイシールド21||2374||2374||20||20||0.008424599831508003||0.008424599831508003
ガンダムシリーズの登場機動兵器一覧||2373||2373||12||12||0.0050568900126422255||0.0050568900126422255
イナズマイレブン||2368||2368||31||31||0.013091216216216216||0.013091216216216216
東京ヤクルトスワローズ||2363||2363||43||43||0.01819720694033009||0.01819720694033009
福山市||2362||2362||3||3||0.0012701100762066045||0.0012701100762066045
菅直人||2360||2360||116||116||0.04915254237288136||0.04915254237288136
暁 (NARUTO)||2355||2355||65||65||0.027600849256900213||0.027600849256900213
めだかボックス||2355||2355||81||81||0.034394904458598725||0.034394904458598725
都市伝説一覧||2353||2353||30||30||0.012749681257968552||0.012749681257968552
大野智||2347||2347||68||68||0.028973157221985513||0.028973157221985513
法政大学の人物一覧||2343||2343||5||5||0.002134016218523261||0.002134016218523261
2007年||2343||2343||41||41||0.017498932991890738||0.017498932991890738
新宿駅||2337||2337||33||33||0.014120667522464698||0.014120667522464698
機動戦士ガンダムAGE||2336||2336||48||48||0.02054794520547945||0.02054794520547945
D.Gray-manの登場人物||2334||2334||28||28||0.011996572407883462||0.011996572407883462
相棒の登場人物/history20190113||2332||2332||62||62||0.026586620926243566||0.026586620926243566
志田未来||2330||2330||41||41||0.01759656652360515||0.01759656652360515
朝日放送グループホールディングス||2320||2320||22||22||0.009482758620689655||0.009482758620689655
新潟市||2315||2315||22||22||0.009503239740820735||0.009503239740820735
新幹線||2313||2313||35||35||0.015131863380890618||0.015131863380890618
能登麻美子||2310||2310||27||27||0.011688311688311689||0.011688311688311689
Run for money 逃走中||2309||2309||32||32||0.013858813339107838||0.013858813339107838
東北楽天ゴールデンイーグルス||2303||2303||36||36||0.015631784628745114||0.015631784628745114
声優||2299||2299||20||20||0.008699434536755112||0.008699434536755112
日本航空||2299||2299||45||45||0.019573727707699||0.019573727707699
鋼の錬金術師の登場人物一覧/history 20120609||2299||2299||20||20||0.008699434536755112||0.008699434536755112
さよなら絶望先生||2298||2298||23||23||0.010008703220191472||0.010008703220191472
SoftBank (携帯電話)||2294||2294||21||21||0.009154315605928508||0.009154315605928508
タモリ||2292||2292||46||46||0.02006980802792321||0.02006980802792321
遊☆戯☆王5D's||2291||2291||29||29||0.012658227848101266||0.012658227848101266
BUMP OF CHICKEN||2291||2291||60||60||0.026189436927106065||0.026189436927106065
平野綾||2290||2290||150||150||0.06550218340611354||0.06550218340611354
AKB48/history20160321||2287||2287||203||203||0.08876257105378224||0.08876257105378224
KAT-TUN||2280||2280||46||46||0.02017543859649123||0.02017543859649123
子安武人||2279||2279||17||17||0.007459412022817025||0.007459412022817025
テニスの王子様||2279||2279||45||45||0.019745502413339184||0.019745502413339184
東北地方太平洋沖地震||2273||2273||63||63||0.027716673999120107||0.027716673999120107
ゲゲゲの鬼太郎 (アニメ)||2269||2269||4||4||0.0017628911414720142||0.0017628911414720142
クイズタイムショック||2262||2262||12||12||0.005305039787798408||0.005305039787798408
織田信長||2260||2260||43||43||0.01902654867256637||0.01902654867256637
ONE PIECE (アニメ)||2254||2254||54||54||0.023957409050576754||0.023957409050576754
慶應義塾大学/history20130405||2252||2252||67||67||0.02975133214920071||0.02975133214920071
マジカル頭脳パワー!!||2249||2249||16||16||0.007114273010226767||0.007114273010226767
機動戦士ガンダム00シリーズの登場兵器||2248||2248||88||88||0.03914590747330961||0.03914590747330961
北海道出身の人物一覧||2243||2243||16||16||0.007133303611234953||0.007133303611234953
植田佳奈||2238||2238||61||61||0.027256478999106343||0.027256478999106343
コロンビア大学||2236||2236||8||8||0.0035778175313059034||0.0035778175313059034
みんなが出るテレビ||2236||2236||5||5||0.0022361359570661895||0.0022361359570661895
東京大学||2235||2235||60||60||0.026845637583892617||0.026845637583892617
ハヤテのごとく!||2228||2228||31||31||0.013913824057450628||0.013913824057450628
遊☆戯☆王デュエルモンスターズGXの登場人物||2221||2221||11||11||0.00495272399819901||0.00495272399819901
草なぎ剛||2217||2217||54||54||0.02435723951285521||0.02435723951285521
ダウンタウンのガキの使いやあらへんで!||2216||2216||18||18||0.008122743682310469||0.008122743682310469
森川智之||2214||2214||18||18||0.008130081300813009||0.008130081300813009
仮面ライダー×仮面ライダー W&ディケイド MOVIE大戦2010||2213||2213||43||43||0.019430637144148215||0.019430637144148215
山下智久||2213||2213||61||61||0.027564392227745142||0.027564392227745142
モヤモヤさまぁ〜ず2||2209||2209||25||25||0.011317338162064282||0.011317338162064282
FNNスーパーニュース||2205||2205||13||13||0.0058956916099773245||0.0058956916099773245
ヤッターマン||2204||2204||10||10||0.004537205081669692||0.004537205081669692
魔法少女まどか☆マギカ||2202||2202||128||128||0.05812897366030881||0.05812897366030881
浜松市||2197||2197||18||18||0.008192990441511151||0.008192990441511151
サザエさんの登場人物||2193||2193||69||69||0.03146374829001368||0.03146374829001368
自由民主党 (日本)||2193||2193||50||50||0.022799817601459188||0.022799817601459188
野村克也||2189||2189||56||56||0.025582457743261764||0.025582457743261764
嵐 (グループ)||2188||2188||59||59||0.02696526508226691||0.02696526508226691
秋田放送||2187||2187||3||3||0.0013717421124828531||0.0013717421124828531
日本一の一覧||2184||2184||23||23||0.010531135531135532||0.010531135531135532
サトシ (アニメポケットモンスター)||2184||2184||25||25||0.011446886446886446||0.011446886446886446
スーパーロボット大戦シリーズ||2183||2183||16||16||0.007329363261566651||0.007329363261566651
小泉純一郎||2183||2183||44||44||0.02015574896930829||0.02015574896930829
Wii/history 20130210||2172||2172||17||17||0.007826887661141806||0.007826887661141806
森一夫||2165||2165||12||12||0.005542725173210162||0.005542725173210162
千葉テレビ放送||2163||2163||6||6||0.0027739251040221915||0.0027739251040221915
やしきたかじん||2162||2162||25||25||0.01156336725254394||0.01156336725254394
Hey! Say! JUMP||2161||2161||73||73||0.03378065710319297||0.03378065710319297
マクロスF||2160||2160||30||30||0.013888888888888888||0.013888888888888888
嫌韓||2156||2156||80||80||0.03710575139146568||0.03710575139146568
サンテレビジョン||2153||2153||7||7||0.003251277287505806||0.003251277287505806
鉄道事故||2152||2152||17||17||0.007899628252788104||0.007899628252788104
ひぐらしのなく頃に||2144||2144||30||30||0.013992537313432836||0.013992537313432836
CLANNAD (ゲーム)||2143||2143||55||55||0.025664955669622024||0.025664955669622024
HUNTER×HUNTER||2140||2140||51||51||0.02383177570093458||0.02383177570093458
徳川家康||2137||2137||67||67||0.0313523631258774||0.0313523631258774
帝京大学||2134||2134||26||26||0.01218369259606373||0.01218369259606373
浪川大輔||2130||2130||26||26||0.012206572769953052||0.012206572769953052
IBC岩手放送||2128||2128||17||17||0.007988721804511278||0.007988721804511278
杉田智和||2121||2121||41||41||0.01933050447901933||0.01933050447901933
史上最強の弟子ケンイチの登場人物||2119||2119||28||28||0.013213780084945729||0.013213780084945729
沢城みゆき||2118||2118||56||56||0.02644003777148253||0.02644003777148253
さよなら絶望先生の登場人物||2118||2118||20||20||0.009442870632672332||0.009442870632672332
釘宮理恵||2118||2118||29||29||0.013692162417374882||0.013692162417374882
前田敦子||2118||2118||237||237||0.11189801699716714||0.11189801699716714
Perfume||2117||2117||75||75||0.03542749173358526||0.03542749173358526
朝ズバッ!||2114||2114||25||25||0.011825922421948912||0.011825922421948912
阪神・淡路大震災||2112||2112||29||29||0.013731060606060606||0.013731060606060606
東海道新幹線||2112||2112||34||34||0.016098484848484848||0.016098484848484848
中日ドラゴンズ||2110||2110||29||29||0.013744075829383886||0.013744075829383886
東急田園都市線||2110||2110||47||47||0.02227488151658768||0.02227488151658768
男性差別||2110||2110||92||92||0.043601895734597156||0.043601895734597156
野球道 (フジテレビ系列)||2109||2109||2||2||9.48316737790422E-4||9.48316737790422E-4
福島第一原子力発電所事故||2109||2109||57||57||0.02702702702702703||0.02702702702702703
オリックス・バファローズ||2106||2106||25||25||0.011870845204178538||0.011870845204178538
20世紀少年||2106||2106||30||30||0.014245014245014245||0.014245014245014245
大阪府出身の人物一覧||2105||2105||3||3||0.0014251781472684087||0.0014251781472684087
ラジかるッ||2105||2105||4||4||0.0019002375296912114||0.0019002375296912114
神谷浩史||2102||2102||17||17||0.008087535680304472||0.008087535680304472
仮面ライダーディケイド||2098||2098||82||82||0.03908484270734033||0.03908484270734033
在日韓国・朝鮮人||2096||2096||159||159||0.07585877862595419||0.07585877862595419
GLAY||2093||2093||41||41||0.019589106545628284||0.019589106545628284
新日本プロレス/history20160321||2089||2089||5||5||0.0023934897079942556||0.0023934897079942556
ダウンタウンのガキの使いやあらへんで!!の企画||2088||2088||10||10||0.004789272030651341||0.004789272030651341
MAJORの登場人物||2087||2087||20||20||0.009583133684714902||0.009583133684714902
グルメチキンレース・ゴチになります!||2081||2081||17||17||0.008169149447381067||0.008169149447381067
戦国BASARA||2080||2080||26||26||0.0125||0.0125
School Days||2077||2077||40||40||0.019258545979778528||0.019258545979778528
FNNスーパータイム||2075||2075||4||4||0.0019277108433734939||0.0019277108433734939
ポケットモンスターSPECIALの登場人物||2074||2074||10||10||0.0048216007714561235||0.0048216007714561235
関口宏の東京フレンドパークII||2072||2072||25||25||0.012065637065637066||0.012065637065637066
諏訪部順一||2069||2069||13||13||0.006283228612856452||0.006283228612856452
小野大輔||2069||2069||16||16||0.007733204446592557||0.007733204446592557
北斗の拳||2067||2067||14||14||0.006773101112723754||0.006773101112723754
とんねるずのみなさんのおかげでした||2067||2067||7||7||0.003386550556361877||0.003386550556361877
サザエさん (テレビアニメ)||2067||2067||44||44||0.021286889211417512||0.021286889211417512
いきものがかり||2061||2061||101||101||0.049005337214944204||0.049005337214944204
日本のラジオパーソナリティ一覧||2057||2057||4||4||0.0019445794846864365||0.0019445794846864365
Mr.Children||2055||2055||52||52||0.025304136253041364||0.025304136253041364
ACジャパン||2054||2054||36||36||0.017526777020447908||0.017526777020447908
FAIRY TAILの登場人物||2054||2054||70||70||0.034079844206426485||0.034079844206426485
日本テレビ制作局制作番組の分野別一覧||2053||2053||4||4||0.001948368241597662||0.001948368241597662
日本語||2052||2052||72||72||0.03508771929824561||0.03508771929824561
山下達郎||2051||2051||19||19||0.009263773768893223||0.009263773768893223
ニッポン放送||2051||2051||5||5||0.0024378352023403218||0.0024378352023403218
はねるのトびら||2051||2051||13||13||0.006338371526084837||0.006338371526084837
広島東洋カープ||2048||2048||48||48||0.0234375||0.0234375
一関学院高等学校||2043||2043||10||10||0.004894762604013705||0.004894762604013705
関ジャニ∞||2042||2042||28||28||0.013712047012732615||0.013712047012732615
林原めぐみ||2041||2041||40||40||0.019598236158745713||0.019598236158745713
戦国BASARAの登場人物||2040||2040||18||18||0.008823529411764706||0.008823529411764706
東京都出身の人物一覧||2038||2038||4||4||0.001962708537782139||0.001962708537782139
宇多田ヒカル||2036||2036||23||23||0.011296660117878193||0.011296660117878193
NTTドコモ||2036||2036||27||27||0.013261296660117878||0.013261296660117878
モンキー・D・ルフィ||2033||2033||124||124||0.06099360550909985||0.06099360550909985
仮面ライダー||2030||2030||34||34||0.016748768472906402||0.016748768472906402
広島テレビ放送||2030||2030||5||5||0.0024630541871921183||0.0024630541871921183
イチロー||2030||2030||95||95||0.046798029556650245||0.046798029556650245
若本規夫||2029||2029||23||23||0.011335633316904879||0.011335633316904879
国鉄113系電車||2024||2024||28||28||0.01383399209486166||0.01383399209486166
アメリカ合衆国||2022||2022||26||26||0.012858555885262116||0.012858555885262116
