
Page||Recent Revisions||Total Revisions||Recent Reverts||Total Reverts||Recent Contention||Total Contention
仮面ライダーシリーズ||3568||3568||78||78||0.021860986547085202||0.021860986547085202
広島県出身の人物一覧||3563||3563||4||4||0.001122649452708392||0.001122649452708392
プレイステーション3/log20100415||3548||3548||50||50||0.014092446448703494||0.014092446448703494
仮面ライダーオーズ/OOO/log20120616||3547||3547||81||81||0.022836199605300252||0.022836199605300252
D.Gray-man||3503||3503||20||20||0.005709391949757351||0.005709391949757351
ネプリーグ/log20091026||3501||3501||10||10||0.0028563267637817767||0.0028563267637817767
新世紀エヴァンゲリオン||3500||3500||67||67||0.019142857142857142||0.019142857142857142
国鉄485系電車||3495||3495||44||44||0.012589413447782546||0.012589413447782546
涼宮ハルヒシリーズ/log20090701||3492||3492||76||76||0.021764032073310423||0.021764032073310423
海賊 (ONE PIECE)/history20180113||3492||3492||213||213||0.06099656357388316||0.06099656357388316
エンタの神様/log20091223||3480||3480||28||28||0.008045977011494253||0.008045977011494253
モンスターハンターのモンスター一覧||3478||3478||37||37||0.010638297872340425||0.010638297872340425
テレビ東京||3466||3466||31||31||0.00894402769763416||0.00894402769763416
ジャニーズJr.||3459||3459||61||61||0.017635154668979473||0.017635154668979473
仮面ライダー鎧武/ガイム||3450||3450||69||69||0.02||0.02
そこまで言って委員会NP||3447||3447||37||37||0.010733971569480708||0.010733971569480708
破面||3439||3439||21||21||0.0061064262867112536||0.0061064262867112536
ケロロ軍曹の登場人物一覧/log20090210||3436||3436||5||5||0.0014551804423748546||0.0014551804423748546
パネルクイズ アタック25||3413||3413||66||66||0.019337825959566363||0.019337825959566363
大喜利 (笑点)||3393||3393||97||97||0.028588269967580314||0.028588269967580314
ドラえもん||3391||3391||134||134||0.03951636685343556||0.03951636685343556
SMAP||3382||3382||76||76||0.02247191011235955||0.02247191011235955
愛知県出身の人物一覧||3375||3375||26||26||0.007703703703703704||0.007703703703703704
早稲田大学の人物一覧||3374||3374||13||13||0.0038529934795494963||0.0038529934795494963
アメリカ横断ウルトラクイズ||3365||3365||15||15||0.004457652303120356||0.004457652303120356
ONE PIECEの登場人物一覧||3364||3364||235||235||0.06985731272294887||0.06985731272294887
獣電戦隊キョウリュウジャー||3364||3364||91||91||0.027051129607609987||0.027051129607609987
天装戦隊ゴセイジャー||3362||3362||72||72||0.021415823914336704||0.021415823914336704
静岡市||3333||3333||34||34||0.0102010201020102||0.0102010201020102
日本航空123便墜落事故||3318||3318||40||40||0.012055455093429777||0.012055455093429777
クレヨンしんちゃん||3306||3306||28||28||0.008469449485783424||0.008469449485783424
北海道日本ハムファイターズ||3302||3302||57||57||0.017262265293761358||0.017262265293761358
NARUTO -ナルト-||3302||3302||39||39||0.011811023622047244||0.011811023622047244
中部日本放送||3300||3300||13||13||0.00393939393939394||0.00393939393939394
B'z||3291||3291||99||99||0.0300820419325433||0.0300820419325433
明石家さんま||3285||3285||56||56||0.01704718417047184||0.01704718417047184
NHK紅白歌合戦||3269||3269||111||111||0.033955338023860505||0.033955338023860505
ドラゴンボール||3265||3265||105||105||0.03215926493108729||0.03215926493108729
ケロロ軍曹||3264||3264||20||20||0.006127450980392157||0.006127450980392157
日本体育大学||3260||3260||7||7||0.002147239263803681||0.002147239263803681
めちゃ×2イケてるッ!||3251||3251||66||66||0.02030144570901261||0.02030144570901261
福山潤||3249||3249||43||43||0.013234841489689135||0.013234841489689135
ズームイン!!SUPER/log20091228||3247||3247||8||8||0.0024638127502309825||0.0024638127502309825
UHFアニメ||3246||3246||11||11||0.0033887861983980284||0.0033887861983980284
水戸黄門 (パナソニック ドラマシアター)||3235||3235||13||13||0.00401854714064915||0.00401854714064915
クイズ!ヘキサゴンII||3216||3216||131||131||0.040733830845771146||0.040733830845771146
めざましテレビ/history20190417||3213||3213||37||37||0.011515717398070339||0.011515717398070339
黒子のバスケ||3187||3187||72||72||0.02259177910260433||0.02259177910260433
DEATH NOTEの登場人物||3185||3185||13||13||0.004081632653061225||0.004081632653061225
宇宙戦艦ヤマト2199||3176||3176||23||23||0.007241813602015114||0.007241813602015114
VS嵐||3159||3159||40||40||0.012662234884457106||0.012662234884457106
毎日放送||3154||3154||26||26||0.008243500317057704||0.008243500317057704
仙台市||3149||3149||38||38||0.012067322959669736||0.012067322959669736
水曜どうでしょう||3145||3145||18||18||0.005723370429252782||0.005723370429252782
関西国際空港||3142||3142||27||27||0.00859325270528326||0.00859325270528326
福岡ソフトバンクホークス||3136||3136||46||46||0.014668367346938776||0.014668367346938776
二宮和也||3132||3132||128||128||0.04086845466155811||0.04086845466155811
鈴村健一||3121||3121||47||47||0.01505927587311759||0.01505927587311759
とある魔術の禁書目録||3120||3120||138||138||0.04423076923076923||0.04423076923076923
水樹奈々||3108||3108||144||144||0.04633204633204633||0.04633204633204633
トヨタ自動車||3108||3108||91||91||0.02927927927927928||0.02927927927927928
クイズダービー||3107||3107||52||52||0.016736401673640166||0.016736401673640166
こちら葛飾区亀有公園前派出所||3100||3100||40||40||0.012903225806451613||0.012903225806451613
SAMURAI BASEBALL||3100||3100||14||14||0.004516129032258065||0.004516129032258065
WWEに所属する人物一覧||3090||3090||9||9||0.002912621359223301||0.002912621359223301
日本プロサッカーリーグ||3086||3086||61||61||0.019766688269604666||0.019766688269604666
Axis powers ヘタリア||3086||3086||36||36||0.011665586519766688||0.011665586519766688
日本の漫画家一覧||3084||3084||3||3||9.727626459143969E-4||9.727626459143969E-4
DEATH NOTE||3071||3071||37||37||0.012048192771084338||0.012048192771084338
麻生太郎||3071||3071||95||95||0.030934549006838164||0.030934549006838164
東京大学の人物一覧||3062||3062||19||19||0.0062050947093403004||0.0062050947093403004
平成||3047||3047||57||57||0.01870692484410896||0.01870692484410896
相棒の登場人物/history20190113||3039||3039||75||75||0.024679170779861797||0.024679170779861797
仮面ライダーカブト||3010||3010||41||41||0.01362126245847176||0.01362126245847176
ZIP!/history20181110||2998||2998||53||53||0.017678452301534357||0.017678452301534357
浦和レッドダイヤモンズ||2994||2994||43||43||0.014362057448229793||0.014362057448229793
ケロロ軍曹 (アニメ)||2993||2993||29||29||0.00968927497494153||0.00968927497494153
櫻井孝宏||2989||2989||60||60||0.020073603211776515||0.020073603211776515
福岡県出身の人物一覧||2984||2984||31||31||0.010388739946380697||0.010388739946380697
大韓民国||2981||2981||86||86||0.02884937940288494||0.02884937940288494
仮面ライダーシリーズ登場怪人一覧||2954||2954||131||131||0.044346648612051454||0.044346648612051454
SKE48||2952||2952||161||161||0.05453929539295393||0.05453929539295393
帝京大学||2950||2950||53||53||0.017966101694915255||0.017966101694915255
千葉ロッテマリーンズ||2949||2949||66||66||0.022380467955239063||0.022380467955239063
マイケル・ジャクソン||2941||2941||73||73||0.024821489289357363||0.024821489289357363
東京放送ホールディングス||2926||2926||31||31||0.010594668489405332||0.010594668489405332
獣拳戦隊ゲキレンジャー||2924||2924||37||37||0.01265389876880985||0.01265389876880985
ハロー!プロジェクト||2923||2923||47||47||0.016079370509750255||0.016079370509750255
日本テレビ放送網||2921||2921||18||18||0.0061622731941116055||0.0061622731941116055
鹿島アントラーズ||2911||2911||48||48||0.016489178976296804||0.016489178976296804
週刊少年ジャンプ||2910||2910||47||47||0.016151202749140895||0.016151202749140895
ハヤテのごとく!の登場人物||2907||2907||96||96||0.033023735810113516||0.033023735810113516
慶應義塾大学の人物一覧||2903||2903||49||49||0.016879090595935238||0.016879090595935238
金色のガッシュ!!の登場人物||2902||2902||12||12||0.004135079255685734||0.004135079255685734
日本放送協会||2901||2901||83||83||0.028610823853843503||0.028610823853843503
日本共産党||2899||2899||58||58||0.020006898930665748||0.020006898930665748
クイズ世界はSHOW by ショーバイ!!||2897||2897||16||16||0.005522954780807732||0.005522954780807732
魔人探偵脳噛ネウロ||2895||2895||8||8||0.002763385146804836||0.002763385146804836
国鉄103系電車||2894||2894||32||32||0.0110573600552868||0.0110573600552868
成田国際空港||2894||2894||39||39||0.013476157567380787||0.013476157567380787
らき☆すた||2893||2893||30||30||0.010369858278603527||0.010369858278603527
侍戦隊シンケンジャー||2891||2891||58||58||0.020062262193012798||0.020062262193012798
世界一の一覧||2885||2885||33||33||0.011438474870017331||0.011438474870017331
横浜DeNAベイスターズ||2879||2879||68||68||0.023619312261201807||0.023619312261201807
石田彰||2879||2879||24||24||0.008336227856894755||0.008336227856894755
とある魔術の禁書目録の登場人物||2877||2877||152||152||0.052832811956899546||0.052832811956899546
2014年のテレビ (日本)||2862||2862||6||6||0.0020964360587002098||0.0020964360587002098
仮面ライダーウィザード||2861||2861||88||88||0.030758476057322615||0.030758476057322615
M-1グランプリ||2851||2851||19||19||0.006664328305857594||0.006664328305857594
ジャニーズ事務所||2849||2849||49||49||0.0171990171990172||0.0171990171990172
ドラえもん (1979年のテレビアニメ)||2846||2846||30||30||0.010541110330288124||0.010541110330288124
ローゼンメイデン/history 20130917||2843||2843||43||43||0.015124868097080548||0.015124868097080548
サザエさんの登場人物||2839||2839||92||92||0.03240577668193026||0.03240577668193026
オールナイトニッポン||2832||2832||23||23||0.008121468926553672||0.008121468926553672
轟轟戦隊ボウケンジャー||2830||2830||30||30||0.01060070671378092||0.01060070671378092
ウルトラマン||2826||2826||57||57||0.020169851380042462||0.020169851380042462
古畑任三郎||2826||2826||21||21||0.0074309978768577496||0.0074309978768577496
海軍 (ONE PIECE)||2817||2817||221||221||0.078452254171104||0.078452254171104
全国高等学校クイズ選手権||2802||2802||64||64||0.022840827980014276||0.022840827980014276
スーパーベースボール (テレビ朝日系列)||2798||2798||5||5||0.0017869907076483202||0.0017869907076483202
錦戸亮||2790||2790||50||50||0.017921146953405017||0.017921146953405017
中部国際空港||2787||2787||37||37||0.013275923932543954||0.013275923932543954
モヤモヤさまぁ〜ず2||2786||2786||26||26||0.00933237616654702||0.00933237616654702
探偵!ナイトスクープ||2770||2770||11||11||0.003971119133574007||0.003971119133574007
逆転裁判||2763||2763||37||37||0.013391241404270721||0.013391241404270721
東京都出身の人物一覧||2763||2763||6||6||0.002171552660152009||0.002171552660152009
バンプレストオリジナルのキャラクター一覧||2749||2749||5||5||0.0018188432157148053||0.0018188432157148053
THE IDOLM@STERの登場人物||2740||2740||111||111||0.04051094890510949||0.04051094890510949
スマイルプリキュア!||2736||2736||110||110||0.0402046783625731||0.0402046783625731
2006年||2733||2733||39||39||0.014270032930845226||0.014270032930845226
TBSテレビ||2729||2729||69||69||0.025283986808354707||0.025283986808354707
世界平和統一家庭連合||2729||2729||74||74||0.027116159765481863||0.027116159765481863
Fun!BASEBALL!!||2710||2710||4||4||0.0014760147601476014||0.0014760147601476014
王貞治||2708||2708||32||32||0.011816838995568686||0.011816838995568686
森川智之||2707||2707||31||31||0.011451791651274473||0.011451791651274473
ポルノグラフィティ||2693||2693||48||48||0.017823988117341254||0.017823988117341254
安倍晋三||2687||2687||122||122||0.04540379605508001||0.04540379605508001
松井秀喜||2685||2685||87||87||0.03240223463687151||0.03240223463687151
FNNスーパーニュース||2685||2685||18||18||0.0067039106145251395||0.0067039106145251395
SCHOOL OF LOCK!||2682||2682||19||19||0.0070842654735272185||0.0070842654735272185
Au (携帯電話)||2682||2682||49||49||0.018269947800149143||0.018269947800149143
東北楽天ゴールデンイーグルス||2682||2682||63||63||0.02348993288590604||0.02348993288590604
嵐 (グループ)||2677||2677||102||102||0.03810235338064998||0.03810235338064998
法政大学の人物一覧||2676||2676||10||10||0.0037369207772795215||0.0037369207772795215
東京駅||2669||2669||73||73||0.027351067815661295||0.027351067815661295
ハピネスチャージプリキュア!||2662||2662||101||101||0.03794139744552968||0.03794139744552968
京都放送||2654||2654||12||12||0.00452147701582517||0.00452147701582517
大野智||2650||2650||87||87||0.03283018867924528||0.03283018867924528
サザエさん (テレビアニメ)||2647||2647||83||83||0.03135625236116358||0.03135625236116358
グルメチキンレース・ゴチになります!||2641||2641||27||27||0.010223400227186671||0.010223400227186671
桃太郎電鉄シリーズ||2638||2638||9||9||0.003411675511751327||0.003411675511751327
機動戦士ガンダムAGE||2633||2633||81||81||0.030763387770603876||0.030763387770603876
堀江由衣||2632||2632||47||47||0.017857142857142856||0.017857142857142856
菅直人||2631||2631||131||131||0.04979095400988218||0.04979095400988218
しゅごキャラ!||2630||2630||19||19||0.007224334600760456||0.007224334600760456
行列のできる法律相談所||2628||2628||101||101||0.03843226788432268||0.03843226788432268
ダンボール戦機||2628||2628||40||40||0.015220700152207||0.015220700152207
ポケットモンスター (アニメ)||2627||2627||32||32||0.01218119527978683||0.01218119527978683
魔法少女まどか☆マギカ||2627||2627||157||157||0.05976398934145413||0.05976398934145413
めだかボックス||2625||2625||91||91||0.034666666666666665||0.034666666666666665
新潟市||2624||2624||22||22||0.008384146341463415||0.008384146341463415
Run for money 逃走中||2616||2616||58||58||0.02217125382262997||0.02217125382262997
浅田真央||2609||2609||79||79||0.03027980068991951||0.03027980068991951
ダウンタウンのガキの使いやあらへんで!||2604||2604||25||25||0.009600614439324117||0.009600614439324117
北海道出身の人物一覧||2604||2604||28||28||0.010752688172043012||0.010752688172043012
キン肉マンの登場人物||2603||2603||8||8||0.003073376872839032||0.003073376872839032
杉田智和||2601||2601||57||57||0.02191464821222607||0.02191464821222607
ONE PIECE (アニメ)||2599||2599||69||69||0.02654867256637168||0.02654867256637168
SLAM DUNKの登場人物||2594||2594||21||21||0.008095605242868157||0.008095605242868157
織田信長||2591||2591||56||56||0.021613276727132383||0.021613276727132383
沢城みゆき||2589||2589||77||77||0.02974121282348397||0.02974121282348397
山下達郎||2586||2586||28||28||0.01082753286929621||0.01082753286929621
GTO (漫画)||2585||2585||23||23||0.008897485493230174||0.008897485493230174
FAIRY TAILの登場人物||2575||2575||97||97||0.03766990291262136||0.03766990291262136
北海道放送||2574||2574||3||3||0.0011655011655011655||0.0011655011655011655
トリビアの泉 〜素晴らしきムダ知識〜||2569||2569||19||19||0.007395873880887505||0.007395873880887505
タモリ||2569||2569||66||66||0.025690930323082912||0.025690930323082912
能登麻美子||2566||2566||40||40||0.01558846453624318||0.01558846453624318
秋田放送||2566||2566||3||3||0.0011691348402182386||0.0011691348402182386
2005年||2564||2564||22||22||0.00858034321372855||0.00858034321372855
日産自動車||2564||2564||28||28||0.0109204368174727||0.0109204368174727
全日本プロレス||2563||2563||6||6||0.0023410066328521262||0.0023410066328521262
前田敦子||2563||2563||301||301||0.11744049941474834||0.11744049941474834
手塚治虫||2552||2552||30||30||0.011755485893416929||0.011755485893416929
FNS27時間テレビ||2550||2550||7||7||0.0027450980392156863||0.0027450980392156863
朝ズバッ!||2550||2550||35||35||0.013725490196078431||0.013725490196078431
都市伝説一覧||2539||2539||41||41||0.016148089799133517||0.016148089799133517
子安武人||2535||2535||22||22||0.008678500986193294||0.008678500986193294
日本航空||2535||2535||48||48||0.01893491124260355||0.01893491124260355
灼眼のシャナ||2535||2535||28||28||0.011045364891518738||0.011045364891518738
暁 (NARUTO)||2534||2534||80||80||0.03157063930544594||0.03157063930544594
東京ヤクルトスワローズ||2531||2531||57||57||0.0225207427894113||0.0225207427894113
家庭教師ヒットマンREBORN!の登場人物||2530||2530||34||34||0.013438735177865613||0.013438735177865613
浪川大輔||2528||2528||37||37||0.014636075949367089||0.014636075949367089
ガンダムシリーズの登場機動兵器一覧||2528||2528||12||12||0.004746835443037975||0.004746835443037975
やしきたかじん||2523||2523||44||44||0.01743955608402695||0.01743955608402695
2011年のテレビ (日本)||2510||2510||12||12||0.004780876494023904||0.004780876494023904
新宿駅||2507||2507||41||41||0.016354208216992423||0.016354208216992423
平野綾||2505||2505||155||155||0.06187624750499002||0.06187624750499002
デジモン一覧||2501||2501||7||7||0.0027988804478208716||0.0027988804478208716
福山市||2483||2483||7||7||0.002819170358437374||0.002819170358437374
自由民主党 (日本)||2481||2481||58||58||0.023377670294236194||0.023377670294236194
新幹線||2479||2479||45||45||0.018152480839048003||0.018152480839048003
仮面ライダーディケイド||2479||2479||91||91||0.03670835014118596||0.03670835014118596
劇場版 仮面ライダーディケイド オールライダー対大ショッカー||2476||2476||114||114||0.04604200323101777||0.04604200323101777
BUMP OF CHICKEN||2473||2473||69||69||0.027901334411645773||0.027901334411645773
東北地方太平洋沖地震||2471||2471||71||71||0.028733306353702956||0.028733306353702956
涼宮ハルヒの憂鬱 (アニメ)||2466||2466||86||86||0.034874290348742905||0.034874290348742905
釘宮理恵||2463||2463||54||54||0.02192448233861145||0.02192448233861145
広島東洋カープ||2462||2462||61||61||0.024776604386677496||0.024776604386677496
特命戦隊ゴーバスターズ||2462||2462||58||58||0.023558082859463852||0.023558082859463852
おかあさんといっしょ||2461||2461||33||33||0.013409183258837871||0.013409183258837871
ゲゲゲの鬼太郎 (アニメ)||2460||2460||14||14||0.005691056910569106||0.005691056910569106
朝日放送グループホールディングス||2456||2456||32||32||0.013029315960912053||0.013029315960912053
東京大学||2452||2452||63||63||0.02569331158238173||0.02569331158238173
声優||2446||2446||29||29||0.011856091578086671||0.011856091578086671
大阪府出身の人物一覧||2446||2446||4||4||0.001635322976287817||0.001635322976287817
龍が如くシリーズの登場人物||2446||2446||26||26||0.01062959934587081||0.01062959934587081
SoftBank (携帯電話)||2445||2445||22||22||0.00899795501022495||0.00899795501022495
神谷浩史||2445||2445||29||29||0.011860940695296524||0.011860940695296524
戦国BASARAの登場人物||2445||2445||45||45||0.018404907975460124||0.018404907975460124
小野大輔||2441||2441||20||20||0.00819336337566571||0.00819336337566571
オリックス・バファローズ||2440||2440||37||37||0.015163934426229509||0.015163934426229509
宮野真守||2439||2439||39||39||0.015990159901599015||0.015990159901599015
ONE PIECE||2436||2436||302||302||0.12397372742200329||0.12397372742200329
中日ドラゴンズ||2433||2433||53||53||0.02178380600082203||0.02178380600082203
マジカル頭脳パワー!!||2432||2432||27||27||0.011101973684210526||0.011101973684210526
吉本総合芸能学院||2428||2428||13||13||0.005354200988467875||0.005354200988467875
千葉テレビ放送||2422||2422||7||7||0.002890173410404624||0.002890173410404624
Perfume||2420||2420||83||83||0.03429752066115702||0.03429752066115702
徳川家康||2410||2410||91||91||0.03775933609958506||0.03775933609958506
史上最強の弟子ケンイチの登場人物||2406||2406||38||38||0.015793848711554447||0.015793848711554447
アイシールド21||2404||2404||21||21||0.008735440931780365||0.008735440931780365
スッキリ (テレビ番組)||2403||2403||27||27||0.011235955056179775||0.011235955056179775
AKB48のオールナイトニッポン||2403||2403||109||109||0.04535996670828132||0.04535996670828132
志田未来||2399||2399||46||46||0.01917465610671113||0.01917465610671113
おはスタ||2396||2396||31||31||0.01293823038397329||0.01293823038397329
植田佳奈||2392||2392||64||64||0.026755852842809364||0.026755852842809364
山下智久||2391||2391||75||75||0.03136762860727729||0.03136762860727729
ポケットモンスターSPECIALの登場人物||2390||2390||14||14||0.005857740585774059||0.005857740585774059
イナズマイレブン||2388||2388||31||31||0.012981574539363484||0.012981574539363484
Hey! Say! JUMP||2379||2379||104||104||0.04371584699453552||0.04371584699453552
クイズタイムショック||2377||2377||13||13||0.005469078670593185||0.005469078670593185
機動戦士ガンダム00シリーズの登場兵器||2375||2375||89||89||0.03747368421052632||0.03747368421052632
ハートキャッチプリキュア!||2375||2375||73||73||0.030736842105263156||0.030736842105263156
IBC岩手放送||2374||2374||17||17||0.007160909856781803||0.007160909856781803
イチロー||2374||2374||111||111||0.04675652906486942||0.04675652906486942
遊☆戯☆王5D's||2373||2373||35||35||0.014749262536873156||0.014749262536873156
2007年||2372||2372||45||45||0.01897133220910624||0.01897133220910624
野村克也||2369||2369||60||60||0.02532714225411566||0.02532714225411566
日本のラジオパーソナリティ一覧||2368||2368||5||5||0.0021114864864864866||0.0021114864864864866
草なぎ剛||2360||2360||70||70||0.029661016949152543||0.029661016949152543
ダウンタウンのガキの使いやあらへんで!!の企画||2357||2357||17||17||0.007212558336868901||0.007212558336868901
国鉄115系電車||2353||2353||37||37||0.01572460688482788||0.01572460688482788
橋下徹||2352||2352||65||65||0.027636054421768707||0.027636054421768707
GLAY||2351||2351||51||51||0.021692896639727774||0.021692896639727774
D.Gray-manの登場人物||2351||2351||28||28||0.011909825606125054||0.011909825606125054
東海道新幹線||2351||2351||40||40||0.017014036580178648||0.017014036580178648
嫌韓||2349||2349||96||96||0.04086845466155811||0.04086845466155811
こちら葛飾区亀有公園前派出所の登場人物||2347||2347||51||51||0.021729867916489135||0.021729867916489135
浜松市||2345||2345||19||19||0.00810234541577825||0.00810234541577825
戦国BASARA||2343||2343||29||29||0.012377294067434912||0.012377294067434912
KAT-TUN||2341||2341||47||47||0.02007689021785562||0.02007689021785562
在日韓国・朝鮮人||2335||2335||186||186||0.07965738758029979||0.07965738758029979
小泉純一郎||2335||2335||55||55||0.023554603854389723||0.023554603854389723
日本一の一覧||2334||2334||29||29||0.012425021422450729||0.012425021422450729
日本||2332||2332||340||340||0.1457975986277873||0.1457975986277873
テニスの王子様||2330||2330||46||46||0.019742489270386267||0.019742489270386267
野球道 (フジテレビ系列)||2327||2327||4||4||0.0017189514396218307||0.0017189514396218307
サトシ (アニメポケットモンスター)||2326||2326||26||26||0.01117798796216681||0.01117798796216681
AKBINGO!||2324||2324||115||115||0.04948364888123924||0.04948364888123924
さよなら絶望先生||2313||2313||25||25||0.010808473843493299||0.010808473843493299
諏訪部順一||2312||2312||22||22||0.009515570934256055||0.009515570934256055
仮面ライダー×仮面ライダー W&ディケイド MOVIE大戦2010||2310||2310||48||48||0.02077922077922078||0.02077922077922078
ダウンタウン (お笑いコンビ)||2306||2306||27||27||0.011708586296617519||0.011708586296617519
とんねるずのみなさんのおかげでした||2304||2304||16||16||0.006944444444444444||0.006944444444444444
HUNTER×HUNTER||2299||2299||58||58||0.025228360156589823||0.025228360156589823
鋼の錬金術師の登場人物一覧/history 20120609||2299||2299||20||20||0.008699434536755112||0.008699434536755112
CLANNAD (ゲーム)||2297||2297||69||69||0.030039181541140617||0.030039181541140617
HUNTER×HUNTERの登場人物||2296||2296||42||42||0.018292682926829267||0.018292682926829267
ハヤテのごとく!||2295||2295||31||31||0.013507625272331155||0.013507625272331155
慶應義塾大学/history20130405||2294||2294||68||68||0.02964254577157803||0.02964254577157803
日本の高校野球||2292||2292||54||54||0.02356020942408377||0.02356020942408377
あまちゃん||2292||2292||40||40||0.017452006980802792||0.017452006980802792
コロンビア大学||2290||2290||12||12||0.005240174672489083||0.005240174672489083
阪神・淡路大震災||2287||2287||38||38||0.016615653694796676||0.016615653694796676
関ジャニ∞||2285||2285||38||38||0.01663019693654267||0.01663019693654267
福島第一原子力発電所事故||2283||2283||66||66||0.02890932982917214||0.02890932982917214
サンテレビジョン||2282||2282||10||10||0.0043821209465381246||0.0043821209465381246
ヤッターマン||2281||2281||14||14||0.006137658921525646||0.006137658921525646
